180 14499 
1 110 3
1 123 6
1 19 -7
1 130 1
1 48 0
1 122 10
1 159 5
1 71 -5
1 172 3
1 52 -10
1 174 -9
1 57 -10
1 63 -7
1 6 -8
1 152 -9
1 40 -8
1 108 2
1 170 -2
1 55 1
1 131 1
1 139 -10
1 109 -8
1 98 -4
1 99 6
1 155 5
1 21 -10
1 68 -7
1 75 -6
1 165 6
1 115 -9
1 42 -9
1 163 -2
1 60 -4
1 28 4
1 140 1
1 84 1
1 121 2
1 144 -9
1 158 -3
1 3 -5
1 175 -10
1 12 10
1 125 1
1 112 8
1 25 -1
1 44 -10
1 96 8
1 156 -7
1 149 -7
1 103 -3
1 106 -7
1 160 -8
1 148 -3
1 77 -4
1 11 10
1 50 4
1 153 2
1 82 3
1 102 1
1 9 10
1 26 -10
1 38 7
1 92 2
1 49 -8
1 143 0
1 85 -9
1 107 -9
1 54 1
1 94 4
1 79 10
1 59 0
1 80 0
1 145 -2
1 20 -8
1 67 7
1 132 4
1 58 -7
1 150 1
1 69 -6
1 8 10
1 86 -6
1 46 3
1 167 -8
1 179 1
1 104 10
1 135 -10
1 30 6
1 27 3
1 126 3
1 76 -10
1 169 -9
1 128 3
1 72 -1
1 162 -8
1 120 5
1 29 -8
1 129 -10
1 65 1
1 134 7
1 41 -3
1 32 -9
1 51 8
1 137 4
1 78 6
1 118 9
1 93 3
1 100 -8
1 111 -5
1 105 -8
1 10 10
1 74 -8
1 168 -4
1 83 9
1 133 8
1 34 3
1 5 5
1 47 6
1 147 0
1 173 -9
1 36 -2
1 33 2
1 178 10
1 90 7
1 97 -9
1 117 -1
1 66 8
1 171 8
1 136 -1
1 116 1
1 17 1
1 127 -10
1 157 -9
1 35 -7
1 73 -10
1 43 4
1 176 -2
1 56 5
1 114 4
1 142 -3
1 53 -2
1 14 -9
1 18 -8
1 62 -9
1 124 -8
1 87 2
1 39 -8
1 91 5
1 146 5
1 119 3
1 61 3
1 113 5
1 13 -9
1 138 2
1 2 -2
1 64 6
2 118 -8
2 114 -2
2 75 -6
2 126 -2
2 26 9
2 8 9
2 89 -1
2 142 -6
2 70 4
2 32 -4
2 132 0
2 30 -4
2 97 4
2 167 3
2 53 1
2 20 8
2 19 4
2 150 0
2 76 -2
2 159 -4
2 131 8
2 148 0
2 129 7
2 121 -8
2 28 -4
2 123 -4
2 34 3
2 54 -9
2 171 -10
2 93 10
2 83 -4
2 9 -4
2 144 1
2 21 6
2 62 5
2 36 -8
2 5 -3
2 95 -5
2 12 -6
2 67 8
2 120 -8
2 14 -10
2 138 6
2 164 -6
2 48 7
2 40 0
2 63 -10
2 179 10
2 153 -7
2 22 4
2 73 -3
2 25 0
2 39 3
2 86 2
2 3 5
2 61 6
2 127 3
2 27 -3
2 113 10
2 96 -2
2 140 0
2 176 1
2 24 -5
2 146 1
2 99 -3
2 80 6
2 168 2
2 151 10
2 51 3
2 162 -4
2 90 -8
2 139 8
2 134 10
2 44 7
2 145 6
2 117 4
2 84 1
2 115 4
2 91 7
2 56 3
2 78 9
2 47 2
2 23 -3
2 166 8
2 124 -4
2 65 4
2 45 7
2 68 -6
2 85 10
2 165 5
2 100 5
2 50 7
2 17 -10
2 29 -3
2 81 8
2 110 9
2 125 3
2 128 2
2 6 3
2 178 -6
2 111 -9
2 69 -5
2 38 -2
2 169 6
2 160 -2
2 101 -7
2 143 5
2 177 -7
2 163 6
2 98 5
2 161 2
2 174 -1
2 35 7
2 52 -10
2 72 -2
2 157 1
2 112 -5
2 135 10
2 106 -10
2 130 3
2 42 7
2 71 0
2 82 0
2 108 -4
2 43 -6
2 15 -9
2 18 -4
2 122 -6
2 88 9
2 46 -8
2 16 -6
2 141 6
2 11 1
2 180 -6
2 60 7
2 77 -1
2 7 -6
2 158 -2
2 105 -5
2 79 -6
2 154 6
2 152 8
2 119 6
2 137 7
2 156 -9
2 58 -6
2 173 0
2 116 -1
2 64 -6
2 31 -9
2 59 2
2 107 8
2 33 -10
2 10 6
2 103 2
3 77 6
3 47 -5
3 20 3
3 166 7
3 175 2
3 171 0
3 169 -9
3 125 5
3 22 -8
3 146 9
3 157 -9
3 87 1
3 155 -5
3 56 4
3 79 3
3 101 -3
3 159 4
3 88 -7
3 33 9
3 75 10
3 172 -7
3 158 4
3 161 -5
3 108 6
3 64 -2
3 141 -3
3 76 -3
3 123 -7
3 150 -4
3 99 7
3 68 9
3 29 -8
3 81 -1
3 80 8
3 160 -8
3 54 6
3 120 7
3 174 1
3 142 -4
3 11 3
3 137 -9
3 18 3
3 60 4
3 37 4
3 45 6
3 121 7
3 40 -3
3 84 1
3 72 7
3 168 7
3 67 -9
3 124 -7
3 114 3
3 128 -4
3 134 -2
3 93 4
3 117 -6
3 42 -1
3 69 5
3 179 6
3 82 0
3 36 8
3 106 -9
3 140 4
3 49 7
3 31 -5
3 95 -8
3 44 -7
3 83 -2
3 66 -2
3 15 -5
3 102 9
3 38 -2
3 116 -5
3 12 3
3 178 -3
3 147 -9
3 62 3
3 10 -8
3 167 -3
3 133 -8
3 39 -5
3 25 -9
3 13 -1
3 153 6
3 139 -4
3 55 5
3 143 2
3 65 6
3 151 1
3 154 -4
3 48 -7
3 109 0
3 58 -3
3 163 -2
3 50 -8
3 103 0
3 94 -5
3 51 -3
3 96 9
3 100 3
3 165 5
3 74 4
3 180 -9
3 90 -5
3 164 -8
3 35 -8
3 70 10
3 28 -7
3 177 5
3 126 -2
3 14 8
3 131 -8
3 7 4
3 30 0
3 135 4
3 97 -9
3 138 10
3 119 -5
3 91 10
3 130 -7
3 115 -1
3 46 -1
3 6 10
3 107 -6
3 53 5
3 105 10
3 27 6
3 61 4
3 86 2
3 113 9
3 156 -4
3 5 -5
3 173 -2
3 110 2
3 170 -4
3 57 6
3 98 -4
3 85 1
3 104 -5
3 19 4
3 52 4
3 16 7
3 26 9
3 92 -10
3 145 -5
3 63 -5
3 148 3
3 132 -6
3 4 7
3 136 9
3 8 8
3 21 -8
3 127 -7
3 43 -1
3 23 6
3 17 -2
3 34 7
3 73 6
4 78 7
4 58 2
4 112 8
4 99 9
4 174 1
4 139 3
4 108 -7
4 16 8
4 70 10
4 179 3
4 7 -7
4 94 -10
4 128 8
4 18 -5
4 71 4
4 13 -6
4 107 5
4 81 -7
4 48 -4
4 22 0
4 146 8
4 37 -3
4 152 10
4 89 -2
4 49 -1
4 170 0
4 163 -3
4 153 -4
4 74 -2
4 166 3
4 121 -1
4 73 7
4 50 6
4 80 -1
4 19 9
4 171 10
4 76 -1
4 10 -8
4 124 -5
4 135 7
4 134 4
4 173 5
4 126 2
4 167 -1
4 159 3
4 86 8
4 28 3
4 20 -9
4 157 -6
4 122 -8
4 101 2
4 47 -8
4 100 8
4 30 6
4 150 -5
4 23 0
4 56 -8
4 117 10
4 79 3
4 26 -2
4 84 -3
4 68 2
4 55 2
4 178 -6
4 111 -3
4 175 3
4 138 6
4 110 -4
4 39 2
4 65 10
4 63 -2
4 154 7
4 177 -10
4 25 -9
4 147 8
4 136 6
4 98 3
4 90 -9
4 169 3
4 132 -1
4 148 10
4 32 -4
4 176 -1
4 104 -4
4 120 -4
4 123 4
4 38 2
4 77 -7
4 93 7
4 5 2
4 12 10
4 69 5
4 21 10
4 127 2
4 52 -4
4 95 6
4 34 -10
4 105 4
4 145 2
4 102 -7
4 149 -5
4 67 -9
4 29 -10
4 36 9
4 45 1
4 27 -7
4 106 8
4 85 -6
4 17 -3
4 160 6
4 40 -3
4 141 3
4 75 3
4 113 -1
4 119 -10
4 43 5
4 24 -5
4 60 6
4 129 1
4 125 -10
4 165 5
4 61 9
4 92 8
4 158 0
4 35 5
4 11 4
4 161 -7
4 114 -4
4 51 2
4 130 1
4 54 -5
4 66 6
4 59 1
4 41 2
4 155 -5
4 162 -3
4 144 -10
4 156 6
4 168 5
4 46 1
4 116 2
4 151 4
4 96 0
4 91 -2
4 83 4
4 15 -7
4 6 -4
4 31 -2
4 140 -2
4 72 -10
4 142 4
4 133 10
4 87 5
4 42 -1
4 9 1
4 33 -8
4 164 4
5 56 3
5 75 3
5 123 3
5 83 -4
5 74 6
5 89 4
5 25 8
5 71 -6
5 13 -10
5 124 6
5 163 -1
5 125 -10
5 20 7
5 170 1
5 48 2
5 121 -6
5 11 -2
5 10 -6
5 68 -7
5 137 -9
5 132 -5
5 167 3
5 66 -7
5 94 -2
5 133 -2
5 81 -2
5 102 -10
5 103 10
5 172 -6
5 158 3
5 177 2
5 88 2
5 86 -1
5 44 -10
5 113 -3
5 127 2
5 55 2
5 96 0
5 146 -3
5 140 0
5 165 -9
5 82 10
5 148 -1
5 6 -9
5 129 -4
5 139 -2
5 98 8
5 134 -10
5 111 8
5 174 0
5 153 9
5 67 0
5 112 -2
5 34 -3
5 109 -4
5 63 7
5 97 -6
5 72 -1
5 15 6
5 100 -6
5 162 -7
5 22 -9
5 21 -5
5 38 -6
5 141 -1
5 131 -1
5 41 -5
5 57 -6
5 47 -8
5 171 -8
5 173 3
5 12 -10
5 122 7
5 157 0
5 150 9
5 101 10
5 9 -5
5 27 8
5 164 0
5 154 7
5 144 -1
5 8 -4
5 65 3
5 76 4
5 99 1
5 39 9
5 90 -9
5 104 7
5 30 10
5 168 7
5 77 6
5 179 5
5 106 -9
5 142 -3
5 105 9
5 33 1
5 85 8
5 138 6
5 118 -1
5 135 6
5 119 3
5 155 7
5 36 -7
5 120 -10
5 37 -1
5 95 -9
5 152 7
5 108 1
5 46 -3
5 93 9
5 32 8
5 178 -3
5 143 -9
5 28 3
5 145 9
5 114 10
5 116 -1
5 180 -8
5 58 2
5 73 1
5 45 -8
5 169 6
5 78 3
5 130 3
5 149 6
5 26 -7
5 14 10
5 18 10
5 84 -9
5 60 8
5 117 6
5 70 8
5 64 -10
5 92 0
5 24 -9
5 54 10
5 156 0
5 166 -7
5 80 -4
5 50 -4
5 43 3
5 128 -5
5 115 3
5 147 -1
5 110 1
5 49 5
5 51 5
5 62 -3
5 91 3
5 175 5
5 42 -9
5 31 2
5 160 6
5 69 1
5 161 -6
6 9 -8
6 36 4
6 99 5
6 122 9
6 106 -7
6 11 3
6 118 7
6 56 -4
6 92 -7
6 156 2
6 17 7
6 179 5
6 134 3
6 95 -4
6 137 -7
6 127 -10
6 166 7
6 146 5
6 26 -4
6 111 2
6 90 -2
6 66 -10
6 39 -10
6 151 2
6 69 1
6 98 -5
6 42 1
6 119 -8
6 74 -2
6 87 1
6 121 -8
6 23 -3
6 149 -4
6 59 -1
6 102 -7
6 108 3
6 163 -1
6 115 -3
6 167 8
6 125 10
6 94 5
6 20 -2
6 170 -2
6 145 3
6 176 8
6 178 -7
6 100 1
6 58 6
6 32 0
6 25 -6
6 124 7
6 29 3
6 22 0
6 19 -3
6 172 -9
6 63 -6
6 123 -7
6 76 -5
6 147 -2
6 150 3
6 65 3
6 177 -10
6 128 -7
6 62 3
6 114 8
6 135 2
6 89 -3
6 10 7
6 113 6
6 28 2
6 72 -4
6 104 2
6 67 -7
6 60 3
6 64 -5
6 97 10
6 13 -2
6 110 -4
6 116 -5
6 37 -10
6 93 1
6 40 0
6 130 3
6 157 3
6 50 -10
6 38 9
6 71 -5
6 52 3
6 126 7
6 131 -5
6 55 0
6 61 9
6 168 3
6 154 2
6 35 7
6 173 -5
6 78 4
6 169 4
6 86 -8
6 85 7
6 79 -6
6 91 1
6 43 2
6 30 1
6 175 -10
6 117 -6
6 142 3
6 14 -5
6 129 2
6 105 2
6 136 4
6 54 7
6 132 0
6 161 -2
6 109 0
6 48 10
6 24 -7
6 84 -8
6 164 -9
6 140 -4
6 51 3
6 141 -2
6 107 3
6 112 -9
6 180 -9
6 162 -10
6 16 -4
6 143 -9
6 18 -6
6 45 3
6 77 -8
6 21 -5
6 44 6
6 70 0
6 96 1
6 139 -1
6 15 6
6 160 -10
6 7 -7
6 33 6
6 82 10
6 46 -7
6 31 2
6 144 2
6 34 10
6 153 10
6 41 -4
6 152 5
6 174 1
6 8 -4
6 12 -2
6 88 -8
6 73 -1
6 159 9
7 154 -1
7 123 6
7 50 6
7 45 -2
7 160 10
7 36 8
7 84 4
7 117 -3
7 165 -6
7 142 -3
7 150 2
7 18 2
7 133 -4
7 10 -10
7 151 -10
7 67 2
7 109 4
7 24 6
7 136 3
7 21 -4
7 11 -6
7 95 -9
7 86 9
7 12 -6
7 179 0
7 175 1
7 107 8
7 60 -6
7 106 2
7 38 -7
7 174 1
7 134 -2
7 164 -9
7 39 -5
7 119 -10
7 166 -8
7 177 1
7 33 2
7 129 0
7 8 -10
7 69 -4
7 57 -2
7 171 0
7 73 8
7 143 -6
7 32 4
7 148 2
7 125 -1
7 120 4
7 58 1
7 152 -5
7 26 -6
7 172 2
