180 8055 
1 152 1
1 167 1
1 86 1
1 51 1
1 75 1
1 178 1
1 150 1
1 98 1
1 21 1
1 96 1
1 120 1
1 154 1
1 76 1
1 37 1
1 151 1
1 18 1
1 69 1
1 11 1
1 38 1
1 127 1
1 88 1
1 123 1
1 54 1
1 108 1
1 20 1
1 94 1
1 47 1
1 92 1
1 49 1
1 107 1
1 114 1
1 115 1
1 93 1
1 109 1
1 111 1
1 68 1
1 89 1
1 12 1
1 117 1
1 91 1
1 78 1
1 136 1
1 132 1
1 66 1
1 10 1
1 170 1
1 101 1
1 95 1
1 61 1
1 126 1
1 143 1
1 175 1
1 153 1
1 59 1
1 4 1
1 26 1
1 177 1
1 159 1
1 124 1
1 65 1
1 166 1
1 39 1
1 6 1
1 53 1
1 3 1
1 33 1
1 14 1
1 29 1
1 71 1
1 77 1
1 17 1
1 30 1
1 128 1
1 90 1
1 99 1
1 161 1
1 155 1
1 83 1
1 7 1
1 121 1
1 27 1
1 112 1
1 13 1
1 129 1
1 106 1
1 19 1
2 97 1
2 101 1
2 178 1
2 159 1
2 30 1
2 163 1
2 103 1
2 29 1
2 120 1
2 145 1
2 134 1
2 162 1
2 55 1
2 72 1
2 74 1
2 40 1
2 143 1
2 94 1
2 123 1
2 147 1
2 12 1
2 119 1
2 111 1
2 3 1
2 67 1
2 37 1
2 38 1
2 42 1
2 23 1
2 118 1
2 64 1
2 114 1
2 68 1
2 106 1
2 96 1
2 144 1
2 78 1
2 173 1
2 170 1
2 9 1
2 11 1
2 73 1
2 35 1
2 174 1
2 90 1
2 65 1
2 124 1
2 34 1
2 149 1
2 154 1
2 44 1
2 148 1
2 121 1
2 180 1
2 62 1
2 66 1
2 179 1
2 177 1
2 153 1
2 77 1
2 47 1
2 33 1
2 81 1
2 93 1
2 51 1
2 152 1
2 76 1
2 139 1
2 141 1
2 100 1
2 4 1
2 86 1
2 48 1
2 160 1
2 15 1
2 109 1
2 31 1
2 165 1
2 113 1
2 167 1
2 16 1
2 36 1
2 171 1
2 107 1
2 61 1
2 151 1
2 71 1
2 168 1
2 59 1
3 25 1
3 84 1
3 121 1
3 128 1
3 149 1
3 27 1
3 113 1
3 180 1
3 179 1
3 157 1
3 10 1
3 35 1
3 16 1
3 136 1
3 98 1
3 79 1
3 65 1
3 20 1
3 130 1
3 39 1
3 153 1
3 71 1
3 52 1
3 125 1
3 14 1
3 11 1
3 33 1
3 142 1
3 21 1
3 131 1
3 164 1
3 23 1
3 82 1
3 28 1
3 118 1
3 8 1
3 158 1
3 13 1
3 102 1
3 116 1
3 155 1
3 161 1
3 31 1
3 60 1
3 146 1
3 91 1
3 54 1
3 124 1
3 126 1
3 7 1
3 26 1
3 159 1
3 135 1
3 106 1
3 170 1
3 95 1
3 53 1
3 100 1
3 22 1
3 110 1
3 29 1
3 83 1
3 141 1
3 45 1
3 133 1
3 46 1
3 9 1
3 105 1
3 115 1
3 19 1
3 132 1
3 112 1
3 73 1
3 17 1
3 165 1
3 69 1
3 80 1
3 30 1
3 88 1
3 72 1
3 178 1
3 12 1
3 120 1
3 160 1
3 86 1
3 85 1
3 167 1
3 151 1
3 122 1
4 167 1
4 157 1
4 70 1
4 42 1
4 60 1
4 46 1
4 8 1
4 98 1
4 119 1
4 178 1
4 33 1
4 94 1
4 48 1
4 32 1
4 61 1
4 54 1
4 76 1
4 77 1
4 21 1
4 105 1
4 93 1
4 20 1
4 80 1
4 95 1
4 100 1
4 123 1
4 152 1
4 13 1
4 143 1
4 73 1
4 28 1
4 88 1
4 126 1
4 148 1
4 140 1
4 86 1
4 89 1
4 118 1
4 164 1
4 133 1
4 38 1
4 149 1
4 111 1
4 102 1
4 180 1
4 162 1
4 147 1
4 116 1
4 103 1
4 12 1
4 51 1
4 36 1
4 101 1
4 87 1
4 18 1
4 39 1
4 159 1
4 37 1
4 27 1
4 130 1
4 79 1
4 29 1
4 78 1
4 104 1
4 176 1
4 41 1
4 71 1
4 35 1
4 138 1
4 165 1
4 142 1
4 175 1
4 170 1
4 114 1
4 156 1
4 131 1
4 145 1
5 75 1
5 108 1
5 166 1
5 145 1
5 174 1
5 38 1
5 119 1
5 105 1
5 10 1
5 37 1
5 120 1
5 49 1
5 167 1
5 118 1
5 7 1
5 154 1
5 39 1
5 28 1
5 114 1
5 161 1
5 42 1
5 62 1
5 21 1
5 66 1
5 110 1
5 69 1
5 65 1
5 146 1
5 144 1
5 147 1
5 61 1
5 87 1
5 18 1
5 34 1
5 158 1
5 112 1
5 102 1
5 159 1
5 11 1
5 175 1
5 123 1
5 152 1
5 109 1
5 165 1
5 12 1
5 98 1
5 133 1
5 44 1
5 41 1
5 54 1
5 81 1
5 143 1
5 50 1
5 172 1
5 171 1
5 96 1
5 176 1
5 83 1
5 17 1
5 70 1
5 24 1
5 130 1
5 45 1
5 134 1
5 111 1
5 32 1
5 29 1
5 100 1
5 89 1
5 86 1
5 169 1
5 27 1
5 8 1
5 90 1
5 55 1
5 127 1
5 104 1
5 78 1
5 82 1
5 63 1
5 168 1
5 97 1
5 126 1
5 58 1
5 122 1
5 77 1
5 129 1
5 139 1
5 31 1
5 177 1
5 132 1
5 115 1
5 179 1
5 19 1
5 162 1
5 180 1
5 13 1
5 106 1
6 51 1
6 142 1
6 89 1
6 68 1
6 100 1
6 95 1
6 66 1
6 23 1
6 26 1
6 179 1
6 138 1
6 120 1
6 172 1
6 177 1
6 145 1
6 149 1
6 171 1
6 10 1
6 19 1
6 113 1
6 81 1
6 87 1
6 71 1
6 160 1
6 43 1
6 54 1
6 9 1
6 121 1
6 25 1
6 69 1
6 67 1
6 125 1
6 11 1
6 29 1
6 103 1
6 154 1
6 180 1
6 110 1
6 38 1
6 159 1
6 31 1
6 158 1
6 22 1
6 12 1
6 20 1
6 34 1
6 144 1
6 147 1
6 46 1
6 111 1
6 32 1
6 74 1
6 137 1
6 85 1
6 42 1
6 44 1
6 161 1
6 96 1
6 143 1
6 170 1
6 146 1
6 36 1
6 72 1
6 50 1
6 90 1
6 141 1
6 150 1
6 55 1
6 140 1
