180 8055 
1 166 10
1 152 2
1 45 4
1 30 -4
1 105 -9
1 134 7
1 27 8
1 174 -5
1 53 8
1 21 1
1 8 -9
1 58 8
1 133 -3
1 3 9
1 165 9
1 171 9
1 76 0
1 69 2
1 68 9
1 158 8
1 90 -1
1 108 -5
1 97 9
1 7 5
1 6 -8
1 42 -3
1 125 8
1 146 -4
1 164 3
1 176 0
1 122 -5
1 136 -3
1 162 -5
1 78 7
1 61 7
1 120 5
1 19 -3
1 41 -8
1 99 3
1 10 -7
1 132 6
1 115 5
1 73 -1
1 127 -8
1 59 -6
1 38 1
1 16 -7
1 33 -8
1 23 2
1 172 -3
1 110 2
1 142 3
1 177 -10
1 121 -4
1 54 9
1 151 10
1 94 4
1 17 1
1 145 -4
1 43 -8
1 40 5
1 34 1
1 98 8
1 116 -8
1 155 -4
1 104 -1
1 88 -6
1 148 5
1 160 2
1 144 1
1 14 3
1 130 -3
1 117 9
1 56 -3
1 137 -8
1 12 -9
1 107 5
1 20 4
1 100 -10
1 114 -8
1 11 9
1 124 -7
1 173 -8
1 179 10
1 75 -8
1 180 -1
2 122 -2
2 45 6
2 162 -5
2 33 3
2 67 6
2 21 3
2 53 -3
2 60 0
2 179 -2
2 62 -5
2 73 6
2 23 2
2 76 6
2 110 -2
2 7 3
2 116 -3
2 148 5
2 5 -10
2 70 -1
2 157 7
2 77 -4
2 25 6
2 97 -2
2 130 -2
2 43 -9
2 154 10
2 141 -6
2 177 -1
2 170 -6
2 151 -1
2 117 -10
2 26 -1
2 8 -10
2 131 2
2 52 -8
2 175 1
2 172 7
2 144 6
2 152 -10
2 138 -1
2 14 -2
2 29 2
2 163 10
2 36 10
2 69 -5
2 81 5
2 63 10
2 113 3
2 150 9
2 102 7
2 128 -1
2 64 8
2 44 -10
2 153 -2
2 167 1
2 171 1
2 90 -8
2 125 5
2 101 -1
2 149 4
2 42 -10
2 16 9
2 68 3
2 166 -4
2 61 10
2 3 -3
2 134 0
2 164 -7
2 20 7
2 142 -8
2 119 5
2 87 0
2 28 -6
2 115 -6
2 10 7
2 38 -5
2 118 -9
2 46 7
2 83 8
2 92 6
2 94 -2
2 114 3
2 99 6
2 169 3
2 137 9
2 35 6
2 6 10
2 82 8
2 103 -9
2 174 -8
2 145 10
2 88 -5
2 39 10
2 11 7
2 100 -7
2 34 -8
2 140 -3
2 91 -10
3 150 3
3 70 -6
3 55 3
3 50 4
3 21 1
3 140 -4
3 64 2
3 92 2
3 142 6
3 60 2
3 154 1
3 63 -5
3 173 0
3 46 -5
3 180 3
3 101 -10
3 7 2
3 34 2
3 43 9
3 49 -6
3 98 -4
3 39 -2
3 65 -5
3 139 10
3 89 -1
3 95 -9
3 85 -8
3 166 -2
3 48 -8
3 137 3
3 53 -5
3 168 8
3 129 -8
3 174 -1
3 71 8
3 125 -1
3 88 6
3 29 -9
3 84 -4
3 177 9
3 18 10
3 62 2
3 33 0
3 26 -5
3 135 -10
3 56 -7
3 82 8
3 155 -10
3 99 2
3 28 7
3 175 2
3 109 5
3 163 6
3 79 -6
3 153 -10
3 4 1
3 110 -10
3 178 -3
3 106 -1
3 119 -1
3 134 -8
3 24 -1
3 9 -1
3 97 8
3 52 6
3 131 -3
3 61 -2
3 162 7
3 36 8
3 152 -10
3 167 -3
3 59 10
3 104 6
3 105 -7
3 72 -3
3 160 1
3 114 -3
3 93 -7
3 170 -8
3 108 -6
3 179 -6
3 83 -4
3 76 -3
3 148 -8
4 7 -4
4 109 -5
4 169 -5
4 125 -10
4 91 9
4 61 -6
4 80 -3
4 22 8
4 149 8
4 115 6
4 166 -9
4 174 6
4 178 -8
4 130 -1
4 58 -6
4 26 -6
4 67 1
4 161 -1
4 119 -10
4 98 -2
4 154 -9
4 92 0
4 56 -6
4 60 2
4 62 9
4 34 -10
4 180 7
4 6 3
4 28 3
4 38 7
4 148 -8
4 24 -10
4 95 -6
4 139 3
4 94 10
4 69 -6
4 111 2
4 138 -9
4 77 -9
4 10 9
4 100 5
4 36 -1
4 57 -8
4 16 -6
4 177 6
4 83 -8
4 19 1
4 89 -4
4 21 -2
4 8 -8
4 158 5
4 88 0
4 27 7
4 159 3
4 121 -1
4 75 -8
4 41 -5
4 97 7
4 114 -10
4 122 2
4 39 8
4 71 -6
4 70 -7
4 86 -10
4 136 -5
4 96 0
4 113 3
4 128 2
4 9 7
4 172 -10
4 145 -7
4 50 2
4 51 -9
4 167 6
4 116 -4
4 147 5
4 15 2
4 124 8
4 23 7
4 85 10
4 63 9
4 107 2
4 33 -6
4 127 -4
4 151 -2
4 156 -5
4 141 5
4 45 10
4 82 3
4 72 2
4 120 -5
4 164 1
4 30 5
4 106 -4
4 47 -9
4 18 10
4 53 0
4 42 -3
4 157 -6
4 64 -3
4 110 9
5 150 -1
5 163 8
5 26 10
5 57 -8
5 165 -3
5 106 -1
5 89 -3
5 52 -1
5 34 8
5 132 -4
5 155 -3
5 172 -10
5 168 -2
5 162 -9
5 54 -9
5 175 -8
5 71 6
5 148 0
5 115 -9
5 142 -6
5 87 -5
5 46 5
5 91 -4
5 51 8
5 154 -10
5 12 6
5 73 -9
5 72 -9
5 36 4
5 45 -6
5 18 4
5 25 2
5 97 1
5 139 10
5 133 2
5 114 1
5 80 0
5 130 3
5 128 7
5 17 -8
5 141 -2
5 33 3
5 64 -6
5 60 -2
5 9 0
5 131 8
5 15 3
5 176 -7
5 126 -7
5 112 7
5 82 -10
5 35 5
5 63 3
5 38 3
5 113 -10
5 94 -4
5 156 -4
5 90 -10
5 123 -1
5 100 -9
5 101 7
5 83 6
5 173 4
5 153 -7
5 59 -3
5 125 -1
5 159 1
5 158 -4
5 40 6
5 58 4
5 92 3
5 6 6
5 161 7
5 121 10
5 116 3
5 69 -8
5 32 5
5 43 6
5 14 0
6 125 -3
6 26 -10
6 45 -5
6 122 2
6 53 6
6 91 10
6 40 3
6 94 -4
6 16 -10
6 83 -10
6 39 -8
6 162 -7
6 132 10
6 92 1
6 81 7
6 20 0
6 9 -10
6 34 4
6 38 -6
6 30 2
6 169 -5
6 52 -10
6 152 1
6 18 0
6 144 6
6 168 6
6 63 9
6 150 0
6 33 -10
6 27 -3
6 90 -7
6 118 -2
6 159 3
6 51 -9
6 143 0
6 47 0
6 171 3
6 126 -6
6 172 -8
6 154 5
6 135 0
6 120 10
6 43 -10
6 140 7
6 115 -5
6 174 8
6 112 -9
6 78 -5
6 60 9
6 151 3
6 41 9
6 170 4
6 87 6
6 179 8
6 108 8
6 124 -4
6 35 -6
6 8 10
6 76 -6
6 145 0
6 72 0
6 165 -9
6 114 -5
6 28 0
6 24 -6
6 137 -4
6 158 -1
6 178 -4
6 25 10
6 95 -8
6 147 4
6 14 3
6 138 9
6 50 -3
6 49 5
6 17 -1
6 104 10
6 101 -10
6 177 5
6 42 -9
7 164 9
7 68 -4
7 152 0
7 111 -4
7 64 2
7 124 4
7 140 -7
7 70 3
7 73 9
7 144 9
7 82 7
7 95 4
7 45 2
7 169 7
7 44 7
7 158 0
7 125 8
7 151 8
7 117 10
7 136 7
7 106 -7
7 55 5
7 85 -10
7 87 2
7 133 7
7 162 8
7 63 -6
7 157 10
7 11 9
7 98 -2
7 179 -5
7 56 9
7 167 2
7 78 -2
7 135 8
7 60 6
7 149 -5
7 57 0
7 81 -9
7 141 -5
7 53 0
7 88 -8
7 102 -10
7 59 -3
7 134 -1
7 25 -3
7 72 -5
7 129 -3
7 39 9
7 37 -9
7 110 2
7 174 9
7 176 10
7 99 0
7 21 -7
7 14 -2
7 161 -2
7 115 7
7 54 3
7 71 5
7 92 7
7 16 8
7 177 -1
7 47 10
7 175 7
7 172 -1
7 178 -4
7 9 3
7 139 4
7 17 -1
7 61 -2
7 65 4
7 15 1
7 166 4
7 138 10
7 123 -7
7 103 8
7 42 9
7 66 -1
7 26 -1
7 121 2
7 35 -5
7 12 6
8 156 4
8 76 9
8 134 4
8 153 -3
8 180 -7
8 139 4
8 14 -4
8 117 -9
8 138 7
8 145 8
8 52 -1
8 17 8
8 90 -9
8 162 3
8 42 0
8 33 10
8 130 -3
8 111 8
8 41 -8
8 122 -5
8 163 -2
8 146 -2
8 84 10
8 164 -4
8 140 -3
8 97 2
8 147 2
8 15 2
8 171 1
8 18 5
8 29 4
8 89 7
8 109 1
8 113 5
8 168 3
8 54 -2
8 75 1
8 177 2
8 78 3
8 48 0
8 107 -6
8 81 0
8 155 -7
8 119 -6
8 178 1
8 70 6
8 37 3
8 154 5
8 11 -9
8 26 -6
8 59 -3
8 166 -9
8 103 0
8 108 10
8 136 10
8 20 -4
8 102 -3
8 28 -1
8 50 -6
8 137 -8
8 40 -6
8 73 -4
8 25 9
8 67 -6
8 69 7
8 157 -7
8 36 1
8 77 -4
8 38 -3
8 115 9
8 161 -4
8 92 9
8 23 9
8 98 7
8 9 -6
8 60 0
8 72 -8
8 47 -2
8 121 7
8 101 0
8 12 4
8 99 -5
8 127 -5
8 86 -9
8 22 2
8 125 -10
8 46 -7
9 110 3
9 156 -9
9 173 -4
9 82 -3
9 61 8
9 154 -2
9 91 4
9 21 6
9 73 -1
9 39 -9
9 19 -2
9 74 -7
9 89 -10
9 136 -4
9 75 4
9 79 0
9 93 10
9 168 -5
9 12 -8
9 140 -3
9 41 8
9 20 -9
9 87 3
9 14 8
9 26 8
9 117 1
9 76 -10
9 141 1
9 112 0
9 54 -7
9 85 10
9 158 9
9 138 -6
9 45 -9
9 144 -4
9 172 3
9 161 -5
9 55 -7
9 35 5
9 162 -4
9 29 -8
9 150 -9
9 90 -3
9 122 7
9 15 5
9 166 9
9 107 -3
9 142 -1
9 42 0
9 77 9
9 114 -6
9 159 4
9 133 5
9 49 -7
9 103 10
9 96 -2
9 32 5
9 46 -6
9 16 -3
9 88 6
9 145 -8
9 60 6
9 180 2
9 58 3
9 11 9
9 95 8
9 67 10
9 53 6
9 170 0
9 148 0
9 62 2
9 143 7
9 69 6
9 139 -6
9 132 -7
9 152 2
9 44 9
9 25 4
9 160 -2
9 22 1
9 164 5
9 17 -7
9 176 5
9 33 7
9 71 3
9 37 10
10 96 -2
10 32 -8
10 84 8
10 95 0
10 127 -3
10 100 -6
10 158 -3
10 160 -7
10 90 8
10 66 -5
10 130 0
10 102 -10
10 61 -4
10 115 -2
10 112 -5
10 81 -9
10 118 0
10 74 -3
10 152 9
10 110 10
10 143 7
10 114 4
10 139 1
10 145 -8
10 146 1
10 129 -6
10 20 -6
10 23 9
10 169 -4
10 82 -9
10 19 7
10 27 4
10 83 1
10 47 8
10 54 2
10 62 -3
10 56 1
10 151 -1
10 55 6
10 79 -2
10 78 4
10 97 0
10 39 -4
10 99 -4
10 45 -4
10 121 -2
10 88 -5
10 163 5
10 171 10
10 122 -10
10 58 -3
10 13 -2
10 28 -9
10 156 6
10 71 -5
10 104 -2
10 63 3
10 64 7
10 157 -4
10 34 10
10 22 8
10 43 -2
10 53 8
10 168 -3
10 120 -5
10 52 -4
10 70 9
10 101 10
10 172 -4
10 166 1
10 131 1
10 57 6
10 128 4
10 177 7
10 178 7
10 30 -3
10 106 8
10 21 10
10 49 5
10 123 -8
11 91 0
11 28 -7
11 147 -6
11 44 0
11 100 -1
11 52 10
11 90 -4
11 150 1
11 128 -8
11 35 -6
11 95 -8
11 33 -1
11 62 -8
11 116 5
11 123 1
11 50 7
11 98 -8
11 34 1
11 94 -10
11 110 5
11 120 7
11 13 -10
11 143 1
11 63 6
11 89 0
11 127 7
11 175 -3
11 82 4
11 177 -9
11 164 -7
11 176 -5
11 139 -7
11 149 -10
11 16 0
11 27 1
11 93 -8
11 109 4
11 53 10
11 125 1
11 61 10
11 71 -2
11 148 6
11 155 -2
11 38 2
11 20 4
11 77 -3
11 86 -6
11 124 -6
11 152 1
11 59 3
11 165 -7
11 72 0
11 51 5
11 102 -8
11 138 -5
11 23 2
11 57 7
11 17 9
11 32 -1
11 153 6
11 101 7
11 22 -10
11 49 9
11 64 -2
11 47 -10
11 113 -5
11 39 2
11 12 5
11 92 10
11 173 -4
11 85 -5
11 140 -5
11 37 0
11 145 -6
11 81 -6
11 65 -7
11 45 -1
11 146 -7
11 130 4
11 42 0
11 103 -8
11 136 -10
11 24 -10
11 14 -3
11 104 2
12 74 8
12 68 -9
12 79 -10
12 80 9
12 114 4
12 16 0
12 82 -8
12 95 -6
12 148 4
12 146 2
12 163 10
12 93 -7
12 26 9
12 133 3
12 167 4
12 160 2
12 71 0
12 42 -8
12 97 -8
12 115 5
12 35 -1
12 177 6
12 136 7
12 85 2
12 38 0
12 110 -8
12 128 -8
12 106 2
12 107 8
12 39 5
12 18 4
12 132 6
12 81 8
12 64 -2
12 69 1
12 15 5
12 165 2
12 126 -9
12 124 -8
12 140 6
12 127 -7
12 91 -10
12 58 -2
12 143 -2
12 34 3
12 65 0
12 135 -9
12 45 -10
12 145 9
12 98 8
12 37 2
12 123 6
12 117 -2
12 137 10
12 61 -7
12 104 -9
12 75 -1
12 162 -10
12 151 -3
12 23 7
12 173 -8
12 94 -8
12 100 -4
12 169 10
12 87 -6
12 118 -5
12 41 -8
12 55 7
12 180 2
12 172 6
12 77 0
12 109 -5
12 31 8
12 119 3
12 141 3
12 90 -5
12 142 3
12 139 -2
12 175 1
12 46 7
12 105 5
12 57 -10
12 158 4
12 32 10
12 54 0
12 174 -8
12 28 -10
12 131 7
12 48 0
12 24 5
12 36 -9
12 89 -8
13 14 -9
13 162 9
13 123 -6
13 94 -1
13 70 -5
13 169 5
13 55 4
13 22 -8
13 75 -3
13 51 9
13 33 7
13 92 -9
13 135 3
13 27 -3
13 122 -7
13 176 -5
13 29 5
13 77 3
13 68 -7
13 128 4
13 54 2
13 52 -3
13 82 -5
13 155 4
13 179 -7
13 137 -3
13 44 2
13 120 5
13 158 8
13 95 6
13 56 7
13 97 3
13 85 -7
13 125 -5
13 116 -6
13 165 8
13 37 -5
13 105 -5
13 28 3
13 177 -5
13 103 -3
13 47 3
13 49 -10
13 83 8
13 130 1
13 93 -10
13 126 2
13 144 1
13 58 10
13 71 10
13 64 -2
13 40 0
13 161 0
13 106 -3
13 113 -8
13 96 -9
13 84 5
13 102 -5
13 119 5
13 39 -1
13 167 -7
13 80 -2
13 143 -2
13 45 4
13 112 -3
13 74 -7
13 149 -3
13 100 -10
13 131 4
13 98 1
13 18 -1
13 41 -6
13 147 9
13 35 -6
13 172 -3
13 25 -2
13 171 0
13 59 9
13 32 8
14 66 5
14 169 -1
14 76 6
14 125 7
14 38 7
14 28 4
14 20 -2
14 74 5
14 53 6
14 34 2
14 165 6
14 42 5
14 49 3
14 97 4
14 170 3
14 133 9
14 92 1
14 94 7
14 99 10
14 22 -3
14 58 -6
14 83 8
14 120 -3
14 103 7
14 145 -1
14 18 9
14 67 7
14 158 -10
14 26 -7
14 178 -6
14 142 -1
14 64 9
14 93 0
14 143 6
14 70 3
14 117 -2
14 132 6
14 129 4
14 159 8
14 173 10
14 16 6
14 100 -8
14 156 -7
14 96 1
14 151 -2
14 46 -4
14 131 -6
14 114 -8
14 55 -5
14 113 4
14 155 -8
14 72 8
14 75 -7
14 110 -10
14 121 -5
14 162 -6
14 51 7
14 104 -4
14 109 -8
14 119 -7
14 130 -2
14 77 5
14 176 1
14 128 7
14 63 4
14 123 -7
14 86 -4
14 137 2
14 57 -2
14 180 -3
14 21 -5
14 139 -6
14 127 4
14 153 3
14 126 -3
14 85 1
14 87 -1
14 140 -10
14 146 3
14 166 3
14 48 5
14 50 0
14 111 5
15 120 4
15 98 -4
15 160 4
15 54 -6
15 145 -9
15 161 -10
15 97 -2
15 31 6
15 61 4
15 93 -2
15 79 -1
15 21 0
15 141 7
15 86 2
15 28 -7
15 25 5
15 85 4
15 112 9
15 129 9
15 165 4
15 59 2
15 19 -8
15 152 -2
15 89 3
15 23 -10
15 99 -4
15 106 5
15 46 7
15 138 4
15 177 9
15 153 -5
15 88 3
15 140 -8
15 162 -4
15 128 1
15 135 2
15 57 -9
15 137 1
15 159 -10
15 60 9
15 43 7
15 56 0
15 146 -2
15 66 -1
15 157 4
15 118 2
15 49 7
15 114 -5
15 77 -7
15 163 7
15 84 3
15 126 0
15 173 -7
15 168 0
15 18 10
15 171 3
15 132 -4
15 125 1
15 147 -8
15 103 -5
15 65 5
15 52 0
15 92 8
15 151 4
15 70 -10
15 33 -6
15 127 2
15 62 4
15 20 -1
15 136 9
15 117 0
15 142 -5
15 174 6
15 179 -10
15 38 -9
15 50 0
15 110 4
15 167 -6
15 16 -9
15 170 4
15 139 -2
15 116 6
15 74 9
16 62 5
16 146 7
16 75 -10
16 157 -10
16 68 -8
16 136 0
16 86 -5
16 37 -10
16 131 -5
16 143 -7
16 125 -3
16 100 -5
16 45 -1
16 123 -7
16 50 9
16 126 5
16 169 -6
16 114 1
16 40 -6
16 152 4
16 107 -3
16 43 9
16 58 10
16 69 9
16 52 -9
16 147 -6
16 167 -3
16 129 3
16 48 -8
16 76 9
16 117 -4
16 18 2
16 179 7
16 26 6
16 33 7
16 88 -2
16 111 4
16 138 -1
16 67 1
16 120 -1
16 162 6
16 19 -1
16 112 7
16 41 9
16 57 9
16 92 2
16 137 -10
16 145 5
16 83 -9
16 61 2
16 170 5
16 103 -8
16 59 0
16 91 8
16 71 -2
16 121 -5
16 51 9
16 174 5
16 64 -9
16 105 -4
16 159 -1
16 153 6
16 104 -9
16 49 -5
16 80 6
16 150 0
16 160 4
16 66 -1
16 161 10
16 102 -1
16 54 -7
16 128 6
16 46 5
16 135 5
16 96 -1
16 106 2
16 78 -10
16 101 9
16 72 1
16 130 0
16 73 -10
16 65 -4
16 89 -9
16 154 7
16 31 -7
16 47 0
16 27 10
16 132 -10
16 122 5
16 172 5
17 132 1
17 77 3
17 94 6
17 42 -6
17 68 -2
17 100 6
17 160 6
17 150 3
17 129 -9
17 135 0
17 154 4
17 46 -4
17 121 5
17 38 6
17 73 4
17 39 -6
17 139 -1
17 79 -9
17 119 10
17 147 2
17 88 7
17 173 0
17 176 -7
17 62 -6
17 105 10
17 117 -7
17 25 6
17 111 -3
17 152 -9
17 28 -8
17 130 6
17 153 -4
17 142 8
17 99 1
17 61 -10
17 80 5
17 81 -8
17 90 -2
17 30 9
17 124 3
17 115 6
17 136 -1
17 112 -10
17 122 9
17 72 1
17 96 1
17 26 4
17 78 10
17 67 -1
17 20 -4
17 134 -8
17 27 5
17 148 -6
17 51 -7
17 157 -7
17 33 -9
17 85 9
17 177 5
17 92 8
17 143 -9
17 91 -2
17 83 5
17 44 6
17 69 5
17 40 7
17 18 8
17 114 10
17 41 -2
17 59 -7
17 125 -4
17 155 3
17 141 -5
17 57 -4
17 140 -5
17 107 -2
17 138 -9
17 159 3
17 95 2
17 66 4
17 86 2
17 48 5
17 137 -7
17 47 -1
18 139 -3
18 112 -2
18 118 -9
18 140 8
18 107 -3
18 74 6
18 41 7
18 78 -1
18 49 -1
18 51 3
18 53 -2
18 91 2
18 98 -4
18 151 6
18 104 5
18 26 -4
18 50 8
18 116 8
18 36 2
18 115 1
18 76 -2
18 88 -1
18 179 3
18 156 -10
18 177 7
18 110 1
18 123 8
18 132 2
18 60 0
18 180 7
18 113 -4
18 35 -10
18 146 -9
18 106 7
18 142 10
18 95 -4
18 75 4
18 143 9
18 170 4
18 135 -3
18 54 -7
18 160 4
18 133 6
18 131 4
18 47 -2
18 178 -2
18 38 0
18 65 -3
18 71 -9
18 25 3
18 82 -2
18 84 0
18 68 1
18 30 9
18 97 2
18 101 -7
18 48 -3
18 79 9
18 100 9
18 77 1
18 145 -7
18 154 -9
18 57 -2
18 28 -9
18 58 -10
18 62 5
18 80 10
18 166 2
18 27 -10
18 59 8
18 56 9
18 167 5
18 42 2
19 179 -9
19 23 -2
19 172 -6
19 107 -4
19 178 -3
19 159 10
19 155 -6
19 44 -6
19 75 -6
19 173 9
19 71 10
19 41 6
19 89 -1
19 129 -10
19 125 -5
19 176 4
19 132 3
19 128 -3
19 34 -3
19 104 -7
19 147 -6
19 74 -5
19 48 -9
19 130 -10
19 63 -8
19 157 6
19 90 -4
19 93 -6
19 152 7
19 47 6
19 154 -7
19 135 -3
19 136 4
19 126 4
19 94 3
19 37 -9
19 140 10
19 85 -10
19 22 7
19 145 -7
19 33 -3
19 149 -9
19 133 -1
19 84 6
19 139 0
19 55 -8
19 30 -6
19 46 6
19 68 4
19 77 9
19 144 -8
19 81 -4
19 39 4
19 57 2
19 115 -10
19 143 -4
19 99 5
19 59 7
19 80 9
19 146 8
19 83 3
19 29 -5
19 21 -9
19 69 2
19 65 6
19 35 -7
19 66 6
19 73 -1
19 109 -8
19 156 3
19 100 7
19 142 -4
19 49 -7
19 167 6
19 20 7
19 95 5
19 51 0
19 151 1
19 38 8
19 91 6
19 27 -6
19 111 -3
