180 8055 
1 106 -8
1 157 5
1 109 9
1 6 -3
1 39 10
1 145 10
1 140 9
1 159 10
1 33 7
1 143 -1
1 81 7
1 130 -4
1 91 3
1 74 -10
1 86 9
1 58 3
1 69 -7
1 94 -5
1 70 4
1 111 -5
1 36 4
1 120 -5
1 97 8
1 110 -1
1 103 -6
1 154 3
1 162 7
1 167 -3
1 48 6
1 138 -7
1 132 -4
1 12 -2
1 43 5
1 107 6
1 84 -10
1 98 4
1 22 9
1 26 -5
1 176 1
1 121 -5
1 62 3
1 64 -2
1 172 -6
1 116 -5
1 99 6
1 146 -9
1 173 1
1 44 -8
1 51 7
1 128 -7
1 15 -5
1 142 -7
1 87 -2
1 122 7
1 158 -3
1 151 2
1 100 2
1 9 -8
1 20 0
1 155 -1
1 30 8
1 104 -3
1 80 2
1 11 7
1 118 0
1 3 -7
1 161 2
1 76 6
1 88 4
1 41 -5
1 148 -4
1 21 10
1 96 4
1 108 6
1 135 3
1 25 -10
1 152 -10
1 144 10
1 123 -2
1 13 3
1 89 -7
1 129 7
1 67 8
1 72 3
1 8 -8
1 92 4
1 166 -2
1 124 -8
1 102 10
1 93 6
1 52 7
1 59 10
1 68 -1
1 174 4
1 53 -1
1 42 -6
1 156 2
1 164 9
1 66 5
1 115 6
1 119 -5
1 71 9
1 165 -9
1 177 2
2 96 2
2 176 -10
2 15 2
2 23 -5
2 121 -9
2 140 -7
2 59 8
2 5 -7
2 17 6
2 35 -6
2 161 -9
2 127 8
2 77 9
2 83 6
2 19 -2
2 135 5
2 147 8
2 139 -6
2 145 2
2 169 2
2 57 -7
2 72 4
2 40 -5
2 41 -5
2 3 -1
2 157 4
2 164 7
2 153 9
2 175 -3
2 168 -6
2 29 5
2 108 -1
2 88 -1
2 14 -4
2 84 -2
2 124 -8
2 68 -1
2 65 7
2 56 1
2 130 8
2 6 -4
2 116 -2
2 144 -6
2 22 -8
2 64 -6
2 67 3
2 122 7
2 48 -1
2 126 -1
2 7 10
2 66 -6
2 100 -8
2 26 5
2 71 -6
2 38 -10
2 177 7
2 8 0
2 78 4
2 148 -5
2 51 -8
2 16 9
2 163 9
2 137 -8
2 63 -7
2 162 4
2 95 -10
2 146 1
2 34 3
2 109 7
2 98 -10
2 117 1
2 76 4
2 178 8
2 174 -3
2 61 -2
2 120 7
2 112 -3
2 73 -9
2 62 4
2 102 -4
2 52 -4
2 20 -4
2 24 10
2 21 -2
2 180 -5
2 27 -9
2 160 -7
2 173 3
2 134 1
2 119 -9
2 103 -1
2 86 -2
3 137 10
3 63 -2
3 153 -6
3 60 -6
3 147 -1
3 42 -3
3 11 -4
3 56 -1
3 144 -3
3 9 -6
3 45 4
3 80 -5
3 10 0
3 14 3
3 128 -9
3 88 -9
3 43 -9
3 67 6
3 156 -2
3 158 7
3 87 8
3 90 -3
3 140 6
3 24 6
3 179 10
3 62 -9
3 39 -9
3 160 5
3 148 -1
