180 1611 
1 81 2
1 162 7
1 59 4
1 161 6
1 175 8
1 31 8
1 65 6
1 46 5
1 179 8
1 22 5
1 39 10
1 137 6
1 128 10
1 121 10
1 145 8
1 116 5
1 136 2
2 87 6
2 167 6
2 98 6
2 82 2
2 15 9
2 69 10
2 90 10
2 134 6
2 146 2
2 120 1
2 169 10
2 152 6
2 156 1
2 86 3
2 161 3
3 50 9
3 37 4
3 69 5
3 60 5
3 54 1
3 107 2
3 111 6
3 40 6
3 128 4
3 85 10
3 110 6
3 124 5
3 70 6
3 51 9
3 10 5
3 106 1
3 7 2
3 46 8
4 147 5
4 145 9
4 49 3
4 47 1
4 75 3
4 98 1
4 80 6
4 43 1
4 90 2
4 169 7
4 173 9
4 164 6
4 175 2
4 131 8
4 162 3
4 92 3
4 180 9
4 179 7
4 52 4
4 44 5
4 160 9
4 97 1
4 161 8
4 76 6
5 102 3
5 59 8
5 97 8
5 88 10
5 78 9
5 77 10
5 177 2
5 57 2
5 98 5
5 53 2
5 36 8
6 132 1
6 178 2
6 123 1
6 28 1
6 34 8
6 177 6
6 151 4
6 128 5
6 86 2
6 104 7
6 73 10
7 131 9
7 75 1
7 105 4
7 164 5
7 129 2
7 20 9
7 124 10
7 111 7
7 87 1
7 86 8
7 55 6
7 97 3
7 141 2
7 159 4
7 37 3
7 32 8
7 19 3
7 161 6
7 27 1
8 130 4
8 101 6
8 177 3
8 54 1
8 26 1
8 52 7
8 25 8
8 134 2
8 93 5
8 96 7
8 32 10
8 46 4
8 9 2
8 64 4
8 29 6
9 35 7
9 101 1
9 32 10
9 87 10
9 85 9
9 138 7
9 82 7
9 120 7
9 45 5
9 127 6
9 160 9
9 175 10
9 143 6
9 12 1
9 113 5
10 121 10
10 81 4
10 12 10
10 128 9
10 49 8
10 100 8
10 108 5
10 143 1
10 162 8
10 95 10
10 64 6
10 88 1
10 146 10
10 73 10
10 55 4
10 63 6
10 69 7
10 50 6
10 92 3
10 149 9
10 112 3
10 178 2
10 60 5
10 161 8
10 40 8
11 153 2
11 40 1
11 138 6
11 99 5
11 63 5
11 20 6
11 123 9
11 80 2
11 47 1
11 110 1
11 180 3
11 75 9
11 137 4
11 84 1
11 33 2
11 170 10
12 13 2
12 56 1
12 134 4
12 80 1
12 38 7
12 36 7
12 178 7
12 29 2
12 71 3
12 57 6
12 131 8
12 54 7
12 166 7
12 39 10
12 173 10
12 81 1
13 95 3
13 118 5
13 136 6
13 171 6
13 102 9
13 68 4
13 21 5
13 69 6
13 169 10
13 174 10
13 73 5
13 98 9
13 146 1
14 121 9
14 38 9
14 91 4
14 57 2
14 43 4
14 56 6
14 140 4
14 29 6
14 39 1
15 129 7
15 128 1
15 180 6
15 80 1
15 86 10
15 170 3
15 120 6
15 65 7
15 155 3
15 140 9
15 53 2
15 55 2
15 76 8
16 128 3
16 70 6
16 22 9
16 74 5
16 166 5
16 38 4
16 165 6
16 148 6
16 130 7
16 154 10
16 100 8
16 162 2
16 63 10
16 71 6
16 26 6
16 96 4
16 89 1
16 136 1
17 40 1
17 79 10
17 106 1
17 102 10
17 177 2
17 158 10
17 59 2
17 131 4
17 120 4
17 34 6
18 147 8
18 134 6
18 36 7
18 35 4
18 100 9
18 126 8
18 93 10
18 108 1
18 94 2
18 107 6
18 66 2
18 82 9
18 138 6
18 144 7
18 174 2
18 60 10
18 98 4
18 73 3
18 178 10
19 46 8
19 45 4
19 172 3
19 108 4
19 111 4
19 96 3
19 136 10
19 69 1
19 65 7
19 62 9
19 150 8
19 61 8
19 148 9
19 66 10
19 83 7
19 38 3
19 50 4
20 34 9
20 141 3
20 112 6
20 100 2
20 98 3
20 92 9
20 155 9
20 78 6
20 103 1
20 87 5
20 140 8
20 131 6
20 166 8
20 60 1
20 110 8
20 22 7
20 133 8
20 151 10
20 38 8
20 130 5
21 77 5
21 148 10
21 178 2
21 95 2
21 34 10
21 93 4
21 141 7
21 162 9
21 69 7
21 59 7
21 114 9
21 45 10
21 151 9
21 35 3
21 154 8
21 105 7
21 117 6
22 177 10
22 105 10
22 109 10
22 180 2
22 27 6
22 33 2
22 55 8
22 25 9
22 72 1
22 39 4
22 59 6
22 87 2
22 76 4
22 129 7
22 34 5
22 24 8
22 97 6
23 47 1
23 125 7
23 43 7
23 66 8
23 126 3
23 78 6
23 44 6
23 166 9
23 164 9
23 69 3
23 177 2
23 30 7
23 98 1
23 37 6
23 70 2
23 56 9
23 59 2
23 119 4
24 151 5
24 178 5
24 32 1
24 154 4
24 99 8
24 157 6
24 153 4
24 55 3
24 25 7
24 95 7
24 86 10
24 139 7
24 38 2
24 116 5
24 81 3
24 141 4
24 144 4
24 97 9
24 156 8
24 71 7
24 170 8
24 29 1
24 40 6
25 81 3
25 27 7
25 152 8
25 176 8
25 31 9
25 110 10
25 162 4
25 113 4
25 118 3
25 146 1
25 120 4
25 102 10
26 170 1
26 74 4
26 153 3
26 102 6
26 171 4
26 162 10
26 41 8
26 105 8
26 62 10
26 164 1
26 130 8
26 95 5
26 106 8
26 65 10
26 149 3
26 116 1
26 168 1
27 144 10
27 106 1
27 147 3
27 90 10
27 100 2
27 41 4
27 98 6
27 170 8
27 69 3
27 171 7
27 161 10
27 83 2
27 116 9
27 108 4
27 131 5
27 149 6
27 122 6
27 160 5
27 142 10
27 50 10
28 67 4
28 100 7
28 74 9
28 61 2
28 134 6
28 177 7
28 89 9
28 115 6
28 123 5
28 59 4
28 78 6
28 161 1
29 100 9
29 161 4
29 88 10
29 75 9
29 145 8
29 55 3
29 124 3
29 89 5
29 168 8
29 49 7
29 36 3
29 59 5
29 157 4
29 111 2
29 170 7
29 106 7
29 130 4
29 66 10
30 32 5
30 53 10
30 115 4
30 39 5
30 31 2
30 33 8
30 122 4
30 94 9
30 116 2
30 109 3
30 96 7
30 133 8
30 118 7
30 36 8
31 145 4
31 106 8
31 44 10
31 62 6
31 151 3
31 32 7
31 111 1
31 121 7
31 164 5
31 129 9
31 126 2
31 123 1
32 33 10
32 69 6
32 73 1
32 122 7
32 148 7
32 151 4
32 166 2
32 55 6
32 133 8
32 102 6
32 149 9
32 110 10
32 119 4
32 42 6
32 64 9
33 160 3
33 172 1
33 173 7
33 65 6
33 151 8
33 83 1
33 89 2
33 128 7
33 135 4
33 171 8
33 113 2
33 136 10
33 77 10
33 167 9
34 105 6
34 56 5
34 97 8
34 117 5
34 119 9
34 136 3
34 143 8
34 58 1
34 36 5
34 152 9
34 174 4
34 112 1
34 48 5
34 172 10
34 118 1
34 81 7
34 161 2
34 57 9
34 43 1
34 61 7
35 129 6
35 161 5
35 103 8
35 143 1
35 97 10
35 95 8
35 155 9
35 145 7
35 75 8
35 88 4
35 128 7
35 178 2
35 135 8
36 84 8
36 167 9
36 113 8
36 126 3
36 154 9
36 121 7
36 44 1
36 38 6
37 118 7
37 166 6
37 57 1
37 165 6
37 59 1
37 100 8
37 40 7
37 69 3
37 130 4
37 110 10
37 178 10
38 40 4
38 44 4
38 176 9
38 102 3
38 130 5
38 96 9
38 122 8
38 45 9
38 132 5
38 111 10
38 107 6
38 61 4
39 99 2
39 116 5
39 96 4
39 163 7
39 146 9
39 89 6
39 127 2
39 166 4
39 148 5
39 179 9
39 147 9
40 161 1
40 121 4
40 97 2
40 168 1
40 159 4
40 150 6
40 124 4
41 105 3
41 104 1
41 100 8
41 134 9
41 45 9
41 90 1
41 51 10
41 145 6
41 132 9
41 103 2
41 126 6
41 165 3
41 71 5
41 54 2
42 87 1
42 67 10
42 76 7
42 139 6
42 69 2
42 101 7
42 70 1
42 53 5
42 45 1
42 65 4
42 129 3
42 163 8
42 156 5
43 72 7
43 165 2
43 160 6
43 62 9
43 176 2
43 70 10
43 64 2
43 56 2
43 75 5
43 73 7
43 166 3
43 51 7
43 108 7
43 113 3
44 148 1
44 159 10
44 116 10
44 49 7
44 126 7
44 168 2
44 60 4
44 119 9
44 94 8
44 160 9
44 64 6
44 127 6
44 161 8
44 80 9
44 52 1
44 54 7
44 92 5
44 149 3
44 140 3
45 177 1
45 152 5
45 130 7
45 55 10
45 129 8
45 137 5
45 168 7
45 149 9
45 72 9
45 174 10
45 94 2
45 125 6
46 75 1
46 172 5
46 93 2
46 106 6
46 51 9
46 71 9
46 138 6
46 149 3
46 65 3
46 162 4
46 137 7
46 164 7
46 97 1
46 144 6
47 53 8
47 127 8
47 180 3
47 72 2
47 156 5
47 56 5
47 98 4
47 114 10
47 134 7
47 143 2
47 81 4
47 131 6
47 82 6
47 138 4
47 107 5
48 110 3
48 177 3
48 159 6
48 78 1
48 152 5
48 77 4
48 108 1
48 99 7
48 154 7
48 148 7
48 105 2
48 106 10
48 118 2
48 147 2
49 163 8
49 167 8
49 62 10
49 73 9
49 51 10
49 112 4
49 169 5
49 111 5
49 105 8
50 53 7
50 61 5
50 107 2
50 176 2
50 82 6
50 81 5
50 139 1
50 108 4
50 51 10
50 101 3
50 122 3
50 179 6
50 67 4
50 163 2
51 72 2
51 162 4
51 114 6
51 130 8
51 178 10
51 147 9
51 160 10
51 75 3
51 68 5
51 126 10
51 98 4
51 77 8
51 133 3
51 84 10
51 150 10
51 112 6
52 81 6
52 123 6
52 95 10
52 73 5
52 166 9
52 76 9
52 156 2
52 90 10
52 61 7
52 142 1
52 160 7
52 175 2
52 57 7
52 177 9
52 55 6
52 130 1
53 62 1
53 91 7
53 72 9
53 100 1
53 171 1
53 177 8
53 61 4
53 69 6
53 82 6
53 59 3
53 74 8
53 84 7
53 156 8
54 91 1
54 177 4
54 133 3
54 149 5
54 77 7
54 108 9
54 165 6
54 120 4
54 146 10
54 135 7
54 175 10
55 169 6
55 92 10
55 146 10
55 121 9
55 94 8
55 72 7
55 162 2
55 96 8
56 144 3
56 180 3
56 96 8
56 133 4
56 91 5
56 66 4
56 169 2
56 118 7
56 123 10
56 168 4
56 99 10
56 160 7
56 111 9
57 149 5
57 115 9
57 69 8
57 110 1
57 77 1
57 124 5
57 99 4
57 88 1
57 166 9
57 98 8
57 92 6
57 160 4
57 172 9
58 127 9
58 98 2
58 173 5
58 151 3
58 128 9
58 94 10
58 154 7
58 60 1
