180 8055 
1 175 -10
1 22 -6
1 110 9
1 122 6
1 171 6
1 93 -1
1 77 -6
1 39 -1
1 126 7
1 140 3
1 165 -7
1 137 3
1 40 -6
1 81 3
1 142 -4
1 68 -3
1 33 9
1 167 2
1 155 -6
1 177 -10
1 64 4
1 148 -9
1 69 -7
1 160 -1
1 30 8
1 86 10
1 125 -4
1 102 -7
1 127 5
1 65 1
1 134 7
1 42 -6
1 4 -10
1 71 7
1 9 8
1 143 6
1 135 8
1 176 8
1 114 4
1 51 1
1 153 -3
1 158 -3
1 54 -2
1 133 5
1 103 -8
1 2 -6
1 46 -6
1 172 8
1 115 9
1 173 -1
1 92 6
1 132 -1
1 19 -5
1 94 7
1 14 -6
1 104 0
1 129 0
1 56 0
1 99 0
1 87 -5
1 163 4
1 28 8
1 98 -7
1 47 -10
1 83 5
1 78 -9
1 146 3
1 112 6
1 91 8
1 72 -9
1 31 1
1 97 -4
1 178 -2
1 109 -1
1 74 -2
1 25 -6
1 105 -7
1 147 -4
1 124 -2
2 39 1
2 100 5
2 132 -1
2 127 -2
2 74 1
2 71 8
2 46 -3
2 89 -4
2 31 9
2 66 -10
2 6 -8
2 53 -8
2 157 -1
2 57 6
2 76 -3
2 47 7
2 121 5
2 162 -4
2 38 6
2 179 3
2 106 2
2 169 -10
2 62 10
2 25 -9
2 32 -1
2 177 -5
2 156 8
2 68 8
2 103 -6
2 11 6
2 9 2
2 52 9
2 149 2
2 164 3
2 178 8
2 12 8
2 81 -2
2 77 3
2 153 -3
2 146 2
2 99 -4
2 65 -1
2 92 8
2 3 -10
2 33 10
2 104 8
2 16 5
2 101 -6
2 29 -5
2 98 -4
2 122 1
2 73 0
2 55 -8
2 42 8
2 151 3
2 90 2
2 131 -10
2 159 10
2 80 3
2 133 0
2 43 -2
2 60 -5
2 26 9
2 145 -1
2 20 1
2 69 5
2 4 8
2 113 6
2 91 -10
2 120 -6
2 154 9
2 22 -8
2 134 -5
2 67 -5
2 37 8
2 141 5
2 44 -9
2 72 -1
2 165 8
2 115 -9
2 126 7
2 135 2
2 14 6
2 78 -7
2 95 2
2 124 1
2 30 -7
2 48 -8
2 10 3
2 94 1
2 171 1
2 61 5
2 63 10
2 108 -3
2 139 3
2 144 -2
2 85 4
2 18 8
2 35 3
2 40 4
3 100 -10
3 40 -2
3 29 0
3 170 1
3 105 9
3 87 4
3 11 5
3 166 9
3 107 -5
3 14 -9
3 61 6
3 48 0
3 167 -10
3 10 -1
3 120 -1
3 18 6
3 133 6
3 34 -10
3 24 10
3 163 -10
3 110 8
3 153 -10
3 66 0
3 8 -2
3 5 8
3 128 -1
3 168 7
3 145 7
3 175 -2
3 112 10
3 58 6
3 122 -6
3 74 5
3 62 4
3 47 7
3 50 1
3 88 -9
3 81 -4
3 12 -9
3 77 5
3 54 4
3 39 6
3 116 -5
3 72 -10
3 43 6
3 93 -3
3 94 1
3 101 5
3 179 0
3 164 6
3 173 -8
3 49 -5
3 139 -2
3 51 6
3 23 -5
3 42 0
3 31 2
3 126 10
3 70 -4
3 36 -2
3 75 -1
3 79 3
3 83 5
3 114 7
3 143 8
3 147 0
3 44 8
3 127 5
3 78 6
3 84 -6
3 28 -4
3 172 -5
3 117 10
3 141 10
3 115 -2
3 132 -1
3 119 2
3 80 8
3 95 -1
3 69 3
3 82 7
3 118 1
3 149 -5
3 142 3
4 77 -3
4 157 -6
4 35 -4
4 64 -1
4 79 -6
4 146 -2
4 159 3
4 7 -2
4 180 4
4 179 -5
4 69 2
4 174 -7
4 10 0
4 24 3
4 108 -1
4 50 -9
4 107 4
4 60 -10
4 34 -7
4 73 -2
4 62 -9
4 149 5
4 176 4
4 61 -7
4 166 -1
4 122 1
4 37 -3
4 128 -1
4 59 -1
4 109 -2
4 161 -7
4 97 6
4 119 4
4 95 -10
4 8 10
4 19 3
4 25 -2
4 151 3
4 38 4
4 92 7
4 133 4
4 138 1
4 33 4
4 102 -6
4 125 5
4 32 -2
4 100 4
4 93 -5
4 6 -1
4 78 5
4 116 -7
4 48 -7
4 40 1
4 84 -10
4 135 -3
4 173 4
4 175 10
4 43 7
4 85 8
4 94 -3
4 165 -8
4 55 -3
4 14 -9
4 27 -9
4 30 1
4 58 6
4 87 1
4 144 9
4 13 -4
4 160 10
4 130 5
4 65 3
4 71 -2
4 44 3
4 104 2
4 31 10
4 22 6
4 83 10
4 132 2
4 16 -10
4 141 10
4 49 2
4 12 -3
4 81 3
4 169 10
4 75 10
4 124 3
4 90 -5
4 63 1
4 110 1
5 80 5
5 84 2
5 32 -1
5 30 0
5 154 -1
5 170 -9
5 70 5
5 113 3
5 157 7
5 119 -8
5 123 10
5 124 5
5 33 2
5 132 -1
5 138 4
5 153 8
5 60 -6
5 46 7
5 101 -1
5 44 -6
5 168 -5
5 94 -1
5 67 0
5 63 1
5 54 -10
5 155 7
5 163 -4
5 68 -4
5 17 0
5 175 3
5 72 9
5 140 -6
5 109 -8
5 98 -6
5 21 -5
5 117 -1
5 48 6
5 55 -9
5 74 1
5 171 4
5 27 -9
5 73 6
5 108 10
5 38 3
5 58 10
5 59 7
5 51 -4
5 102 -8
5 49 4
5 50 2
5 11 -5
5 139 -2
5 42 6
5 162 3
5 76 -3
5 156 -1
5 39 7
5 35 -8
5 15 7
5 125 -4
5 69 10
5 78 -3
5 92 -6
5 143 -10
5 141 9
5 6 -8
5 88 -8
5 136 -9
5 89 -7
5 167 -7
5 9 -2
5 122 -3
5 130 -9
5 131 0
5 87 5
5 174 -5
5 82 2
5 28 -10
5 34 -6
5 20 -2
5 90 8
5 110 -1
5 150 4
5 166 -5
5 93 -6
5 107 -2
5 164 2
5 24 4
5 180 -4
5 22 7
5 66 5
6 77 0
6 131 8
6 99 -1
6 134 6
6 119 -1
6 21 9
6 56 -4
6 19 -3
6 120 10
6 41 -6
6 154 0
6 75 7
6 168 -4
6 88 10
6 52 -5
6 177 -8
6 150 -10
6 160 7
6 143 -7
6 111 3
6 59 -1
6 113 -10
6 40 1
6 74 7
6 104 -2
6 139 -4
6 83 -8
6 133 9
6 163 5
6 110 10
6 32 4
6 57 -4
6 175 -8
6 176 5
6 93 7
6 97 -4
6 37 -2
6 63 3
6 14 -8
6 76 -2
6 159 6
6 142 7
6 16 -6
6 172 7
6 98 -2
6 132 -6
6 9 -2
6 96 0
6 109 4
6 62 -7
6 68 -2
6 69 4
6 38 -3
6 78 2
6 161 -2
6 84 10
6 72 2
6 147 -10
6 116 1
6 124 -10
6 39 6
6 60 -3
6 90 -1
6 18 5
6 140 9
6 106 1
6 80 10
6 61 9
6 155 3
6 89 -2
6 103 4
6 23 -3
6 30 2
6 85 6
6 36 -6
6 128 -8
6 152 -9
6 28 -5
6 118 -3
6 95 1
6 138 -4
6 145 1
6 107 -5
6 180 -1
6 50 -5
6 141 -9
6 8 9
6 105 -3
6 17 -4
6 22 -9
6 42 10
6 92 0
6 94 -3
6 27 8
7 143 1
7 85 4
7 178 -3
7 48 -2
7 136 1
7 19 -1
7 58 -9
7 140 -4
7 146 2
7 15 8
7 54 -10
7 78 7
7 141 0
7 87 10
7 11 -7
7 137 -4
7 31 7
7 8 1
7 21 6
7 67 10
7 66 7
7 115 -6
7 33 6
7 83 0
7 179 10
7 39 3
7 70 9
7 56 -10
7 28 -6
7 150 3
7 130 -9
7 123 8
7 42 2
7 27 4
7 69 -3
7 34 4
7 114 -4
7 145 -2
7 176 1
7 156 -6
7 171 -5
7 13 -7
7 162 -5
7 35 2
7 96 -6
7 88 4
7 30 4
7 167 -9
7 117 6
7 113 -2
7 153 3
7 169 10
7 17 5
7 64 -8
7 47 -1
7 105 9
7 159 8
7 165 9
7 43 1
7 73 3
7 65 7
7 52 4
7 57 5
7 133 -5
7 132 -2
7 16 -5
7 89 4
7 101 0
7 157 -6
7 26 2
7 79 6
7 71 -6
7 41 -4
7 119 -5
7 174 8
7 77 4
7 68 4
7 24 0
7 163 -3
7 84 5
7 55 9
7 161 -3
7 90 10
7 95 4
7 147 -2
7 45 -6
7 91 9
7 22 -3
7 80 6
7 25 9
8 67 -5
8 52 -8
8 75 6
8 150 4
8 63 1
8 154 3
8 132 -5
8 21 1
8 171 -6
8 173 -5
8 145 3
8 116 -2
8 91 -5
8 127 -3
8 25 5
8 88 4
8 144 -7
8 15 3
8 158 -3
8 24 10
8 131 10
8 49 -5
8 19 -10
8 109 1
8 80 1
8 30 -4
8 45 3
8 133 10
8 155 4
8 134 5
8 136 -10
8 83 -2
8 170 -4
8 104 -9
8 32 10
8 9 2
8 22 3
8 78 -5
8 161 -2
8 97 -7
8 61 3
8 65 3
8 117 8
8 106 -4
8 166 6
8 169 1
8 124 -1
8 163 -2
8 90 3
8 81 1
8 177 0
8 149 4
8 99 -10
8 107 -8
8 44 -5
8 123 -2
8 125 -6
8 11 -5
8 12 3
8 28 -4
8 74 4
8 13 -7
8 53 10
8 165 7
8 96 -9
8 121 -7
8 79 3
8 164 -9
8 72 -9
8 41 0
8 175 9
8 162 2
8 57 -9
8 77 10
8 84 5
8 14 -3
8 151 -3
8 98 6
8 56 4
8 43 8
8 111 9
8 35 1
9 68 -9
9 57 -3
9 105 10
9 133 -8
9 122 -3
9 55 2
9 64 8
9 21 7
9 169 5
9 61 9
9 36 -9
9 88 7
9 73 3
9 161 1
9 72 -1
9 69 9
9 62 6
9 60 10
9 170 -1
9 155 4
9 76 -1
9 14 -6
9 143 -1
9 112 -9
9 54 -8
9 179 -6
9 165 6
9 114 -9
9 49 -9
9 141 7
9 163 -6
9 13 -5
9 118 10
9 175 5
9 23 -4
9 115 4
9 65 1
9 158 -8
9 166 -6
9 157 -9
9 93 1
9 37 7
9 177 -8
9 144 8
9 75 10
9 130 1
9 86 -8
9 31 1
9 94 4
9 171 9
9 82 -3
9 20 -4
9 50 -3
9 149 0
9 15 -7
9 83 0
9 41 -3
9 153 10
9 174 10
9 32 -3
9 12 5
9 128 6
9 46 10
9 30 -10
9 100 -2
9 89 4
9 172 0
9 108 4
9 180 -4
9 45 -9
9 66 0
9 91 -7
9 87 -6
9 178 -9
9 137 -1
9 160 -10
9 59 -6
9 85 -5
9 126 -4
9 129 -2
10 102 5
10 86 -10
10 11 -6
10 124 -10
10 92 8
10 32 -8
10 112 8
10 65 5
10 103 1
10 100 -2
10 116 -3
10 94 -9
10 125 -3
10 162 0
10 79 -1
10 115 3
10 51 8
10 113 -2
10 30 -5
10 164 -1
10 59 -8
10 58 -4
10 61 6
10 119 5
10 175 0
10 12 6
10 153 8
10 169 -7
10 126 -9
10 143 -8
10 176 -2
10 138 -5
10 84 -4
10 44 9
10 62 0
10 55 4
10 18 0
10 167 -8
10 53 7
10 71 -7
10 81 -6
10 80 0
10 87 -3
10 147 5
10 25 -1
10 47 -7
10 54 -10
10 97 -10
10 139 -7
10 50 8
10 98 8
10 68 -9
10 174 1
10 136 6
10 163 8
10 17 -4
10 107 6
10 168 -3
10 64 10
10 35 -7
10 93 -2
10 66 10
10 43 -4
10 39 -3
10 111 2
10 85 -10
10 104 -3
10 74 2
10 78 3
10 75 -1
10 67 -5
10 171 -6
10 155 -10
10 149 2
10 108 -5
10 130 -7
11 61 7
11 98 3
11 174 3
11 59 -1
11 165 -3
11 131 10
11 12 -9
11 114 7
11 81 7
11 83 -10
11 53 1
11 108 -4
11 43 7
11 122 1
11 26 9
11 15 -5
11 36 -2
11 74 8
11 16 -1
11 124 -8
11 127 8
11 146 4
11 60 1
11 14 9
11 29 1
11 20 7
11 132 9
11 173 3
11 168 3
11 130 -3
11 152 -1
11 13 8
11 37 -9
11 32 -5
11 17 -10
11 100 -4
11 40 -5
11 159 -9
11 135 6
11 145 -5
11 137 5
11 73 -9
11 140 7
11 39 -8
11 142 3
11 134 6
11 21 -6
11 121 3
11 128 3
11 169 -6
11 179 -8
11 104 3
11 79 -5
11 97 1
11 123 5
11 94 6
11 126 5
11 157 5
11 166 -2
11 55 2
11 154 -8
11 155 -10
11 34 -2
11 64 -7
11 170 -5
11 86 -5
11 25 3
11 111 2
11 99 -7
11 177 6
11 143 -6
11 24 4
11 116 -7
11 42 10
11 51 -1
11 28 4
11 175 9
11 92 4
11 133 4
11 56 4
11 95 -9
11 164 -10
11 77 8
11 129 -9
11 44 -1
11 45 3
11 66 3
11 103 -7
11 110 -1
11 90 -7
11 151 -3
11 87 0
11 125 -2
11 180 -5
11 19 -7
11 71 5
12 143 5
12 54 0
12 83 6
12 95 -6
12 108 8
12 51 10
12 94 -3
12 91 8
12 49 8
12 85 -10
12 68 6
12 171 4
12 130 -10
12 135 7
12 80 -5
12 137 9
12 65 7
12 74 8
12 76 10
12 125 6
12 57 4
12 122 3
12 126 -8
12 44 -8
12 35 -3
12 117 -1
12 71 -1
12 100 9
12 56 3
12 105 -10
12 88 3
12 109 3
12 140 4
12 30 3
12 128 3
12 15 9
12 162 7
12 155 -8
12 121 10
12 106 -5
12 134 -3
12 101 8
12 23 -2
12 72 -10
12 21 0
12 67 -7
12 22 -4
12 27 3
12 167 -5
12 75 1
12 127 -9
12 158 -3
12 41 -5
12 142 -6
12 170 -9
12 14 1
12 20 -2
12 69 7
12 34 -7
12 111 -8
12 160 8
12 29 4
12 17 5
12 180 9
12 151 4
12 144 -8
12 168 6
12 103 -1
12 146 -5
12 129 2
12 164 10
12 174 9
12 45 -10
12 84 9
12 42 -1
12 116 -7
12 173 -10
12 26 10
12 50 4
12 136 -6
12 96 -8
12 66 10
13 98 -3
13 136 -3
13 80 2
13 81 3
13 71 -7
13 24 8
13 120 5
13 127 -2
13 143 -1
13 99 -9
13 124 -9
13 15 8
13 158 9
13 72 -2
13 44 -2
13 170 3
13 109 0
13 177 -3
13 162 1
13 110 2
13 23 -7
13 41 -8
13 49 -10
13 65 3
13 66 4
13 60 -2
13 61 1
13 175 -10
13 62 2
13 35 7
13 115 9
13 169 -5
13 117 2
13 29 8
13 102 -9
13 168 -6
13 132 -3
13 68 -9
13 153 2
13 130 8
13 74 3
13 57 -7
13 32 3
13 106 7
13 92 2
13 138 -5
13 39 1
13 91 1
13 121 6
13 112 10
13 140 6
13 59 -7
13 129 -9
13 131 4
13 45 9
13 17 -8
13 47 0
13 114 -1
13 118 3
13 166 1
13 70 5
13 36 -6
13 101 0
13 119 -6
13 58 6
13 14 5
13 147 7
13 46 1
13 125 -7
13 139 -6
13 73 -8
13 95 9
13 18 -5
13 75 6
13 171 4
13 176 -9
13 142 -5
13 21 -10
13 165 2
13 157 -5
13 96 10
13 174 -5
13 146 -8
13 104 3
13 84 -7
13 85 3
13 100 -10
13 48 -3
13 37 -4
14 106 -1
14 170 -9
14 123 0
14 69 -3
14 127 -6
14 87 1
14 90 4
14 146 -8
14 111 6
14 88 9
14 86 -6
14 135 10
14 138 -10
14 169 -7
14 180 -1
14 49 1
14 18 -4
14 40 -10
14 48 10
14 174 6
14 132 -2
14 139 -9
14 160 -4
14 105 7
14 156 4
14 91 5
14 98 -3
14 179 -4
14 103 2
14 75 -3
14 85 9
14 20 9
14 120 -4
14 159 6
14 66 -10
14 58 0
14 124 6
14 97 -10
14 50 8
14 133 7
14 41 -4
14 143 -10
14 30 2
14 129 -8
14 117 -3
14 144 -9
14 62 -6
14 145 3
14 151 -9
14 44 9
14 148 -2
14 149 9
14 130 -10
14 107 10
14 99 10
14 126 7
14 162 3
14 37 8
14 76 -5
14 21 7
14 32 -1
14 153 9
14 94 0
14 67 10
14 51 0
14 116 -9
14 79 6
14 128 -10
14 43 -3
14 31 -6
14 101 6
14 35 3
15 48 -9
15 112 7
15 130 6
15 104 7
15 158 -1
15 36 10
15 87 1
15 98 4
15 95 -7
15 170 5
15 27 -9
15 83 3
15 79 4
15 180 4
15 105 4
15 20 -4
15 142 -5
15 44 -7
15 45 -3
15 175 4
15 156 -10
15 41 -4
15 72 -7
15 127 2
15 150 10
15 66 -2
15 135 8
15 46 -10
15 102 5
15 65 -3
15 67 -4
15 101 -10
15 43 4
15 58 5
15 40 -3
15 60 10
15 117 4
15 29 -5
15 106 -5
15 23 -10
15 84 1
15 69 10
15 115 -5
15 178 -6
15 30 -8
15 51 4
15 53 6
15 26 7
15 88 -9
15 70 -4
15 164 -5
15 138 -3
15 77 -1
15 159 10
15 21 -1
15 140 -7
15 49 -3
15 78 6
15 151 2
15 19 10
15 18 -1
15 153 -8
15 129 8
15 103 -1
15 100 -10
15 145 -6
15 108 -8
15 73 10
15 54 -9
15 128 -8
15 50 -1
15 126 1
15 134 -5
15 177 3
15 52 -7
15 179 4
15 92 -4
15 162 4
15 17 -8
15 146 10
15 94 -1
15 165 -4
15 132 6
15 169 2
15 81 1
16 93 1
16 86 7
16 81 5
16 151 7
16 43 8
16 80 3
16 108 7
16 53 5
16 166 4
16 119 10
16 60 7
16 89 -10
16 64 5
16 39 1
16 163 -1
16 85 -10
16 146 0
16 155 2
16 30 -10
16 128 -9
16 91 2
16 114 -3
16 136 -5
16 42 7
16 158 8
16 56 -6
16 61 -9
16 99 -10
16 150 2
16 145 -3
16 138 -7
16 34 -1
16 57 -2
16 172 -1
16 148 9
16 134 -5
16 78 -1
16 40 2
16 118 -3
16 58 -2
16 110 -10
16 44 5
16 127 1
16 112 -8
16 180 0
16 144 -4
16 137 -2
16 133 3
16 157 -9
16 165 -6
16 73 -8
16 142 8
16 106 -8
16 71 3
16 140 -2
16 159 4
16 111 2
16 176 -8
16 51 -8
16 49 -9
16 29 6
16 88 -2
16 141 5
16 37 7
16 17 1
16 32 7
16 175 7
16 96 3
16 59 4
16 177 -2
16 95 9
16 94 -7
16 65 -9
16 45 8
16 113 -1
16 98 1
16 149 4
16 25 10
16 104 -5
16 38 8
16 33 -5
16 178 3
16 171 5
16 31 9
16 147 -4
17 76 -2
17 145 4
17 95 8
17 114 -9
17 18 4
17 37 -10
17 103 -10
17 135 -3
17 21 -9
17 65 8
17 127 9
17 155 7
17 179 10
17 136 7
17 128 -2
17 63 -5
17 126 6
17 72 0
17 48 3
17 171 10
17 133 6
17 139 9
17 28 5
17 129 -9
17 137 8
17 102 8
17 106 1
17 151 0
17 100 -5
17 123 -5
17 60 -1
17 98 -5
17 158 -4
17 122 1
17 33 -8
17 124 -10
17 46 2
17 40 -4
17 119 -6
17 169 -7
17 70 3
17 143 -5
17 134 -1
17 31 -3
17 78 -3
17 104 -9
17 57 0
17 29 2
17 34 3
17 24 9
17 147 -9
17 170 3
17 132 8
17 35 7
17 148 -7
17 138 6
17 149 -8
17 94 1
17 26 1
17 154 0
17 131 10
17 142 8
17 75 0
17 55 -1
17 130 -6
17 73 6
17 66 0
17 146 -4
17 165 -1
17 27 3
17 62 -7
17 113 -10
17 111 -7
17 54 -10
17 20 0
17 140 -7
17 163 -5
17 172 0
17 159 -5
17 174 3
18 26 2
18 81 -3
18 47 1
18 61 -4
18 39 -7
18 50 -7
18 79 10
18 29 5
18 98 6
18 57 -7
18 159 -3
18 60 4
18 174 -2
18 32 8
18 91 -8
18 23 8
18 146 -3
18 94 5
18 62 0
18 92 3
18 150 4
18 112 -3
18 125 7
18 178 -5
18 136 -4
18 84 -6
18 97 10
18 148 -9
18 103 -6
18 138 5
18 35 -7
18 76 9
18 163 9
18 28 7
18 119 -10
18 122 3
18 52 6
18 21 -4
18 95 7
18 74 10
18 177 -7
18 55 3
18 170 2
18 102 9
18 69 -3
18 164 -2
18 36 -3
18 154 2
18 120 8
18 66 -4
18 134 -9
18 24 -6
18 145 -4
18 162 -1
18 108 3
18 42 -4
18 93 3
18 37 7
18 141 0
18 109 -3
18 175 -8
18 22 -4
18 114 3
18 83 -5
18 133 3
18 152 8
18 38 5
18 34 3
18 105 -2
