180 1611 
1 127 3
1 157 6
1 35 -7
1 73 1
1 43 0
1 176 10
1 56 5
1 114 -5
1 142 3
1 53 -10
1 14 -9
1 18 -10
1 62 -7
1 124 -8
1 87 -9
1 39 -8
1 91 2
1 146 -2
1 119 1
1 61 1
1 113 -10
1 13 -8
1 138 -4
1 2 6
1 64 5
2 154 -10
2 152 -7
2 119 -6
2 137 6
2 156 -9
2 58 -9
2 173 -2
2 116 -4
2 64 4
2 31 1
2 59 1
2 107 2
2 33 -9
2 10 -3
2 103 -5
3 57 -10
3 98 10
3 85 1
3 104 8
3 19 -1
3 52 -10
3 16 8
3 26 -7
3 92 -7
3 145 -3
3 63 -7
3 148 -8
3 132 -3
3 4 -4
3 136 10
3 8 4
3 21 2
3 127 3
3 43 1
3 23 10
3 17 -10
3 34 7
3 73 2
4 15 -8
4 6 0
4 31 -9
4 140 -9
4 72 1
4 142 4
4 133 10
4 87 0
4 42 0
4 9 -2
4 33 -8
4 164 7
5 156 4
5 166 -7
5 80 1
5 50 -6
5 43 10
5 128 -6
5 115 3
5 147 -8
5 110 1
5 49 10
5 51 -10
5 62 6
5 91 3
5 175 3
5 42 -10
5 31 -9
5 160 3
5 69 -1
5 161 -8
6 45 5
6 77 -8
6 21 -10
6 44 1
6 70 7
6 96 -3
6 139 -9
6 15 8
6 160 4
6 7 6
6 33 9
6 82 3
6 46 -8
6 31 -5
6 144 -8
6 34 10
6 153 -8
6 41 -4
6 152 9
6 174 8
6 8 3
6 12 5
6 88 6
6 73 0
6 159 -9
7 66 -2
7 65 2
7 81 10
7 22 7
7 56 -9
7 155 -1
7 141 8
7 43 8
7 88 -1
7 62 1
7 102 1
7 93 -10
7 176 -9
7 51 -7
7 20 -10
7 126 4
8 10 -2
8 136 5
8 117 4
8 118 -3
8 58 -2
8 83 -9
8 70 -8
8 154 -9
8 114 -8
8 157 2
8 57 -8
8 66 5
8 59 5
8 121 3
9 134 3
9 83 5
9 179 -9
9 117 2
9 77 -2
9 162 6
9 146 -8
9 15 -2
9 43 -6
9 74 -2
9 37 9
9 31 9
9 167 -1
9 109 -6
9 137 4
9 90 -4
9 20 0
9 180 -4
9 108 4
9 78 3
10 149 1
10 151 8
10 154 4
10 13 0
10 78 -2
10 143 -4
10 172 8
10 48 0
10 176 7
10 124 -8
10 177 -4
10 42 -4
10 93 3
10 64 -9
10 76 -10
10 105 10
11 109 -4
11 77 -4
11 160 1
11 44 6
11 21 5
11 96 -8
11 17 -3
11 110 -5
11 59 -6
11 25 8
11 148 -8
11 97 -10
11 67 6
11 70 -6
11 162 7
11 80 0
11 68 -10
11 90 10
