180 14499 
1 141 -8
1 83 5
1 38 9
1 16 -3
1 137 10
1 24 10
1 29 9
1 131 10
1 10 7
1 160 -1
1 78 7
1 65 -4
1 35 3
1 127 -10
1 180 9
1 75 3
1 27 -7
1 112 -5
1 31 4
1 79 -5
1 40 4
1 60 -5
1 171 8
1 117 -1
1 77 -6
1 105 3
1 179 7
1 37 -3
1 5 6
1 95 -7
1 28 -4
1 134 -2
1 2 5
1 85 6
1 90 -10
1 55 4
1 169 9
1 45 -5
1 170 1
1 17 -5
1 175 3
1 150 -2
1 14 -6
1 57 -5
1 18 6
1 125 -9
1 163 1
1 19 -8
1 49 7
1 149 -7
1 136 -5
1 7 -7
1 4 -2
1 147 7
1 47 -3
1 153 2
1 101 2
1 23 -8
1 126 0
1 46 -1
1 106 8
1 157 -3
1 109 2
1 6 7
1 39 0
1 145 -7
1 140 2
1 159 6
1 33 4
1 143 -5
1 81 -4
1 130 10
1 91 4
1 74 6
1 86 3
1 58 -10
1 69 -10
1 94 10
1 70 -2
1 111 3
1 36 -7
1 120 7
1 97 8
1 110 3
1 103 -8
1 154 4
1 162 -2
1 167 -8
1 48 10
1 138 6
1 132 7
1 12 10
1 43 -1
1 107 4
1 84 -1
1 98 -6
1 22 2
1 26 9
1 176 5
1 121 6
1 62 -5
1 64 9
1 172 -9
1 116 2
1 99 2
1 146 -10
1 173 2
1 44 -5
1 51 -9
1 128 -7
1 15 8
1 142 -7
1 87 6
1 122 -6
1 158 -9
1 151 8
1 100 9
1 9 6
1 20 -2
1 155 5
1 30 8
1 104 -6
1 80 2
1 11 2
1 118 -7
1 3 4
1 161 -5
1 76 -5
1 88 -1
1 41 4
1 148 7
1 21 9
1 96 -3
1 108 -6
1 135 5
1 25 -1
1 152 -1
1 144 -4
1 123 -2
1 13 -8
1 89 -1
1 129 7
1 67 1
1 72 8
1 8 -4
1 92 -2
1 166 -6
1 124 -8
1 102 -6
1 93 3
1 52 7
1 59 -1
1 68 -1
1 174 10
1 53 -6
1 42 -8
1 156 5
1 164 -6
1 66 -10
1 115 7
1 119 0
1 71 4
1 165 -5
1 177 -8
2 129 9
2 110 9
2 167 -8
2 44 -7
2 31 4
2 165 -10
2 105 1
2 154 3
2 131 7
2 90 -10
2 70 1
2 12 4
2 99 8
2 69 -3
2 97 -2
2 136 7
2 53 -3
2 159 -9
2 125 4
2 11 -4
2 75 -4
2 138 -4
2 39 10
2 79 -2
2 150 -5
2 149 -9
2 114 -7
2 142 3
2 37 1
2 143 -9
2 28 -1
2 87 -2
2 33 10
2 43 -2
2 30 -6
2 158 -6
2 60 -1
2 9 -3
2 179 -4
2 45 -1
2 32 -3
2 104 -6
2 107 4
2 113 -5
2 166 0
2 171 3
2 36 -9
2 101 -9
2 54 -9
2 123 6
2 151 -2
2 156 7
2 172 8
2 46 -3
2 13 6
2 106 6
2 91 10
2 42 -9
2 10 -9
2 118 5
2 93 -1
2 94 2
2 25 -7
2 82 6
2 133 3
2 152 -2
2 55 -7
2 115 1
2 111 -1
2 155 3
2 80 -6
2 58 9
2 96 0
2 176 6
2 15 9
2 23 -7
2 121 10
2 140 5
2 59 2
2 5 -5
2 17 10
2 35 -9
2 161 -8
2 127 10
2 77 4
2 83 10
2 19 0
2 135 -7
2 147 -2
2 139 -7
2 145 3
2 169 -1
2 57 9
2 72 6
2 40 3
2 41 -1
2 3 4
2 157 -10
2 164 -2
2 153 -7
2 175 -3
2 168 -3
2 29 7
2 108 -10
2 88 -8
2 14 -8
2 84 3
2 124 2
2 68 0
2 65 0
2 56 -9
2 130 -1
2 6 -6
2 116 -1
2 144 0
2 22 1
2 64 3
2 67 -1
2 122 4
2 48 -4
2 126 -2
2 7 -5
2 66 1
2 100 -6
2 26 -8
2 71 -1
2 38 -8
2 177 -6
2 8 9
2 78 -9
2 148 1
2 51 -3
2 16 4
2 163 6
2 137 5
2 63 3
2 162 8
2 95 5
2 146 -3
2 34 9
2 109 -9
2 98 7
2 117 -6
2 76 -1
2 178 -8
2 174 9
2 61 -10
2 120 -3
2 112 3
2 73 8
2 62 9
2 102 -4
2 52 10
2 20 10
2 24 5
2 21 5
2 180 -7
2 27 9
2 160 3
2 173 -1
2 134 -4
2 119 0
2 103 5
2 86 6
3 58 9
3 54 10
3 159 -3
3 132 2
3 49 6
3 164 1
3 6 7
3 99 5
3 142 6
3 124 7
3 122 -9
3 74 5
3 162 5
3 157 -9
3 149 -2
3 112 9
3 76 -5
3 119 0
3 155 -6
3 32 -6
3 107 1
3 18 9
3 70 5
3 50 10
3 78 10
3 120 -6
3 161 -8
3 108 3
3 25 4
3 131 10
3 44 7
3 15 9
3 111 6
3 98 8
3 5 -5
3 27 4
3 94 1
3 177 2
3 170 7
3 143 -6
3 139 -4
3 81 5
3 96 -10
3 92 5
3 57 1
3 109 3
3 150 3
3 20 5
3 146 7
3 121 1
3 100 1
3 41 -5
3 75 -9
3 172 -2
3 86 -6
3 73 -5
3 116 -8
3 169 2
3 114 4
3 31 -5
3 136 -3
3 69 -3
3 84 -10
3 66 10
3 151 -4
3 23 -4
3 55 7
3 36 5
3 137 -4
3 63 -4
3 153 0
3 60 8
3 147 7
3 42 9
3 11 -4
3 56 -7
3 144 4
3 9 -10
3 45 -2
3 80 3
3 10 8
3 14 6
3 128 9
3 88 3
3 43 -4
3 67 0
3 156 5
3 158 9
3 87 3
3 90 6
3 140 9
3 24 -8
3 179 6
3 62 -6
3 39 1
3 160 0
