180 1611 
1 123 1
1 13 1
1 89 1
1 129 1
1 67 1
1 72 -1
1 8 -1
1 92 1
1 166 -1
1 124 1
1 102 1
1 93 1
1 52 1
1 59 -1
1 68 1
1 174 -1
1 53 1
1 42 1
1 156 -1
1 164 1
1 66 1
1 115 -1
1 119 -1
1 71 -1
1 165 1
1 177 1
2 117 1
2 76 -1
2 178 -1
2 174 -1
2 61 -1
2 120 1
2 112 1
2 73 -1
2 62 1
2 102 -1
2 52 1
2 20 -1
2 24 1
2 21 1
2 180 1
2 27 -1
2 160 -1
2 173 1
2 134 1
2 119 -1
2 103 -1
2 86 1
3 117 -1
3 145 1
3 48 1
3 171 1
3 77 1
3 47 -1
3 38 1
3 37 1
3 105 1
3 85 -1
3 79 1
3 51 -1
3 21 -1
3 175 1
3 168 1
3 134 -1
3 93 -1
3 115 1
3 89 -1
3 123 -1
3 141 -1
3 28 1
3 104 1
3 7 1
3 59 -1
3 72 1
3 102 1
3 135 -1
4 70 1
4 77 -1
4 133 -1
4 116 -1
4 138 -1
4 80 1
4 29 -1
4 26 1
4 110 -1
4 91 1
4 137 -1
4 145 -1
4 121 1
4 152 -1
4 53 1
4 43 1
4 71 -1
4 130 -1
4 132 1
4 35 -1
4 171 1
5 75 1
5 41 -1
5 180 1
5 76 1
5 94 -1
5 115 -1
5 12 1
5 80 1
5 7 -1
5 50 -1
5 38 1
5 133 -1
5 92 -1
5 16 -1
5 36 1
5 68 -1
5 11 1
5 130 1
6 37 -1
6 158 1
6 126 -1
6 74 1
6 77 1
6 16 -1
6 9 1
6 31 1
6 35 1
6 151 -1
6 160 -1
6 128 1
6 40 -1
6 91 -1
6 87 1
6 29 1
7 95 1
7 43 1
7 18 1
7 105 1
7 33 -1
7 156 -1
7 60 -1
7 141 1
7 100 -1
7 150 -1
7 127 1
7 58 1
7 125 1
7 158 1
8 35 1
8 103 1
8 92 1
8 126 1
8 10 1
8 146 -1
8 76 -1
8 81 1
8 89 -1
8 168 1
8 133 -1
8 160 1
8 83 1
8 145 1
9 160 -1
9 43 1
9 74 -1
9 76 -1
9 24 -1
9 143 1
9 155 -1
9 46 1
9 92 -1
9 167 -1
9 173 1
9 129 1
9 156 1
9 148 1
9 37 1
9 171 -1
9 111 -1
9 45 1
9 112 -1
9 162 1
9 168 1
10 140 -1
10 86 -1
10 22 -1
10 17 -1
10 15 -1
10 32 1
10 87 1
10 125 -1
10 169 1
10 105 -1
10 74 -1
10 77 -1
10 64 1
10 126 -1
10 111 1
10 66 -1
11 131 1
11 82 -1
11 30 1
11 133 -1
11 93 -1
11 80 1
11 137 -1
11 94 1
11 31 -1
11 125 1
11 96 -1
11 60 -1
11 61 1
11 157 -1
11 165 -1
11 85 1
11 19 -1
11 122 1
12 177 -1
12 50 -1
12 55 1
12 130 1
12 157 1
12 111 -1
12 61 1
12 85 1
12 154 -1
12 20 1
12 178 1
12 146 1
12 119 -1
12 71 -1
12 89 -1
12 78 1
12 28 -1
12 96 -1
12 29 -1
12 84 -1
13 170 1
13 51 1
13 126 1
13 27 -1
13 82 1
13 122 1
13 56 -1
13 54 -1
13 14 1
13 102 1
13 17 1
13 47 -1
13 175 -1
13 81 1
13 131 -1
13 16 -1
13 45 1
13 31 1
13 155 1
13 174 1
14 69 -1
14 165 1
14 27 -1
14 144 1
14 123 -1
14 160 1
14 152 1
14 147 -1
14 93 1
14 139 1
14 48 1
14 52 1
14 164 1
14 104 -1
14 167 1
14 170 -1
14 153 -1
14 100 -1
14 155 -1
14 134 1
15 175 -1
15 18 1
15 139 -1
15 33 1
15 57 -1
15 153 1
15 99 1
15 71 1
15 40 -1
15 112 -1
16 55 -1
16 130 1
16 56 -1
16 27 1
16 166 1
16 58 1
16 126 -1
16 139 1
16 102 -1
