180 8055 
1 80 5
1 145 1
1 20 8
1 67 4
1 132 4
1 58 6
1 150 3
1 69 3
1 8 9
1 86 5
1 46 1
1 167 6
1 179 2
1 104 3
1 135 1
1 30 3
1 27 9
1 126 4
1 76 8
1 169 7
1 128 8
1 72 3
1 162 5
1 120 5
1 29 5
1 129 2
1 65 2
1 134 10
1 41 2
1 32 2
1 51 3
1 137 2
1 78 10
1 118 9
1 93 1
1 100 4
1 111 3
1 105 2
1 10 4
1 74 9
1 168 10
1 83 8
1 133 1
1 34 7
1 5 4
1 47 7
1 147 1
1 173 4
1 36 2
1 33 8
1 178 2
1 90 3
1 97 10
1 117 1
1 66 6
1 171 9
1 136 10
1 116 2
1 17 8
1 127 10
1 157 9
1 35 5
1 73 4
1 43 10
1 176 4
1 56 4
1 114 4
1 142 5
1 53 6
1 14 10
1 18 3
1 62 6
1 124 9
1 87 1
1 39 2
1 91 7
1 146 7
1 119 7
1 61 10
1 113 7
1 13 2
1 138 5
1 2 5
1 64 5
2 80 8
2 168 7
2 151 8
2 51 8
2 162 10
2 90 8
2 139 1
2 134 8
2 44 8
2 145 2
2 117 9
2 84 4
2 115 6
2 91 6
2 56 4
2 78 2
2 47 5
2 23 7
2 166 4
2 124 9
2 65 9
2 45 6
2 68 6
2 85 8
2 165 5
2 100 5
2 50 3
2 17 5
2 29 10
2 81 3
2 110 5
2 125 8
2 128 4
2 6 5
2 178 2
2 111 8
2 69 4
2 38 3
2 169 8
2 160 3
2 101 2
2 143 4
2 177 6
2 163 7
2 98 1
2 161 3
2 174 1
2 35 2
2 52 3
2 72 2
2 157 5
2 112 4
2 135 3
2 106 6
2 130 6
2 42 10
2 71 2
2 82 10
2 108 9
2 43 7
2 15 9
2 18 2
2 122 8
2 88 2
2 46 7
2 16 10
2 141 9
2 11 1
2 180 1
2 60 8
2 77 5
2 7 6
2 158 5
2 105 9
2 79 1
2 154 7
2 152 3
2 119 10
2 137 10
2 156 7
2 58 7
2 173 1
2 116 8
2 64 6
2 31 7
2 59 6
2 107 3
2 33 7
2 10 8
2 103 6
3 49 9
3 31 8
3 95 6
3 44 8
3 83 5
3 66 10
3 15 6
3 102 3
3 38 8
3 116 1
3 12 3
3 178 9
3 147 10
3 62 4
3 10 7
3 167 1
3 133 6
3 39 3
3 25 7
3 13 8
3 153 6
3 139 8
3 55 8
3 143 5
3 65 8
3 151 5
3 154 8
3 48 1
3 109 9
3 58 3
3 163 7
3 50 2
3 103 8
3 94 9
3 51 1
3 96 3
3 100 3
3 165 10
3 74 4
3 180 5
3 90 7
3 164 9
3 35 8
3 70 7
3 28 5
3 177 10
3 126 6
3 14 9
3 131 8
3 7 10
3 30 6
3 135 7
3 97 6
3 138 1
3 119 1
3 91 7
3 130 10
3 115 4
3 46 10
3 6 3
3 107 5
3 53 7
3 105 10
3 27 10
3 61 8
3 86 8
3 113 1
3 156 7
3 5 10
3 173 8
3 110 6
3 170 10
3 57 7
3 98 8
3 85 9
3 104 5
3 19 10
3 52 6
3 16 6
3 26 1
3 92 9
3 145 1
3 63 7
3 148 1
3 132 4
3 4 10
3 136 2
3 8 9
3 21 4
3 127 4
3 43 7
3 23 2
3 17 3
3 34 10
3 73 6
4 98 7
4 90 7
4 169 10
4 132 8
4 148 2
4 32 3
