180 1611 
1 108 1
1 179 -1
1 113 -1
1 129 1
1 75 -1
1 92 -1
1 96 1
1 125 1
1 84 1
1 22 -1
1 131 -1
1 45 1
1 74 -1
1 141 1
1 7 1
1 135 1
1 176 1
1 167 1
1 98 1
2 87 -1
2 98 -1
2 62 -1
2 48 1
2 71 -1
2 76 1
2 113 1
2 144 1
2 53 1
2 154 1
2 31 -1
2 131 1
2 9 -1
2 59 1
2 129 1
2 79 1
2 32 1
2 170 1
2 28 1
2 116 -1
2 27 1
2 56 -1
2 134 -1
2 5 -1
3 128 1
3 169 1
3 44 -1
3 63 1
3 133 -1
3 68 1
3 33 1
3 150 -1
3 52 1
3 88 1
3 69 1
3 167 -1
3 171 -1
3 152 1
3 129 1
3 75 1
3 157 -1
3 141 -1
3 139 1
3 132 -1
4 118 -1
4 145 1
4 28 -1
4 176 -1
4 125 1
4 89 1
4 140 -1
4 53 1
4 83 1
4 49 1
4 76 -1
4 82 1
4 68 -1
4 99 1
4 18 1
4 30 1
4 149 1
4 8 1
4 78 1
4 172 -1
4 81 -1
5 49 -1
5 155 -1
5 42 1
5 87 1
5 105 1
5 145 -1
5 55 1
5 151 1
5 174 -1
5 14 1
5 21 -1
5 61 -1
5 101 -1
5 180 1
5 27 1
5 38 -1
6 128 1
6 152 -1
6 62 1
6 22 -1
6 86 -1
6 147 -1
6 48 1
6 148 1
6 121 -1
6 42 1
7 76 -1
7 30 -1
7 131 1
7 128 -1
7 147 -1
7 75 1
7 106 1
7 166 1
7 35 -1
7 13 1
7 28 1
7 24 1
7 8 -1
7 127 -1
7 67 1
7 148 1
7 38 -1
7 22 1
8 33 1
8 179 1
8 34 1
8 98 -1
8 168 -1
8 86 1
8 36 -1
8 54 1
8 134 -1
8 30 1
8 107 -1
8 51 1
8 63 -1
8 13 1
9 96 -1
9 155 -1
9 87 1
9 171 1
9 90 1
9 52 1
9 88 1
9 98 -1
9 42 1
9 13 -1
9 108 1
9 142 -1
9 86 1
9 83 1
9 102 1
10 63 -1
10 23 1
10 42 -1
10 150 1
10 98 1
10 26 -1
10 100 1
10 74 -1
10 39 -1
10 125 -1
10 30 1
10 72 1
10 18 -1
10 25 1
10 129 -1
11 44 -1
11 119 -1
11 140 -1
11 33 -1
11 37 -1
11 43 -1
11 91 -1
11 159 1
11 45 1
11 22 -1
11 27 -1
11 15 1
11 161 1
11 143 -1
12 87 -1
12 17 -1
12 145 1
12 114 -1
12 68 -1
12 179 -1
12 147 1
12 129 -1
12 143 -1
12 110 1
13 68 1
13 19 -1
13 52 1
13 16 1
13 37 1
13 131 -1
13 82 -1
13 139 -1
13 43 -1
13 167 -1
13 47 1
13 66 -1
13 116 -1
13 179 1
13 41 -1
