180 14499 
1 154 -4
1 79 2
1 57 1
1 103 9
1 6 3
1 46 -3
1 80 -8
1 127 10
1 43 -9
1 42 2
1 51 -10
1 55 -4
1 67 5
1 150 5
1 177 10
1 72 -10
1 39 -8
1 34 6
1 35 8
1 130 -7
1 10 -10
1 102 4
1 144 -9
1 56 -3
1 85 -4
1 32 7
1 166 8
1 71 -10
1 115 -8
1 114 10
1 17 6
1 31 3
1 178 -8
1 101 1
1 81 -9
1 132 -6
1 19 -4
1 170 -5
1 161 1
1 97 -7
1 143 0
1 49 -6
1 94 4
1 50 -2
1 105 6
1 173 -2
1 83 10
1 64 -3
1 172 3
1 106 4
1 151 -10
1 86 0
1 9 -4
1 138 10
1 91 10
1 100 6
1 70 4
1 88 3
1 2 -2
1 3 -5
1 158 -2
1 14 -6
1 38 1
1 28 1
1 18 0
1 121 8
1 33 5
1 24 8
1 155 4
1 60 -2
1 12 9
1 23 -6
1 73 2
1 157 0
1 111 0
1 11 -9
1 27 -5
1 148 -8
1 36 -10
1 180 1
1 69 -10
1 168 -10
1 8 1
1 25 0
1 107 -9
1 87 9
1 122 -1
1 61 1
1 163 -8
1 20 -7
1 44 2
1 99 10
1 124 -7
1 139 4
1 54 -6
1 128 -10
1 5 -4
1 149 -2
1 112 6
1 89 -9
1 62 1
1 126 -9
1 123 -3
1 171 8
1 116 9
1 37 10
1 175 0
1 66 5
1 174 9
1 142 -8
1 78 3
1 140 -8
1 120 -6
1 77 -4
1 90 -3
1 137 -5
1 58 -3
1 156 8
1 136 4
1 117 -8
1 133 -8
1 63 -2
1 104 -6
1 15 5
1 147 -5
1 41 -3
1 146 6
1 26 -5
1 95 7
1 110 2
1 53 4
1 65 -8
1 82 -9
1 152 8
1 29 -5
1 47 2
1 153 -1
1 59 -6
1 93 -10
1 68 -5
1 160 10
1 21 6
1 169 10
1 118 0
1 48 8
1 108 -1
1 179 4
1 113 10
1 129 -7
1 75 4
1 92 1
1 96 -1
1 125 4
1 84 -10
1 22 0
1 131 -7
1 45 -7
1 74 -5
1 141 -4
1 7 -1
1 135 2
1 176 -1
1 167 2
1 98 9
2 23 5
2 174 -1
2 51 -7
2 166 8
2 54 10
2 128 9
2 140 8
2 125 0
2 35 5
2 85 7
2 148 7
2 49 1
2 25 -6
2 17 6
2 3 -10
2 37 8
2 151 -3
2 171 -3
2 47 9
2 64 1
2 155 6
2 168 9
2 13 -8
2 114 -7
2 145 -2
2 107 -6
2 137 10
2 106 -1
2 8 -1
2 24 1
2 175 -2
2 33 10
2 101 -7
2 135 8
2 74 -4
2 112 2
2 63 -6
2 20 1
2 67 5
2 90 -2
2 52 -10
2 119 -1
2 149 -1
2 172 -2
2 161 7
2 122 8
2 66 -10
2 147 9
2 38 0
2 164 -7
2 93 3
2 6 -8
2 177 6
2 11 0
2 41 10
2 70 2
2 109 2
2 139 0
2 75 4
2 29 0
2 121 8
2 103 -4
2 152 -5
2 146 -10
2 115 -8
2 176 -2
2 16 7
2 110 9
2 43 -8
2 123 4
2 26 -8
2 138 -9
2 86 5
2 102 -10
2 69 -3
2 58 7
2 46 -9
2 150 10
2 100 2
2 72 -5
2 126 10
2 162 6
2 7 -6
2 153 0
2 57 -9
2 78 4
2 105 -5
2 45 5
2 55 5
2 167 1
2 82 5
2 157 -2
2 108 4
2 36 -3
2 165 6
2 159 -4
2 15 5
2 173 9
2 14 -6
2 89 -9
2 124 8
2 73 -5
2 132 4
2 158 -5
2 34 -3
2 83 -6
2 111 -3
2 39 10
2 42 0
2 88 7
2 65 8
2 95 -9
2 99 4
2 50 -8
2 127 7
2 160 -5
2 92 8
2 61 2
2 104 8
2 178 6
2 68 3
2 10 2
2 120 -2
2 91 7
2 117 4
2 141 -1
2 130 8
2 40 -2
2 133 7
2 87 -9
2 98 8
2 62 10
2 48 9
2 71 -9
2 76 5
2 113 3
2 144 9
2 53 4
2 154 4
2 31 3
2 131 -1
2 9 6
2 59 -5
2 129 -3
2 79 8
2 32 -3
2 170 3
2 28 -2
2 116 -8
2 27 6
2 56 -4
2 134 -3
2 5 -6
3 172 -2
3 156 10
3 101 -6
3 178 -7
3 19 3
3 55 3
3 40 -1
3 94 10
3 6 3
3 87 9
3 79 1
3 74 -5
3 136 0
3 163 -9
3 67 6
3 11 -4
3 96 -6
3 122 -3
3 168 3
3 17 6
3 38 6
3 73 -8
3 22 8
3 116 -9
3 144 -8
3 103 -4
3 137 -7
3 53 1
3 146 -1
3 174 2
3 59 -6
3 46 -9
3 115 3
3 35 -3
3 105 -6
3 162 -4
3 21 0
3 23 -8
3 121 9
3 71 9
3 76 5
3 100 -10
3 91 -3
3 123 9
3 155 -6
3 85 6
3 57 6
3 154 1
3 149 -2
3 60 3
3 42 1
3 41 9
3 70 1
3 97 7
3 82 5
3 164 -10
3 48 -5
3 20 3
3 143 5
3 92 6
3 78 -5
3 89 3
3 119 -10
3 114 8
3 84 -9
3 102 3
3 65 -6
3 49 6
3 43 0
3 86 9
3 110 3
3 54 -4
3 50 6
3 31 -4
3 130 -1
3 158 1
3 117 -8
3 107 -4
3 126 3
3 173 10
3 25 -4
3 77 -2
3 93 -4
3 12 -10
3 151 1
3 47 1
3 32 -9
3 147 2
3 125 6
3 62 -10
3 120 8
3 66 5
3 18 4
3 176 10
3 159 4
3 16 -10
3 61 2
3 134 -3
3 24 -1
3 30 -5
3 28 -10
3 26 2
3 161 -1
3 179 -7
3 4 -10
3 8 8
3 165 -5
3 7 1
3 108 -9
3 113 4
3 160 -10
3 180 -9
3 83 2
3 109 -4
3 170 -1
3 148 6
3 15 -1
3 39 -9
3 27 -5
3 112 7
3 72 1
3 29 -10
3 14 -4
3 145 5
3 153 -9
3 104 7
3 10 -3
3 34 5
3 80 -8
3 13 6
3 175 6
3 111 -10
3 128 -1
3 169 0
3 44 2
3 63 4
3 133 10
3 68 2
3 33 2
3 150 6
3 52 0
3 88 -10
3 69 7
3 167 2
3 171 -10
3 152 -1
3 129 2
3 75 6
3 157 10
3 141 9
3 139 10
3 132 -9
4 43 -4
4 110 4
4 165 8
4 41 -6
4 153 10
4 122 -5
4 24 -2
4 65 5
4 7 1
4 72 7
4 40 -1
4 69 6
4 74 -9
4 12 -7
4 16 8
4 136 -4
4 84 -8
4 26 1
4 142 -5
4 52 -10
4 80 -10
4 171 6
4 75 -9
4 45 1
4 31 -7
4 141 -6
4 137 2
4 70 -8
4 164 10
4 90 10
4 34 -4
4 168 3
4 59 -2
4 179 5
4 14 8
4 151 -6
4 91 4
4 29 9
4 150 -9
4 109 -6
4 111 1
4 98 -7
4 21 -3
4 94 9
4 36 1
4 13 3
4 166 -7
4 23 0
4 48 -2
4 108 -8
4 93 -5
4 64 10
4 134 10
4 95 0
4 107 1
4 132 2
4 71 0
4 54 -7
4 19 -7
4 47 -5
4 170 9
4 175 6
4 144 3
4 38 6
4 103 -9
4 117 1
4 96 -1
4 154 4
4 131 2
4 143 -6
4 55 -1
4 5 1
4 180 -9
4 9 0
4 66 1
4 92 -10
4 35 -9
4 20 2
4 97 3
4 174 7
4 115 -5
4 113 10
4 155 5
4 22 -1
4 177 7
4 102 -10
4 73 0
4 11 -6
4 121 -7
4 33 7
4 39 9
4 6 3
4 148 1
4 158 10
4 157 7
4 101 -4
4 25 0
4 123 -8
4 138 9
4 15 10
4 159 0
4 104 -10
4 160 0
4 119 0
4 50 -9
4 124 3
4 163 0
4 61 1
4 46 -7
4 126 -2
4 106 -7
4 146 -4
4 88 4
4 85 -7
4 128 -2
4 57 -9
4 79 0
4 58 -8
4 147 -2
4 32 -3
4 161 4
4 135 -3
4 10 -10
4 56 4
4 100 -5
4 130 -5
4 37 -10
4 17 -10
4 156 -7
4 162 3
4 167 2
4 105 1
4 133 -1
4 169 -5
4 127 -1
4 173 -5
4 42 -7
4 67 8
4 139 -9
4 118 -4
4 145 -2
4 28 -4
4 176 -9
4 125 -1
4 89 -4
4 140 10
4 53 0
4 83 -9
4 49 -3
4 76 3
4 82 -10
4 68 3
4 99 4
4 18 1
4 30 7
4 149 -6
4 8 2
4 78 6
4 172 -9
4 81 -10
5 12 9
5 127 8
5 149 -2
5 173 3
5 119 3
5 133 -6
5 39 -7
5 165 5
5 171 1
5 110 10
5 168 -5
5 77 2
5 75 5
5 6 -4
5 70 -4
5 33 10
5 170 1
5 30 -2
5 120 -5
5 79 -4
5 19 -1
5 50 7
5 64 1
5 98 -9
5 67 7
5 57 5
5 56 -7
5 104 1
5 89 6
5 86 10
5 25 5
5 121 1
5 108 -10
5 23 3
5 84 3
5 129 6
5 18 -8
5 140 -7
5 52 8
5 99 5
5 156 -7
5 58 1
5 136 8
5 160 -10
5 130 -2
5 36 -7
5 169 10
5 125 -8
5 153 3
5 74 3
5 157 -5
5 132 4
5 172 8
5 40 -9
5 96 3
5 164 3
5 69 8
5 41 1
5 9 4
5 113 3
5 7 -4
5 47 -10
5 15 4
5 17 4
5 46 9
5 59 -9
5 16 -6
5 163 -1
5 22 -5
5 131 8
5 43 4
5 32 2
5 51 -10
5 76 -6
5 68 10
5 143 9
5 85 9
5 81 -10
5 92 0
5 13 -4
5 88 -10
5 26 10
5 166 -9
5 122 -8
5 83 -10
5 111 0
5 109 4
5 44 1
5 128 7
5 176 -5
5 114 -2
5 124 8
5 94 8
5 31 5
5 95 -9
5 72 8
5 35 -8
5 158 -1
5 73 4
5 135 -4
5 11 -7
5 71 -10
5 103 4
5 147 -9
5 118 -4
5 146 -4
5 82 -5
5 159 -6
5 137 -10
5 138 -5
5 144 10
5 63 2
5 48 9
5 8 -2
5 179 0
5 91 -5
5 29 -4
5 20 -5
5 117 4
5 93 -2
5 45 -1
5 107 -1
5 66 -3
5 53 -6
5 28 -8
5 80 -9
5 167 1
5 60 2
5 65 -1
5 112 -9
5 154 1
5 162 6
5 34 -7
5 178 -2
5 24 6
5 150 -2
5 139 5
5 116 -2
5 100 -5
5 175 -9
5 106 10
5 37 -1
5 102 -5
5 49 -1
5 155 -8
5 42 10
5 87 4
5 105 -9
5 145 -7
5 55 -10
5 151 -4
5 174 9
5 14 -2
5 21 -8
5 61 -9
5 101 6
5 180 -10
5 27 -10
5 38 4
6 155 -4
6 134 7
6 35 -10
6 45 2
6 170 8
6 83 1
6 66 -5
6 76 -2
6 29 -2
6 113 -5
6 92 -1
6 47 -4
6 8 9
6 71 4
6 59 -7
6 150 2
6 174 -6
6 103 -7
6 127 2
6 85 -3
6 75 0
6 81 -10
6 154 6
6 53 0
6 24 -10
6 50 0
6 156 -3
6 69 3
6 11 -7
6 145 5
6 43 5
6 18 -6
6 126 1
6 130 -7
6 63 -9
6 31 -9
6 100 -7
6 140 -5
6 27 8
6 129 6
6 80 -10
6 171 -8
6 179 2
6 149 -6
6 67 9
6 57 -8
6 124 -7
6 23 7
6 133 -6
6 56 -6
6 141 6
6 169 -1
6 180 -10
6 65 3
6 13 -8
6 21 4
6 135 1
6 60 5
6 33 5
6 19 5
6 101 9
6 28 -6
6 146 0
6 106 6
6 10 -8
6 105 10
6 89 -8
6 158 10
6 40 -5
6 46 9
6 87 -5
6 15 -6
6 136 -6
6 132 -10
6 37 -4
6 51 -3
6 108 -8
6 153 0
6 41 4
6 96 3
6 151 -2
6 175 -4
6 164 10
6 39 -5
6 9 5
6 17 -7
6 34 9
6 25 5
6 97 -5
6 79 2
6 91 -4
6 120 1
6 44 -6
6 178 5
6 161 -6
6 68 1
6 90 -8
6 102 -7
6 131 -2
6 163 9
6 14 10
6 95 2
6 107 3
6 116 -6
6 72 8
6 167 4
6 115 -10
6 165 -8
6 125 -6
6 176 -5
6 122 -5
6 168 -1
6 144 -6
6 99 -6
6 93 0
6 74 5
6 117 -7
6 160 -5
6 98 2
6 58 2
6 64 -8
6 118 1
6 110 7
6 142 -10
6 30 -7
6 94 2
6 139 -6
6 32 -8
6 162 -1
6 104 -6
6 112 1
6 38 -10
6 55 -1
6 7 10
6 52 1
6 73 -6
6 159 3
6 77 1
6 177 -5
6 143 -6
6 109 -7
6 26 -5
6 78 -6
6 173 3
6 49 8
6 128 2
6 152 7
6 62 -7
6 22 0
6 86 0
6 147 0
6 48 4
6 148 5
6 121 -8
6 42 -8
7 123 1
7 157 -4
7 115 10
7 136 -8
7 126 4
7 161 8
7 139 -2
7 111 -9
7 40 -1
7 61 9
7 118 -10
7 32 -8
7 21 -5
7 165 4
7 140 -3
7 153 5
7 155 -7
7 177 -5
7 60 7
7 68 -7
7 160 -1
7 112 -1
7 86 -2
7 145 9
7 178 1
7 89 -2
7 175 6
7 83 -8
7 104 -4
7 129 7
7 122 5
7 73 -9
7 64 8
7 18 -3
