180 1611 
1 55 9
1 110 4
1 113 4
1 77 8
1 9 6
1 70 3
1 93 4
1 94 10
1 82 2
1 105 10
1 97 9
1 128 2
1 123 10
1 136 8
1 117 9
1 63 7
1 179 1
1 65 10
1 171 1
1 96 1
1 158 2
2 111 3
2 153 6
2 110 8
2 139 3
2 112 2
2 89 1
2 18 7
2 141 1
2 121 10
2 64 9
2 76 9
3 6 5
3 169 10
3 150 10
3 164 4
3 68 8
3 144 9
3 129 8
3 96 9
3 160 4
3 34 7
3 127 4
3 175 4
3 107 8
3 72 5
3 106 1
3 142 1
4 101 5
4 13 10
4 112 3
4 121 6
4 42 9
4 102 7
4 174 5
4 45 10
4 173 2
4 35 4
4 120 4
4 67 10
4 130 5
5 63 9
5 85 2
5 82 1
5 158 4
5 48 7
5 155 4
5 159 5
5 161 3
5 37 3
5 46 8
5 72 9
5 124 2
5 24 9
5 118 7
5 105 2
5 20 7
6 168 10
6 179 8
6 156 8
6 31 3
6 116 9
6 173 5
6 122 5
6 65 7
6 98 6
6 20 9
6 153 2
6 126 7
6 132 3
6 88 9
6 68 4
6 49 4
6 82 7
6 56 8
6 61 3
6 155 9
6 76 3
6 158 5
7 27 9
7 79 5
7 119 5
7 170 9
7 143 4
7 179 10
7 124 3
7 133 3
7 57 5
7 84 2
7 123 8
7 47 5
7 83 9
7 163 2
7 49 9
8 52 4
8 91 9
8 139 10
8 40 3
8 68 1
8 12 3
8 72 8
8 126 5
8 102 6
8 10 8
8 180 8
8 107 1
8 61 10
8 77 8
8 152 10
8 151 7
8 53 8
9 120 5
9 131 3
9 135 8
9 41 6
9 148 2
9 144 3
9 137 4
9 165 7
9 55 5
9 51 10
9 134 10
9 73 9
9 62 2
10 132 8
10 81 8
10 62 10
10 156 6
10 73 6
10 114 8
10 159 8
10 86 3
10 127 10
10 176 9
10 179 5
10 52 3
10 20 6
10 157 1
10 85 3
10 92 10
10 61 5
10 100 10
10 31 9
10 129 3
11 132 2
11 23 5
11 44 8
11 167 8
11 71 8
11 170 8
11 15 3
11 30 8
11 111 8
11 145 1
11 85 3
11 118 7
11 68 9
11 89 7
11 24 2
11 40 3
11 178 4
12 128 5
12 114 3
12 125 5
12 129 4
12 155 1
12 99 10
12 150 8
13 176 7
13 154 1
13 144 10
13 64 5
13 42 2
13 159 5
13 71 7
13 46 1
13 32 4
13 47 9
13 113 9
13 132 10
13 50 5
13 123 10
13 70 5
13 52 4
13 112 8
14 31 6
14 120 4
14 20 4
14 137 4
14 121 6
14 22 6
14 176 6
14 26 10
14 25 4
14 58 1
14 160 9
14 60 3
14 111 3
14 37 9
14 119 3
14 156 6
15 161 5
15 124 7
15 91 9
15 135 7
15 113 10
15 80 9
15 130 1
15 128 10
15 58 10
15 104 5
15 75 2
15 84 2
15 145 5
15 106 9
16 130 7
16 147 2
16 59 6
16 173 8
16 18 7
16 110 7
16 148 9
16 57 6
16 80 10
16 170 10
16 121 4
16 160 10
16 180 8
16 176 2
16 158 4
16 81 10
17 125 8
17 95 2
17 87 2
17 114 3
17 29 6
17 146 6
17 74 8
17 160 5
17 148 6
17 76 4
17 18 8
17 162 6
17 37 6
17 68 3
17 56 2
17 33 1
17 25 6
17 70 2
17 169 7
17 121 4
18 79 3
18 117 2
18 137 2
18 129 8
18 73 1
18 111 7
18 48 1
18 64 6
18 165 9
18 45 3
18 32 2
18 178 9
19 174 3
19 73 5
