180 8055 
1 36 -4
1 180 2
1 69 1
1 168 9
1 8 3
1 25 -3
1 107 -8
1 87 10
1 122 -9
1 61 2
1 163 -10
1 20 -4
1 44 5
1 99 5
1 124 10
1 139 -10
1 54 -8
1 128 6
1 5 8
1 149 -7
1 112 -10
1 89 4
1 62 -9
1 126 -3
1 123 -4
1 171 7
1 116 8
1 37 -10
1 175 -8
1 66 10
1 174 6
1 142 3
1 78 -8
1 140 1
1 120 -9
1 77 -6
1 90 -4
1 137 -5
1 58 1
1 156 -7
1 136 0
1 117 -6
1 133 4
1 63 -2
1 104 6
1 15 -2
1 147 10
1 41 -3
1 146 3
1 26 4
1 95 -10
1 110 0
1 53 -4
1 65 10
1 82 10
1 152 6
1 29 4
1 47 3
1 153 -2
1 59 -5
1 93 -2
1 68 -6
1 160 1
1 21 1
1 169 0
1 118 8
1 48 5
1 108 8
1 179 4
1 113 -2
1 129 9
1 75 -6
1 92 2
1 96 0
1 125 0
1 84 -9
1 22 -5
1 131 -8
1 45 -10
1 74 1
1 141 -10
1 7 -10
1 135 1
1 176 0
1 167 -9
1 98 9
2 152 -1
2 146 1
2 115 -8
2 176 -7
2 16 2
2 110 10
2 43 -7
2 123 4
2 26 -6
2 138 -10
2 86 -4
2 102 -2
2 69 6
2 58 -9
2 46 1
2 150 -9
2 100 -3
2 72 8
2 126 9
2 162 10
2 7 0
2 153 5
2 57 9
2 78 -8
2 105 3
2 45 -8
2 55 -6
2 167 -4
2 82 -3
2 157 -5
2 108 -3
2 36 8
2 165 4
2 159 -8
2 15 -8
2 173 -2
2 14 -6
2 89 5
2 124 -5
2 73 -3
2 132 6
2 158 -5
2 34 7
2 83 2
2 111 4
2 39 -8
2 42 -9
2 88 8
2 65 -5
2 95 2
2 99 -1
2 50 -6
2 127 -10
2 160 -5
2 92 10
2 61 6
2 104 10
2 178 0
2 68 8
2 10 -1
2 120 4
2 91 10
2 117 -7
2 141 4
2 130 1
2 40 -1
2 133 4
2 87 -10
2 98 0
2 62 -7
2 48 -7
2 71 -5
2 76 -4
2 113 -1
2 144 2
