180 1611 
1 135 6
1 149 2
1 130 9
1 172 8
1 105 10
1 108 2
1 126 6
1 43 7
1 166 8
1 136 2
1 92 3
1 64 7
1 36 6
1 16 2
2 79 6
2 140 7
2 47 3
2 59 4
2 52 1
2 157 2
2 143 2
2 12 5
2 35 7
2 16 4
2 15 9
2 135 8
2 177 4
2 34 9
2 25 2
2 96 2
2 122 3
3 122 2
3 124 1
3 150 8
3 42 4
3 80 9
3 171 7
3 141 5
3 158 6
3 44 1
3 178 8
3 105 9
3 41 6
3 109 4
3 146 10
3 163 8
4 88 10
4 11 5
4 50 5
4 84 6
4 78 10
4 121 8
4 95 3
4 87 3
4 116 9
4 105 7
4 47 10
4 37 2
4 75 6
4 133 7
4 140 7
4 158 3
4 9 1
4 179 9
4 53 3
4 152 5
4 32 10
5 99 3
5 39 3
5 180 7
5 130 4
5 92 7
5 51 8
5 105 2
5 45 6
5 87 2
5 72 3
5 90 2
5 166 2
5 158 8
5 139 3
5 162 6
5 98 3
5 171 4
5 20 6
5 79 2
5 165 7
5 66 8
5 111 8
5 14 7
5 116 8
5 93 4
6 26 8
6 128 10
6 34 2
6 114 7
6 33 5
6 127 10
6 55 7
6 109 9
6 21 3
6 110 4
6 48 3
6 151 2
7 167 4
7 86 7
7 9 7
7 99 9
7 76 7
7 151 2
7 31 2
7 111 8
7 81 4
7 32 7
7 74 8
7 56 3
7 162 10
7 102 1
7 24 1
7 39 7
7 104 4
7 75 9
8 127 4
8 26 8
8 97 8
8 106 1
8 123 5
8 21 10
8 115 2
8 110 2
8 139 6
8 92 9
8 60 4
8 175 6
8 83 6
8 120 1
8 36 7
8 138 8
8 105 10
8 88 3
8 20 4
8 162 9
8 70 9
9 79 7
9 106 2
9 152 10
9 32 8
9 57 6
9 117 10
9 67 2
9 90 3
9 82 9
9 44 9
9 140 5
9 146 7
9 104 5
9 128 9
9 136 5
9 139 3
9 107 1
9 114 10
9 108 4
9 153 5
10 153 4
10 126 7
10 50 8
10 106 5
10 151 4
10 136 8
10 127 5
10 137 1
10 79 8
10 159 4
10 124 8
10 161 4
10 149 9
10 145 7
10 27 9
10 78 2
10 60 1
10 45 10
10 52 7
11 20 3
11 83 2
11 52 1
11 33 7
11 18 2
11 29 6
11 53 6
11 158 3
11 136 2
11 15 1
11 63 10
11 163 4
11 17 3
11 109 1
11 132 8
12 41 2
12 62 2
12 39 4
12 102 3
12 58 6
12 89 5
12 84 8
12 175 2
12 118 7
12 32 6
12 74 1
12 82 10
12 72 8
12 50 6
12 136 7
12 138 1
12 107 4
12 160 10
13 159 7
13 27 9
13 142 5
13 26 9
13 151 6
13 105 5
13 99 2
13 74 10
13 168 9
13 137 3
13 77 2
13 66 6
13 169 4
13 16 1
14 67 6
14 179 3
14 56 9
14 26 4
14 126 7
14 19 5
14 132 8
14 39 6
14 30 8
14 157 6
14 66 8
14 15 3
14 159 7
14 135 9
14 122 2
14 162 2
15 133 4
15 164 5
15 51 10
15 126 1
15 76 8
15 64 3
15 158 9
15 24 6
15 26 7
15 116 7
15 106 9
15 132 4
15 81 6
15 171 5
15 173 3
15 47 2
15 19 6
15 122 5
16 167 2
16 152 5
16 133 6
16 143 6
16 119 3
16 153 10
16 118 9
16 77 5
16 160 1
16 171 2
16 112 4
16 37 2
16 69 6
16 130 10
16 142 1
17 150 8
17 122 8
17 26 8
17 126 7
17 118 10
17 125 7
17 115 9
17 105 5
17 98 3
17 69 2
17 135 5
17 93 4
17 78 6
17 33 2
17 124 5
17 40 10
17 101 10
17 169 3
18 29 6
18 54 9
18 67 5
18 62 10
18 65 3
18 170 8
18 41 2
18 119 6
18 47 5
18 150 8
18 129 3
18 53 5
18 146 8
18 124 9
18 116 5
18 92 1
18 87 1
18 85 10
18 107 1
18 128 5
18 173 4
19 47 7
19 144 9
19 115 9
19 44 10
19 138 9
19 128 8
19 62 3
19 49 2
19 98 6
19 67 7
19 29 6
19 41 4
19 71 2
20 100 5
20 121 8
20 99 2
20 76 1
20 73 3
20 23 7
20 140 1
20 96 3
20 52 10
20 130 2
20 167 4
20 79 6
20 57 7
20 139 3
20 105 4
20 24 2
20 70 6
20 61 6
20 21 6
21 58 3
21 24 9
21 127 10
21 104 8
21 53 9
21 60 2
21 136 1
21 158 10
21 117 6
21 25 6
21 44 10
21 180 7
21 23 8
21 134 6
21 176 6
22 23 2
22 126 8
22 141 4
22 125 3
22 39 1
22 28 5
22 107 5
22 169 8
22 178 3
22 33 6
22 34 3
22 99 5
22 139 2
22 170 5
22 129 9
22 144 1
22 164 7
22 145 5
22 36 9
22 76 4
23 120 3
23 32 5
23 81 3
23 156 3
23 128 8
23 167 5
23 160 6
23 116 8
23 82 10
23 158 10
23 137 8
24 38 1
24 97 1
24 74 2
24 87 1
24 116 8
24 71 7
24 50 3
24 109 10
24 41 9
24 179 6
24 40 9
24 100 9
24 81 8
24 169 8
24 125 9
24 93 6
24 149 8
25 145 2
25 55 7
25 73 2
25 142 4
25 164 2
25 175 9
25 155 5
25 47 2
25 100 6
25 65 6
25 165 1
25 89 7
25 161 6
25 157 4
25 80 5
25 163 8
25 118 8
25 92 1
26 48 10
26 148 1
26 176 10
26 64 2
26 177 6
26 124 3
26 29 5
26 42 8
26 78 7
26 76 3
26 123 1
26 138 5
26 105 5
26 144 5
26 52 6
26 91 2
27 85 9
27 111 5
27 67 6
27 77 6
27 175 9
27 55 10
27 41 10
27 104 8
27 137 3
27 142 3
27 93 7
27 149 6
28 86 10
28 168 8
28 109 9
28 29 7
28 161 4
28 55 1
28 34 5
28 120 9
28 64 9
28 106 4
28 80 8
28 51 3
28 79 10
28 83 6
28 177 5
28 165 1
28 77 3
28 38 10
29 112 1
29 169 2
29 74 6
29 153 5
