180 14499 
1 82 1
1 3 9
1 149 1
1 117 10
1 143 7
1 153 2
1 76 1
1 45 -5
1 146 -2
1 67 8
1 65 8
1 112 -10
1 126 -9
1 173 -4
1 9 9
1 24 5
1 90 1
1 145 8
1 118 -3
1 101 5
1 50 4
1 174 4
1 8 -8
1 35 8
1 11 1
1 86 7
1 43 -6
1 167 1
1 179 -1
1 154 -5
1 59 0
1 55 -7
1 73 9
1 128 9
1 116 0
1 127 -10
1 4 -6
1 124 -7
1 28 -3
1 129 -5
1 31 -7
1 33 -7
1 147 -9
1 180 5
1 26 -1
1 47 4
1 130 -1
1 142 9
1 115 -5
1 64 7
1 25 -2
1 141 6
1 100 -1
1 14 -5
1 66 -3
1 169 0
1 17 2
1 10 -8
1 161 1
1 40 -7
1 48 2
1 172 8
1 110 3
1 170 -4
1 162 -2
1 176 -3
1 92 9
1 16 -1
1 6 6
1 158 7
1 164 8
1 37 -5
1 123 0
1 93 -2
1 79 10
1 171 1
1 138 9
1 178 -2
1 39 2
1 102 -9
1 122 -1
1 159 -1
1 140 -1
1 89 4
1 104 -8
1 87 6
1 106 3
1 77 -8
1 133 0
1 156 1
1 168 -6
1 165 5
1 166 3
1 18 -6
1 2 10
1 36 -4
1 88 -2
1 105 -9
1 27 6
1 52 -7
1 132 8
1 119 5
1 148 -2
1 81 0
1 152 0
1 108 6
1 139 -8
1 114 6
1 13 -7
1 63 -10
1 134 -1
1 157 -3
1 30 -2
1 75 6
1 61 -1
1 160 -3
1 32 -3
1 41 0
1 96 6
1 58 -10
1 56 -3
1 38 6
1 109 -4
1 150 -10
1 57 -3
1 44 -6
1 107 -3
1 72 1
1 80 -5
1 53 3
1 46 -7
1 21 10
1 23 1
1 29 -3
1 85 -9
1 144 -5
1 91 5
1 19 8
1 177 7
1 68 -5
1 71 1
1 155 -5
1 60 3
1 5 0
1 84 -8
1 120 -7
1 111 -7
1 103 8
1 70 2
1 97 4
1 131 9
1 98 -9
1 34 -5
1 74 -1
1 62 0
1 20 -9
1 51 10
1 135 -5
1 78 -8
1 113 -6
1 94 7
1 121 4
1 83 10
1 54 8
2 57 0
2 162 10
2 71 -7
2 163 10
2 111 -3
2 91 5
2 17 1
2 99 7
2 142 4
2 150 0
2 16 9
2 88 -10
2 120 -7
2 106 -2
2 83 0
2 35 -7
2 138 -4
2 93 -1
2 86 7
2 154 6
2 4 0
2 82 4
2 47 -7
2 159 6
2 72 1
2 173 2
2 118 -4
2 55 1
2 46 -1
2 20 7
2 117 9
2 32 3
2 170 9
2 119 -4
2 9 -8
2 164 -3
2 109 5
2 131 9
2 124 1
2 147 -6
2 133 -10
2 52 -10
2 37 5
2 70 0
2 171 -5
2 125 2
2 48 7
2 112 6
2 169 9
2 74 2
2 50 -9
2 132 -4
2 63 1
2 49 -8
2 134 -1
2 145 1
2 100 -5
2 8 -7
2 176 -3
2 76 10
2 23 8
2 175 -2
2 95 4
2 69 5
2 139 -3
2 36 6
2 78 -10
2 44 -7
2 113 -10
2 121 6
2 174 3
2 115 8
2 152 -3
2 107 -8
2 101 1
2 3 3
2 66 2
2 155 2
2 84 -6
2 128 -9
2 59 7
2 56 -10
2 42 5
2 105 0
2 149 8
2 135 -7
