180 8055 
1 175 2
1 22 8
1 110 7
1 122 6
1 171 9
1 93 2
1 77 9
1 39 5
1 126 3
1 140 2
1 165 7
1 137 2
1 40 7
1 81 7
1 142 8
1 68 6
1 33 2
1 167 10
1 155 9
1 177 9
1 64 5
1 148 3
1 69 1
1 160 4
1 30 2
1 86 10
1 125 7
1 102 3
1 127 1
1 65 7
1 134 6
1 42 8
1 4 1
1 71 5
1 9 3
1 143 6
1 135 5
1 176 1
1 114 7
1 51 2
1 153 7
1 158 2
1 54 8
1 133 3
1 103 4
1 2 7
1 46 6
1 172 8
1 115 3
1 173 6
1 92 4
1 132 1
1 19 7
1 94 2
1 14 6
1 104 4
1 129 6
1 56 4
1 99 8
1 87 3
1 163 5
1 28 10
1 98 1
1 47 10
1 83 4
1 78 10
1 146 5
1 112 4
1 91 7
1 72 6
1 31 9
1 97 5
1 178 5
1 109 3
1 74 5
1 25 8
1 105 4
1 147 1
1 124 10
2 39 9
2 100 3
2 132 4
2 127 7
2 74 7
2 71 6
2 46 10
2 89 5
2 31 2
2 66 7
2 6 8
2 53 6
2 157 4
2 57 1
2 76 1
2 47 8
2 121 6
2 162 4
2 38 7
2 179 5
2 106 6
2 169 8
2 62 9
2 25 5
2 32 2
2 177 8
2 156 4
2 68 5
2 103 5
2 11 10
2 9 7
2 52 5
2 149 9
2 164 8
2 178 7
2 12 6
2 81 7
2 77 8
2 153 10
2 146 4
2 99 9
2 65 10
2 92 10
2 3 5
2 33 6
2 104 6
2 16 1
2 101 5
2 29 9
2 98 1
2 122 4
2 73 9
2 55 4
2 42 1
2 151 10
2 90 10
2 131 6
2 159 5
2 80 2
2 133 6
2 43 7
2 60 3
2 26 10
2 145 7
2 20 4
2 69 9
2 4 4
2 113 10
2 91 10
2 120 1
2 154 7
2 22 1
2 134 5
2 67 1
2 37 2
2 141 10
2 44 1
2 72 1
2 165 9
2 115 8
2 126 6
2 135 8
2 14 6
2 78 10
2 95 8
2 124 4
2 30 5
2 48 9
2 10 10
2 94 3
2 171 5
2 61 8
2 63 2
2 108 5
2 139 8
2 144 3
2 85 6
2 18 2
2 35 2
2 40 2
3 100 5
3 40 8
3 29 1
3 170 2
3 105 10
3 87 7
3 11 5
3 166 9
3 107 9
3 14 4
3 61 1
3 48 1
3 167 9
3 10 3
3 120 10
3 18 8
3 133 5
3 34 6
3 24 7
3 163 5
3 110 3
3 153 9
3 66 2
3 8 3
3 5 2
3 128 2
3 168 3
3 145 6
3 175 2
3 112 6
3 58 5
3 122 6
3 74 1
3 62 5
3 47 10
3 50 6
3 88 5
3 81 8
3 12 7
3 77 8
3 54 5
3 39 1
3 116 5
3 72 10
3 43 2
3 93 2
3 94 8
3 101 1
3 179 4
3 164 10
3 173 6
3 49 8
3 139 8
3 51 10
3 23 1
3 42 8
3 31 4
3 126 3
3 70 4
3 36 10
3 75 1
3 79 2
3 83 8
3 114 8
3 143 10
3 147 3
3 44 5
3 127 9
3 78 2
3 84 4
3 28 9
3 172 2
3 117 10
3 141 7
3 115 6
3 132 9
3 119 3
3 80 3
3 95 2
3 69 6
3 82 5
3 118 9
3 149 9
3 142 9
4 77 5
4 157 2
4 35 10
4 64 2
4 79 5
4 146 7
4 159 7
