180 8055 
1 36 10
1 180 7
1 69 5
1 168 6
1 8 1
1 25 9
1 107 8
1 87 8
1 122 8
1 61 3
1 163 3
1 20 6
1 44 5
1 99 6
1 124 2
1 139 4
1 54 10
1 128 6
1 5 10
1 149 7
1 112 5
1 89 3
1 62 10
1 126 7
1 123 8
1 171 4
1 116 6
1 37 6
1 175 2
1 66 5
1 174 8
1 142 5
1 78 4
1 140 4
1 120 8
1 77 4
1 90 6
1 137 10
1 58 5
1 156 8
1 136 5
1 117 3
1 133 7
1 63 8
1 104 8
1 15 5
1 147 8
1 41 9
1 146 6
1 26 2
1 95 3
1 110 8
1 53 2
1 65 6
1 82 5
1 152 5
1 29 4
1 47 4
1 153 4
1 59 7
1 93 9
1 68 6
1 160 5
1 21 1
1 169 6
1 118 1
1 48 3
1 108 6
1 179 2
1 113 5
1 129 4
1 75 8
1 92 6
1 96 9
1 125 4
1 84 1
1 22 10
1 131 6
1 45 10
1 74 6
1 141 2
1 7 10
1 135 3
1 176 3
1 167 9
1 98 3
2 152 4
2 146 8
2 115 8
2 176 3
2 16 4
2 110 8
2 43 3
2 123 6
2 26 9
2 138 1
2 86 9
2 102 2
2 69 2
2 58 3
2 46 2
2 150 3
2 100 8
2 72 1
2 126 1
2 162 5
2 7 4
2 153 8
2 57 7
2 78 6
2 105 3
2 45 5
2 55 4
2 167 5
2 82 1
2 157 10
2 108 6
2 36 6
2 165 7
2 159 10
2 15 2
2 173 6
2 14 9
2 89 5
2 124 4
2 73 4
2 132 1
2 158 6
2 34 10
2 83 8
2 111 10
2 39 3
2 42 5
2 88 10
2 65 1
2 95 10
2 99 1
2 50 8
2 127 5
2 160 8
2 92 9
2 61 8
2 104 3
2 178 5
2 68 8
2 10 6
2 120 8
2 91 8
2 117 2
2 141 9
2 130 6
2 40 9
2 133 10
2 87 5
2 98 10
2 62 8
2 48 10
2 71 9
2 76 6
2 113 3
2 144 10
2 53 4
2 154 7
2 31 10
2 131 5
2 9 3
2 59 9
2 129 4
2 79 10
2 32 9
2 170 8
2 28 3
2 116 1
2 27 9
2 56 9
2 134 9
2 5 3
3 84 1
3 102 5
3 65 10
3 49 2
3 43 5
3 86 9
3 110 6
3 54 2
3 50 5
3 31 1
3 130 1
3 158 2
3 117 1
3 107 7
3 126 9
3 173 4
3 25 1
3 77 3
3 93 2
3 12 6
3 151 9
3 47 2
3 32 4
3 147 4
3 125 7
3 62 1
3 120 5
3 66 3
3 18 7
3 176 6
3 159 3
3 16 7
3 61 4
3 134 3
3 24 5
3 30 9
3 28 9
3 26 4
3 161 1
3 179 5
3 4 5
3 8 4
3 165 6
3 7 1
3 108 7
3 113 7
3 160 5
3 180 1
3 83 9
3 109 6
3 170 8
3 148 9
3 15 1
3 39 7
3 27 8
3 112 2
3 72 9
3 29 8
3 14 10
3 145 7
3 153 2
3 104 6
3 10 4
3 34 6
3 80 8
3 13 8
3 175 8
3 111 1
3 128 1
3 169 8
3 44 6
3 63 9
3 133 8
3 68 8
3 33 4
3 150 1
3 52 7
3 88 3
3 69 4
3 167 10
3 171 7
3 152 3
3 129 3
3 75 7
3 157 8
3 141 1
3 139 7
3 132 10
4 180 2
4 9 2
4 66 3
4 92 9
4 35 7
4 20 10
4 97 9
4 174 3
4 115 4
4 113 5
4 155 6
4 22 6
4 177 4
4 102 5
4 73 10
4 11 8
4 121 4
4 33 5
4 39 7
4 6 9
4 148 9
