180 8055 
1 168 -7
1 149 0
1 41 4
1 2 5
1 40 1
1 150 -10
1 48 -7
1 61 -9
1 100 -6
1 165 -5
1 58 6
1 94 -2
1 75 -10
1 173 6
1 16 4
1 112 0
1 68 -8
1 111 2
1 42 4
1 151 -3
1 103 -8
1 57 5
1 85 -7
1 178 -4
1 138 -2
1 143 10
1 131 -9
1 104 0
1 146 0
1 71 4
1 44 5
1 23 -5
1 9 -6
1 25 8
1 56 -9
1 79 4
1 122 9
1 118 -3
1 110 -10
1 3 8
1 139 9
1 158 6
1 101 -8
1 63 8
1 141 4
1 130 0
1 124 -10
1 147 -6
1 50 0
1 93 5
1 13 6
1 92 -3
1 83 1
1 114 5
1 89 -8
1 77 6
1 8 4
1 10 -7
1 17 2
1 164 8
1 43 9
1 84 5
1 27 -9
1 154 -2
1 81 -7
1 162 -3
1 59 -5
1 161 -8
1 175 2
1 31 7
1 65 5
1 46 1
1 179 0
1 22 10
1 39 -2
1 137 -8
1 128 9
1 121 3
1 145 -4
1 116 0
1 136 7
2 179 3
2 77 -7
2 28 4
2 25 -6
2 166 -1
2 104 -8
2 59 7
2 66 -6
2 27 -1
2 173 -5
2 3 9
2 162 -4
2 47 10
2 93 6
2 123 4
2 73 -8
2 39 5
2 163 10
2 76 -10
2 22 7
2 31 3
2 130 -8
2 26 9
2 11 -7
2 37 1
2 125 -3
2 40 9
2 136 2
2 92 -2
2 56 3
2 107 -7
2 38 6
2 139 4
2 128 -6
2 176 4
2 49 0
2 153 3
2 124 -3
2 36 -6
2 127 0
2 63 10
2 121 -8
2 30 -10
2 44 7
2 13 -3
2 172 -10
2 17 5
2 16 0
2 151 1
2 178 4
2 147 9
2 165 5
2 89 5
2 4 -7
2 7 3
2 137 0
2 158 9
2 70 6
2 131 -5
2 160 -3
2 33 -1
2 64 -7
2 20 -9
2 159 10
2 65 -2
2 170 -8
2 57 2
2 29 -10
2 85 0
2 177 1
2 21 8
2 135 2
2 52 8
2 87 1
2 167 -8
2 98 9
2 82 2
2 15 -1
2 69 -4
2 90 -7
2 134 -3
2 146 -10
2 120 10
2 169 -3
2 152 -6
2 156 -3
2 86 -10
2 161 1
3 21 5
3 52 4
3 117 1
3 89 7
3 175 -5
3 8 7
3 63 -4
3 29 6
3 130 4
3 39 9
3 95 -1
3 131 -6
3 57 2
3 71 -3
3 64 8
3 84 4
3 9 -5
3 146 3
3 73 -9
3 12 -7
3 127 -1
3 104 7
3 149 8
3 19 -5
3 36 2
3 27 -10
3 88 10
3 86 7
3 58 -8
3 150 -2
3 166 -4
3 5 -6
3 140 -1
3 92 -6
3 76 0
3 81 -5
3 136 -1
3 168 -2
3 28 3
3 120 8
3 179 1
3 144 -4
3 102 4
3 101 4
3 56 5
3 26 7
3 15 5
3 157 6
3 82 -6
3 78 -3
3 158 -6
3 132 -5
3 160 2
3 94 -6
3 65 7
3 34 7
3 173 10
3 93 7
3 42 -6
3 163 0
3 66 -1
3 151 -1
3 159 -4
3 91 9
3 154 -5
3 137 6
3 38 -6
3 147 10
3 122 -7
3 25 -10
3 125 0
3 109 3
3 164 4
3 87 2
3 50 -7
3 37 -9
3 69 8
3 60 7
3 54 5
3 107 9
3 111 7
3 40 5
3 128 3
3 85 8
3 110 0
3 124 8
3 70 2
3 51 6
3 10 6
3 106 4
3 7 -10
3 46 5
4 79 -6
4 141 10
4 127 -6
4 87 3
4 68 10
4 59 2
4 14 -8
4 146 0
4 88 -9
4 62 -9
4 50 1
4 85 4
4 135 -4
4 138 -4
4 157 1
4 158 8
4 42 10
4 17 -8
4 136 9
4 129 8
4 24 -4
4 65 5
4 10 -6
4 38 -7
4 37 0
4 70 1
4 113 -8
4 143 -4
4 60 -4
4 155 4
4 54 4
4 108 -2
4 11 -3
4 66 -6
4 153 -5
4 34 0
4 120 -6
4 159 -10
4 25 7
4 109 7
4 125 -3
4 128 7
