180 14499 
1 82 9
1 3 4
1 149 1
1 117 8
1 143 3
1 153 2
1 76 4
1 45 7
1 146 2
1 67 2
1 65 6
1 112 2
1 126 5
1 173 4
1 9 5
1 24 8
1 90 3
1 145 10
1 118 7
1 101 10
1 50 1
1 174 9
1 8 4
1 35 1
1 11 3
1 86 2
1 43 6
1 167 1
1 179 5
1 154 4
1 59 6
1 55 7
1 73 10
1 128 2
1 116 5
1 127 5
1 4 3
1 124 1
1 28 9
1 129 7
1 31 3
1 33 4
1 147 1
1 180 1
1 26 4
1 47 9
1 130 8
1 142 5
1 115 3
1 64 6
1 25 7
1 141 5
1 100 10
1 14 2
1 66 3
1 169 8
1 17 2
1 10 1
1 161 2
1 40 10
1 48 5
1 172 9
1 110 9
1 170 8
1 162 3
1 176 9
1 92 8
1 16 4
1 6 5
1 158 3
1 164 3
1 37 2
1 123 4
1 93 6
1 79 6
1 171 1
1 138 5
1 178 4
1 39 7
1 102 2
1 122 1
1 159 1
1 140 7
1 89 4
1 104 6
1 87 4
1 106 9
1 77 5
1 133 10
1 156 8
1 168 3
1 165 10
1 166 8
1 18 1
1 2 4
1 36 2
1 88 7
1 105 10
1 27 5
1 52 1
1 132 3
1 119 1
1 148 3
1 81 2
1 152 10
1 108 6
1 139 5
1 114 2
1 13 9
1 63 6
1 134 5
1 157 4
1 30 3
1 75 8
1 61 2
1 160 3
1 32 10
1 41 8
1 96 5
1 58 4
1 56 3
1 38 7
1 109 9
1 150 6
1 57 9
1 44 7
1 107 3
1 72 4
1 80 4
1 53 5
1 46 5
1 21 3
1 23 6
1 29 8
1 85 4
1 144 9
1 91 9
1 19 3
1 177 7
1 68 3
1 71 10
1 155 10
1 60 2
1 5 8
1 84 5
1 120 2
1 111 6
1 103 8
1 70 3
1 97 7
1 131 10
1 98 9
1 34 1
1 74 10
1 62 5
1 20 1
1 51 7
1 135 10
1 78 7
1 113 3
1 94 1
1 121 3
1 83 6
1 54 4
2 57 8
2 162 5
2 71 3
2 163 9
2 111 6
2 91 7
2 17 7
2 99 6
2 142 3
2 150 7
2 16 9
2 88 6
2 120 5
2 106 8
2 83 8
2 35 6
2 138 5
2 93 7
2 86 8
2 154 10
2 4 4
2 82 6
2 47 3
2 159 6
2 72 9
2 173 9
2 118 10
2 55 3
2 46 3
2 20 4
2 117 5
2 32 3
2 170 4
2 119 9
2 9 6
2 164 8
2 109 1
2 131 2
2 124 9
2 147 4
2 133 1
2 52 5
2 37 7
2 70 5
2 171 10
2 125 8
2 48 1
2 112 1
2 169 8
2 74 4
2 50 8
2 132 5
2 63 9
2 49 2
2 134 7
2 145 9
2 100 1
2 8 2
2 176 6
2 76 3
2 23 3
2 175 2
2 95 1
2 69 4
2 139 1
2 36 2
2 78 4
2 44 1
2 113 3
2 121 5
2 174 5
2 115 9
2 152 1
2 107 7
2 101 8
2 3 2
2 66 6
2 155 6
2 84 2
2 128 8
2 59 3
2 56 2
2 42 2
2 105 2
2 149 5
2 135 6
2 177 6
2 6 10
2 158 5
2 81 6
2 108 1
2 75 3
2 5 4
2 161 2
2 21 2
2 60 5
2 58 7
2 19 2
2 41 1
2 18 3
2 151 1
2 26 6
2 144 5
2 30 10
2 38 7
2 34 9
2 116 2
2 14 2
2 166 10
2 122 10
2 156 9
2 97 9
2 73 10
2 64 5
2 68 8
2 89 1
2 94 5
2 85 2
2 130 7
2 168 6
2 114 2
2 61 6
2 137 1
2 65 1
2 22 2
2 129 7
2 87 5
2 25 6
2 79 9
2 140 10
2 28 10
2 157 2
2 123 5
2 167 6
2 179 9
2 24 3
2 102 1
2 178 2
2 146 6
2 103 1
2 29 6
2 96 8
2 127 8
2 62 4
2 172 9
2 40 9
2 80 1
2 53 3
2 15 2
2 51 7
2 54 5
2 27 4
2 143 7
2 160 9
2 148 1
2 98 5
2 77 2
2 12 5
2 7 10
2 110 9
2 45 10
2 11 1
2 165 5
2 33 3
3 110 9
3 55 3
3 53 7
3 123 8
3 47 3
3 132 6
3 62 1
3 23 1
3 179 5
3 87 8
3 24 2
3 59 6
3 104 5
3 88 3
3 170 3
3 164 2
3 154 7
3 148 6
3 39 4
3 86 6
3 80 4
3 66 10
3 17 9
3 19 8
3 71 6
3 153 7
3 82 3
3 60 1
3 155 3
3 4 1
3 160 1
3 43 5
3 5 8
3 72 10
3 52 5
3 22 5
3 159 10
3 172 9
3 140 7
3 26 9
3 125 1
3 30 8
3 96 3
3 11 2
3 69 7
3 157 1
3 101 2
3 67 6
3 97 1
3 34 3
3 152 1
3 149 9
3 107 10
3 54 4
3 9 9
3 134 2
3 113 4
3 77 10
3 90 3
3 70 9
3 98 1
3 16 10
3 65 1
3 33 8
3 12 5
3 122 5
3 6 4
3 15 1
3 167 5
