180 14499 
1 109 -7
1 64 0
1 7 4
1 21 5
1 32 1
1 166 -10
1 26 -7
1 35 -9
1 53 -6
1 96 -5
1 117 6
1 140 -2
1 160 -10
1 170 6
1 86 4
1 132 0
1 99 -8
1 29 2
1 12 4
1 73 -3
1 72 -8
1 80 5
1 133 -7
1 148 -4
1 106 -2
1 55 10
1 172 -9
1 14 0
1 113 0
1 69 4
1 126 5
1 156 -5
1 102 -6
1 123 8
1 119 -9
1 144 4
1 155 9
1 19 -3
1 127 -10
1 97 8
1 78 9
1 38 6
1 95 -8
1 49 8
1 177 4
1 28 0
1 60 -10
1 134 -6
1 67 0
1 6 5
1 30 6
1 159 -3
1 157 1
1 91 5
1 115 -8
1 76 6
1 18 4
1 142 -7
1 4 2
1 52 8
1 47 9
1 174 5
1 54 -9
1 66 -2
1 167 -7
1 70 -3
1 87 -5
1 129 -8
1 82 2
1 163 7
1 90 5
1 37 1
1 125 0
1 108 10
1 168 -2
1 149 -8
1 41 9
1 2 3
1 40 -4
1 150 0
1 48 7
1 61 3
1 100 -7
1 165 4
1 58 -6
1 94 -1
1 75 -8
1 173 7
1 16 -6
1 112 -1
1 68 -5
1 111 9
1 42 -4
1 151 10
1 103 6
1 57 4
1 85 -8
1 178 5
1 138 10
1 143 -10
1 131 7
1 104 3
1 146 -8
1 71 9
1 44 -7
1 23 1
1 9 -3
1 25 9
1 56 2
1 79 -2
1 122 3
1 118 -7
1 110 6
1 3 4
1 139 -6
1 158 4
1 101 0
1 63 3
1 141 -3
1 130 -6
1 124 0
1 147 10
1 50 -8
1 93 -10
1 13 7
1 92 -3
1 83 -10
1 114 5
1 89 0
1 77 1
1 8 4
1 10 9
1 17 5
1 164 5
1 43 -7
1 84 3
1 27 0
1 154 9
1 81 6
1 162 -5
1 59 -3
1 161 -1
1 175 -7
1 31 -9
1 65 10
1 46 -2
1 179 -8
1 22 2
1 39 -10
1 137 0
1 128 1
1 121 8
1 145 2
1 116 8
1 136 1
2 149 -8
2 111 9
2 102 2
2 115 -1
2 157 -4
2 78 -7
2 101 -3
2 18 -10
2 67 10
2 62 -3
2 95 -6
2 55 -3
2 138 -10
2 96 1
2 168 5
2 9 4
2 126 1
2 24 7
2 19 -5
2 41 7
2 50 -4
2 129 6
2 117 4
2 53 9
2 103 -1
2 51 -6
2 91 2
2 119 -3
2 145 8
2 155 4
2 48 -5
2 79 3
2 61 -9
2 154 -7
2 174 -1
2 32 7
2 83 8
2 84 -5
2 8 2
2 5 -10
2 141 10
2 122 7
2 133 -8
2 10 -2
2 150 -4
2 113 -6
2 164 -1
2 12 -6
2 180 0
2 118 -5
2 81 -1
2 175 -2
2 132 3
2 114 8
2 75 1
2 100 -4
2 171 4
2 6 4
2 45 5
2 140 7
2 74 5
2 116 6
2 46 -6
2 34 -3
2 35 -6
2 14 -5
2 97 2
2 43 -6
2 42 7
2 143 7
2 179 10
2 77 7
2 28 -6
2 25 0
2 166 -1
2 104 -1
2 59 -4
2 66 9
2 27 -5
2 173 6
2 3 -6
2 162 10
2 47 -7
2 93 -10
2 123 0
2 73 3
2 39 4
2 163 2
2 76 -7
2 22 -9
2 31 8
2 130 7
2 26 5
2 11 9
2 37 7
2 125 5
2 40 3
2 136 8
2 92 0
2 56 8
2 107 2
2 38 6
2 139 6
2 128 4
2 176 -10
2 49 5
2 153 -6
2 124 10
2 36 -6
2 127 3
2 63 10
2 121 2
2 30 -8
2 44 0
2 13 -9
2 172 -9
2 17 1
2 16 4
2 151 -4
2 178 -4
2 147 1
2 165 8
2 89 10
2 4 -8
2 7 9
2 137 8
2 158 -4
2 70 5
2 131 -6
2 160 -7
2 33 0
2 64 1
2 20 -8
2 159 -4
2 65 -4
2 170 4
2 57 4
2 29 -2
2 85 -3
2 177 -6
2 21 -5
2 135 0
2 52 -6
2 87 -10
2 167 7
2 98 7
2 82 -3
2 15 7
2 69 9
2 90 -8
2 134 1
2 146 0
2 120 -2
2 169 -4
2 152 -9
2 156 6
2 86 9
2 161 10
3 121 2
3 161 3
3 174 -4
3 35 6
3 103 4
3 98 -2
3 22 -2
3 162 -4
3 55 -2
3 170 -7
3 13 -3
3 30 -7
3 142 2
3 112 -10
3 49 -10
3 72 5
3 169 8
3 11 2
3 33 8
3 44 -10
3 47 -7
3 31 3
3 14 -4
3 17 -9
3 97 6
3 178 4
3 100 5
3 148 1
3 99 2
3 16 -9
3 167 3
3 119 -1
3 123 -5
3 75 1
3 77 -8
3 155 -8
3 171 9
3 20 -7
3 176 0
3 4 0
3 141 1
3 41 10
3 180 -10
3 139 10
3 145 -9
3 126 -2
3 62 2
3 23 -3
3 74 -9
3 45 3
3 80 -1
3 108 -9
3 43 10
3 96 -7
3 48 6
3 59 8
3 177 -1
3 143 -5
3 113 -2
3 83 -5
3 165 -2
3 138 -8
3 134 -8
3 6 7
3 152 2
3 129 10
3 24 7
3 21 -2
3 52 6
3 117 3
3 89 1
3 175 -2
3 8 2
3 63 4
3 29 3
3 130 7
3 39 0
3 95 8
3 131 2
3 57 -4
3 71 -10
3 64 -4
3 84 3
3 9 -5
3 146 -6
3 73 9
3 12 -3
3 127 -2
3 104 -8
3 149 -7
3 19 -1
3 36 2
3 27 4
3 88 7
3 86 9
3 58 0
3 150 -8
3 166 -4
3 5 0
3 140 -1
3 92 -7
3 76 1
3 81 2
3 136 0
3 168 6
3 28 1
3 120 9
3 179 -1
3 144 8
3 102 7
3 101 -8
3 56 8
3 26 1
3 15 10
3 157 4
3 82 -3
3 78 2
3 158 4
3 132 2
3 160 -9
3 94 8
3 65 7
3 34 2
3 173 5
3 93 -5
3 42 -7
3 163 8
3 66 -4
3 151 6
3 159 -7
3 91 1
3 154 6
3 137 4
3 38 -2
3 147 -2
3 122 9
3 25 -2
3 125 -1
3 109 -4
3 164 -6
3 87 2
3 50 1
3 37 1
3 69 8
3 60 7
3 54 -10
3 107 -1
3 111 9
3 40 0
3 128 5
3 85 1
3 110 -2
3 124 -10
3 70 2
3 51 -2
3 10 5
3 106 -4
3 7 -6
3 46 -10
4 112 -8
4 94 -10
4 130 -6
4 93 10
4 166 -8
4 133 -3
4 81 7
4 111 10
4 148 -3
4 150 -1
4 15 1
4 152 -5
4 100 6
4 178 -3
4 132 -6
4 171 -9
4 172 7
4 101 -2
4 28 -10
4 35 -7
4 126 -1
4 18 -3
4 33 3
4 9 9
4 53 -5
4 96 -5
4 61 -2
4 151 -8
4 121 -10
4 122 -9
4 105 6
4 95 2
4 144 1
4 83 6
4 154 -8
4 67 4
4 5 5
4 46 -8
4 149 0
4 12 9
4 123 9
4 39 6
4 30 -4
4 41 7
4 72 6
4 19 -9
4 40 -3
4 115 -2
4 26 3
4 36 9
4 165 -7
4 110 6
4 48 4
4 137 -3
4 176 5
4 45 -1
4 57 8
4 124 6
4 58 -6
4 71 1
4 142 10
4 117 1
4 170 -7
4 114 10
4 29 -10
4 79 -5
4 141 -7
4 127 -6
4 87 7
4 68 6
4 59 -4
4 14 -10
4 146 -2
4 88 4
4 62 -5
4 50 10
4 85 3
4 135 4
4 138 3
4 157 -3
4 158 3
4 42 4
4 17 3
4 136 9
4 129 -3
4 24 8
4 65 -2
4 10 7
4 38 -2
