180 8055 
1 168 2
1 149 7
1 41 4
1 2 6
1 40 8
1 150 8
1 48 6
1 61 5
1 100 8
1 165 5
1 58 10
1 94 6
1 75 10
1 173 10
1 16 8
1 112 5
1 68 2
1 111 6
1 42 6
1 151 6
1 103 2
1 57 9
1 85 10
1 178 10
1 138 6
1 143 2
1 131 1
1 104 10
1 146 6
1 71 1
1 44 3
1 23 3
1 9 9
1 25 4
1 56 5
1 79 5
1 122 1
1 118 2
1 110 6
1 3 6
1 139 4
1 158 10
1 101 6
1 63 5
1 141 6
1 130 9
1 124 5
1 147 1
1 50 2
1 93 8
1 13 5
1 92 9
1 83 3
1 114 1
1 89 3
1 77 1
1 8 6
1 10 1
1 17 2
1 164 7
1 43 9
1 84 6
1 27 2
1 154 8
1 81 3
1 162 3
1 59 9
1 161 7
1 175 4
1 31 5
1 65 9
1 46 1
1 179 8
1 22 6
1 39 3
1 137 8
1 128 8
1 121 10
1 145 9
1 116 10
1 136 2
2 179 2
2 77 5
2 28 2
2 25 8
2 166 1
2 104 2
2 59 1
2 66 1
2 27 8
2 173 6
2 3 4
2 162 5
2 47 2
2 93 7
2 123 10
2 73 9
2 39 1
2 163 4
2 76 5
2 22 2
2 31 9
2 130 10
2 26 7
2 11 1
2 37 8
2 125 6
2 40 3
2 136 2
2 92 4
2 56 3
2 107 8
2 38 3
2 139 6
2 128 1
2 176 4
2 49 6
2 153 3
2 124 1
2 36 1
2 127 7
2 63 8
2 121 2
2 30 5
2 44 7
2 13 10
2 172 4
2 17 2
2 16 4
2 151 6
2 178 7
2 147 1
2 165 10
2 89 10
2 4 9
2 7 7
2 137 7
2 158 7
2 70 5
2 131 6
2 160 9
2 33 10
2 64 6
2 20 1
2 159 5
2 65 10
2 170 4
2 57 10
2 29 9
2 85 8
2 177 8
2 21 5
2 135 1
2 52 8
2 87 10
2 167 6
2 98 1
2 82 10
2 15 10
2 69 4
2 90 6
2 134 7
2 146 6
2 120 3
2 169 9
2 152 3
2 156 2
2 86 5
2 161 8
3 21 8
3 52 2
3 117 1
3 89 6
3 175 5
3 8 5
3 63 6
3 29 9
3 130 2
3 39 1
3 95 1
3 131 3
3 57 9
3 71 4
3 64 1
3 84 2
3 9 10
3 146 2
3 73 1
3 12 4
3 127 1
3 104 7
3 149 7
3 19 7
3 36 2
3 27 3
3 88 6
3 86 8
3 58 7
3 150 7
3 166 10
3 5 10
3 140 1
3 92 3
3 76 5
3 81 6
3 136 6
3 168 9
3 28 4
3 120 5
3 179 6
3 144 10
3 102 10
3 101 5
3 56 9
3 26 1
3 15 9
3 157 9
3 82 4
3 78 2
3 158 4
3 132 6
3 160 4
3 94 6
3 65 1
3 34 7
3 173 1
3 93 6
3 42 1
3 163 10
3 66 3
3 151 6
3 159 7
3 91 3
3 154 9
3 137 2
3 38 2
3 147 8
3 122 3
3 25 6
3 125 9
3 109 5
3 164 5
3 87 4
3 50 6
3 37 6
3 69 7
3 60 10
3 54 8
3 107 2
3 111 10
3 40 6
3 128 6
3 85 4
3 110 1
3 124 1
3 70 1
3 51 10
3 10 1
3 106 10
3 7 2
3 46 10
4 79 2
4 141 4
4 127 4
4 87 6
4 68 8
4 59 6
4 14 7
4 146 4
4 88 9
4 62 8
4 50 10
4 85 1
4 135 2
4 138 6
4 157 2
4 158 9
4 42 6
4 17 7
4 136 2
4 129 10
4 24 4
4 65 3
4 10 10
4 38 8
4 37 4
4 70 3
4 113 4
4 143 4
4 60 3
4 155 10
4 54 1
4 108 7
4 11 9
4 66 8
4 153 8
4 34 9
4 120 10
4 159 7
4 25 3
4 109 4
4 125 9
4 128 3
4 7 6
4 163 2
4 106 3
4 134 9
4 64 9
4 77 6
4 13 1
4 21 5
4 51 8
4 102 6
4 23 8
4 116 1
4 89 8
