180 1611 
1 148 3
1 160 8
1 144 3
1 14 10
1 130 4
1 117 2
1 56 9
1 137 9
1 12 7
1 107 2
1 20 2
1 100 7
1 114 4
1 11 7
1 124 3
1 173 9
1 179 4
1 75 6
1 180 9
2 10 3
2 38 6
2 118 3
2 46 10
2 83 9
2 92 10
2 94 8
2 114 3
2 99 7
2 169 6
2 137 9
2 35 3
2 6 3
2 82 10
2 103 5
2 174 8
2 145 8
2 88 5
2 39 5
2 11 8
2 100 6
2 34 2
2 140 1
2 91 9
3 9 10
3 97 2
3 52 10
3 131 4
3 61 4
3 162 5
3 36 4
3 152 3
3 167 2
3 59 6
3 104 3
3 105 6
3 72 1
3 160 6
3 114 1
3 93 8
3 170 4
3 108 7
3 179 2
3 83 9
3 76 7
3 148 2
4 45 6
4 82 3
4 72 3
4 120 3
4 164 4
4 30 10
4 106 2
4 47 7
4 18 7
4 53 7
4 42 3
4 157 4
4 64 5
4 110 1
5 101 1
5 83 3
5 173 3
5 153 1
5 59 1
5 125 6
5 159 6
5 158 1
5 40 1
5 58 1
5 92 7
5 6 3
5 161 2
5 121 5
5 116 8
5 69 8
5 32 1
5 43 8
5 14 3
6 24 7
6 137 4
6 158 8
6 178 4
6 25 9
6 95 10
6 147 6
6 14 9
6 138 5
6 50 4
6 49 4
6 17 1
6 104 2
6 101 1
6 177 9
6 42 10
7 175 4
7 172 9
7 178 2
7 9 9
7 139 2
7 17 2
7 61 7
7 65 4
7 15 8
7 166 10
7 138 3
7 123 7
7 103 3
7 42 5
7 66 7
7 26 5
7 121 2
7 35 8
7 12 1
8 23 4
8 98 10
8 9 4
8 60 1
8 72 9
8 47 9
8 121 7
8 101 1
8 12 9
8 99 6
8 127 1
8 86 8
8 22 10
8 125 4
8 46 2
9 170 10
9 148 2
9 62 10
9 143 3
9 69 9
9 139 3
9 132 2
9 152 5
9 44 5
9 25 6
9 160 2
9 22 8
9 164 1
9 17 3
9 176 1
9 33 8
9 71 1
9 37 10
10 71 9
10 104 5
10 63 9
10 64 7
10 157 10
10 34 4
10 22 2
10 43 7
10 53 10
10 168 9
10 120 10
10 52 3
10 70 8
10 101 2
10 172 7
10 166 3
10 131 9
10 57 2
10 128 10
10 177 10
10 178 6
10 30 3
10 106 1
10 21 3
10 49 3
10 123 5
11 92 10
11 173 8
11 85 10
11 140 9
11 37 8
11 145 4
11 81 1
11 65 9
11 45 5
11 146 6
11 130 1
11 42 2
11 103 1
11 136 9
11 24 7
11 14 6
11 104 4
12 77 3
12 109 3
12 31 7
12 119 4
12 141 8
12 90 2
12 142 7
12 139 10
12 175 2
12 46 8
12 105 10
12 57 7
12 158 7
12 32 8
12 54 10
12 174 4
12 28 6
12 131 4
12 48 4
12 24 2
12 36 2
12 89 9
13 112 2
13 74 7
13 149 1
13 100 2
13 131 3
13 98 4
13 18 1
13 41 6
13 147 7
13 35 7
13 172 5
13 25 3
13 171 2
13 59 2
13 32 1
14 119 6
14 130 10
14 77 2
14 176 5
14 128 9
14 63 7
14 123 6
14 86 7
14 137 9
14 57 9
14 180 5
14 21 8
14 139 9
14 127 3
14 153 10
14 126 9
14 85 5
14 87 2
14 140 4
14 146 2
14 166 9
14 48 10
14 50 10
14 111 1
15 70 8
15 33 9
15 127 5
15 62 6
15 20 5
15 136 3
15 117 2
15 142 10
15 174 3
15 179 3
15 38 3
15 50 7
15 110 4
15 167 3
15 16 1
15 170 10
15 139 7
15 116 8
15 74 9
16 54 7
16 128 2
16 46 6
16 135 1
