180 1611 
1 84 1
1 120 9
1 111 1
1 103 10
1 70 7
1 97 2
1 131 1
1 98 -5
1 34 -2
1 74 8
1 62 8
1 20 -10
1 51 -9
1 135 -4
1 78 9
1 113 5
1 94 1
1 121 8
1 83 -3
1 54 5
2 102 4
2 178 4
2 146 -8
2 103 8
2 29 1
2 96 7
2 127 -6
2 62 1
2 172 -1
2 40 -5
2 80 0
2 53 -7
2 15 9
2 51 9
2 54 0
2 27 -10
2 143 -6
2 160 -7
2 148 -3
2 98 -5
2 77 -7
2 12 -7
2 7 -9
2 110 5
2 45 -1
2 11 4
2 165 -1
2 33 9
3 131 -5
3 32 7
3 136 -2
3 119 6
3 38 -1
3 162 -5
3 31 -3
3 126 0
3 169 2
3 141 -8
3 29 1
4 97 -7
4 91 2
4 34 8
4 105 3
4 80 -4
4 88 -2
4 162 -3
4 41 9
4 155 -1
4 65 6
5 175 7
5 94 8
5 122 -5
5 147 0
5 110 -2
5 163 10
5 74 1
5 38 9
5 81 -2
5 102 2
5 123 -9
5 42 -1
5 133 -1
5 101 -1
5 116 4
5 23 -8
5 41 6
5 16 3
5 32 -8
5 52 0
5 179 1
5 140 -6
5 121 5
5 97 3
5 174 -6
6 14 10
6 69 -4
6 87 -2
6 57 -9
6 168 6
6 158 -7
6 111 8
6 53 5
6 174 -2
6 128 0
6 64 0
6 50 6
6 61 -8
6 51 6
6 141 -7
6 49 -10
6 115 -1
6 41 -3
6 155 -2
6 114 6
6 157 -1
6 133 -3
6 98 -3
6 154 0
6 74 6
7 51 -10
7 87 -3
7 65 6
7 57 -4
7 69 -10
7 47 -3
7 155 -6
7 49 -3
7 108 1
7 119 -5
7 78 3
7 104 -7
7 99 10
7 146 1
8 75 -3
8 79 -9
8 104 -5
8 70 5
8 85 8
8 162 7
8 41 -5
8 95 1
8 37 -5
8 167 3
8 147 0
8 137 -8
8 158 -7
8 175 -7
8 149 8
8 36 2
8 160 4
8 135 9
8 105 -9
8 113 -5
9 68 -1
9 46 0
9 101 -9
9 106 10
9 18 -5
9 171 -8
9 63 -6
9 122 7
9 140 4
9 153 10
