180 1611 
1 135 -1
1 149 8
1 130 -9
1 172 -8
1 105 -10
1 108 4
1 126 -1
1 43 -1
1 166 -4
1 136 -4
1 92 -3
1 64 0
1 36 0
1 16 -7
2 79 -4
2 140 1
2 47 8
2 59 -2
2 52 6
2 157 -7
2 143 -3
2 12 5
2 35 10
2 16 -6
2 15 -1
2 135 -2
2 177 10
2 34 9
2 25 9
2 96 6
2 122 2
3 122 0
3 124 -3
3 150 5
3 42 -4
3 80 0
3 171 -10
3 141 7
3 158 10
3 44 -1
3 178 8
3 105 9
3 41 6
3 109 -10
3 146 10
3 163 -9
4 88 -10
4 11 -7
4 50 -5
4 84 8
4 78 10
4 121 -4
4 95 7
4 87 8
4 116 6
4 105 10
4 47 2
4 37 -10
4 75 -7
4 133 -6
4 140 7
4 158 1
4 9 -2
4 179 7
4 53 3
4 152 -5
4 32 9
5 99 -9
5 39 6
5 180 6
5 130 -2
5 92 -4
5 51 7
5 105 0
5 45 1
5 87 3
5 72 10
5 90 2
5 166 9
5 158 2
5 139 -4
5 162 -7
5 98 10
5 171 7
5 20 8
5 79 -10
5 165 -9
5 66 2
5 111 6
5 14 -6
5 116 2
5 93 -1
6 26 0
6 128 1
6 34 -5
6 114 2
6 33 4
6 127 -4
6 55 3
6 109 7
6 21 6
6 110 0
6 48 -4
6 151 8
7 167 -6
7 86 9
7 9 10
7 99 -8
7 76 9
7 151 10
7 31 1
7 111 -8
7 81 -1
7 32 3
7 74 3
7 56 0
7 162 -4
7 102 -4
7 24 7
7 39 8
7 104 -6
7 75 1
8 127 1
8 26 7
8 97 3
8 106 10
8 123 -5
8 21 -4
8 115 -8
8 110 10
8 139 2
8 92 8
8 60 -2
8 175 9
8 83 -1
8 120 2
8 36 4
8 138 3
8 105 2
8 88 -1
8 20 -5
8 162 -6
8 70 -10
9 79 6
9 106 -9
9 152 0
9 32 3
9 57 10
9 117 -7
9 67 1
9 90 -9
9 82 1
9 44 0
9 140 2
9 146 -9
9 104 -8
9 128 -6
9 136 -8
9 139 -7
9 107 7
9 114 0
9 108 -1
9 153 -5
10 153 -1
10 126 9
10 50 -9
10 106 -3
10 151 -2
10 136 8
10 127 -1
10 137 -8
10 79 -10
10 159 3
10 124 -10
10 161 1
10 149 6
10 145 4
10 27 -2
10 78 -7
10 60 4
10 45 -5
10 52 -7
11 20 -9
11 83 -7
11 52 9
11 33 -3
11 18 -2
11 29 -7
11 53 -9
11 158 2
11 136 8
11 15 -9
11 63 6
11 163 -6
11 17 -2
11 109 -2
11 132 4
12 41 9
12 62 -1
12 39 1
12 102 8
12 58 -7
12 89 6
12 84 10
12 175 5
12 118 -6
12 32 -3
12 74 10
12 82 -7
12 72 -3
12 50 2
12 136 -3
12 138 8
12 107 8
12 160 5
13 159 3
13 27 8
13 142 0
13 26 -7
13 151 2
13 105 -2
13 99 -9
13 74 -9
