180 8055 
1 165 9
1 37 4
1 135 4
1 154 8
1 31 6
1 89 3
1 45 4
1 79 10
1 23 2
1 24 10
1 85 9
1 72 2
1 43 10
1 35 8
1 90 9
1 11 7
1 102 1
1 148 10
1 149 1
1 175 1
1 168 2
1 7 3
1 104 6
1 160 8
1 60 3
1 152 2
1 111 1
1 159 7
1 66 1
1 78 10
1 176 9
1 98 9
1 91 5
1 18 10
1 32 10
1 28 4
1 172 8
1 141 9
1 139 8
1 48 9
1 16 4
1 112 7
1 132 4
1 56 4
1 173 8
1 67 5
1 58 1
1 142 1
1 51 5
1 174 10
1 69 3
1 68 6
1 151 9
1 10 7
1 131 5
1 162 10
1 83 2
1 29 4
1 84 4
1 108 10
1 15 5
1 38 9
1 13 2
1 53 1
1 95 4
1 115 7
1 86 4
1 153 5
1 127 3
1 6 3
1 109 8
1 169 9
1 80 2
1 125 9
1 55 7
1 110 2
1 113 7
1 77 10
1 9 8
1 70 8
1 93 3
1 94 9
1 82 5
1 105 5
1 97 7
1 128 6
1 123 9
1 136 2
1 117 7
1 63 3
1 179 9
1 65 4
1 171 4
1 96 7
1 158 8
2 22 3
2 69 9
2 72 3
2 149 5
2 106 9
2 92 5
2 53 5
2 180 9
2 137 4
2 131 10
2 86 3
2 66 3
2 16 5
2 23 2
2 179 8
2 152 5
2 51 9
2 60 2
2 26 9
2 97 4
2 48 9
2 85 10
2 88 3
2 50 1
2 49 3
2 62 8
2 34 5
2 170 6
2 126 8
2 70 8
2 95 1
2 154 10
2 91 8
2 73 10
2 20 7
2 54 8
2 174 5
2 61 3
2 31 8
2 166 6
2 9 2
2 134 3
2 108 4
2 58 7
2 177 5
2 178 10
2 71 10
2 104 9
2 68 2
2 80 8
2 144 8
2 135 10
2 25 6
2 162 6
2 83 8
2 128 8
2 81 3
2 171 10
2 172 9
2 4 5
2 8 3
2 44 6
2 94 1
2 123 3
2 111 10
2 153 5
2 110 10
2 139 9
2 112 3
2 89 2
2 18 5
2 141 8
2 121 8
2 64 8
2 76 8
3 4 3
3 154 8
3 161 8
3 13 1
3 118 3
3 137 7
3 105 9
3 120 7
3 104 2
3 95 3
3 135 4
3 138 5
3 166 3
3 172 5
3 117 4
3 38 1
3 60 10
3 126 8
3 149 7
3 65 1
3 89 10
3 42 5
3 71 2
3 57 5
3 87 7
3 98 1
3 62 4
3 51 9
3 45 9
3 148 10
3 43 5
3 47 10
3 69 5
3 67 4
3 109 8
3 19 6
3 173 4
3 22 4
3 23 4
3 131 6
3 115 6
3 179 6
3 94 10
3 158 4
3 165 1
3 17 9
3 85 3
3 136 3
3 82 9
3 97 3
3 30 6
3 46 5
3 130 7
3 91 9
3 152 7
3 21 10
3 27 9
3 122 1
3 176 10
3 156 10
3 14 5
3 63 2
3 56 2
3 24 5
3 123 9
3 79 7
3 101 2
3 112 6
3 37 8
3 76 7
3 139 7
3 121 9
