180 1611 
1 47 2
1 83 8
1 78 7
1 146 6
1 112 9
1 91 2
1 72 9
1 31 5
1 97 3
1 178 2
1 109 7
1 74 2
1 25 7
1 105 7
1 147 8
1 124 6
2 78 2
2 95 10
2 124 9
2 30 9
2 48 5
2 10 3
2 94 1
2 171 4
2 61 2
2 63 10
2 108 7
2 139 3
2 144 1
2 85 7
2 18 6
2 35 8
2 40 1
3 143 5
3 147 3
3 44 6
3 127 5
3 78 1
3 84 7
3 28 2
3 172 7
3 117 2
3 141 8
3 115 3
3 132 4
3 119 7
3 80 6
3 95 8
3 69 3
3 82 6
3 118 4
3 149 1
3 142 7
4 65 2
4 71 6
4 44 4
4 104 6
4 31 4
4 22 8
4 83 3
4 132 5
4 16 10
4 141 1
4 49 10
4 12 4
4 81 10
4 169 5
4 75 4
4 124 7
4 90 6
4 63 9
4 110 5
5 87 5
5 174 3
5 82 5
5 28 8
5 34 4
5 20 1
5 90 10
5 110 9
5 150 3
5 166 4
5 93 7
5 107 7
5 164 6
5 24 10
5 180 5
5 22 2
5 66 7
6 85 8
6 36 6
6 128 4
6 152 1
6 28 1
6 118 8
6 95 6
6 138 4
6 145 7
6 107 5
6 180 6
6 50 8
6 141 9
6 8 5
6 105 2
6 17 8
6 22 4
6 42 5
6 92 5
6 94 10
6 27 7
7 174 5
7 77 9
7 68 8
7 24 7
7 163 6
7 84 7
7 55 8
7 161 10
7 90 4
7 95 9
7 147 10
7 45 10
7 91 5
7 22 6
7 80 6
7 25 1
8 96 5
8 121 9
8 79 1
8 164 4
8 72 9
8 41 4
8 175 1
8 162 10
8 57 10
8 77 6
8 84 5
8 14 2
8 151 6
8 98 7
8 56 3
8 43 10
8 111 7
8 35 4
9 89 9
9 172 4
9 108 10
9 180 10
9 45 1
9 66 7
9 91 1
9 87 5
9 178 1
9 137 2
9 160 10
9 59 1
9 85 1
9 126 9
9 129 8
10 43 6
10 39 8
10 111 6
10 85 10
10 104 8
10 74 4
10 78 5
10 75 9
10 67 10
10 171 3
10 155 5
10 149 8
10 108 2
10 130 5
11 77 8
11 129 3
11 44 6
11 45 2
11 66 2
11 103 2
11 110 5
11 90 8
11 151 1
11 87 2
11 125 10
11 180 7
11 19 5
11 71 9
12 111 9
12 160 4
12 29 1
12 17 1
12 180 9
12 151 3
12 144 10
12 168 8
12 103 5
12 146 6
12 129 7
12 164 5
12 174 3
12 45 9
12 84 2
12 42 3
12 116 2
12 173 2
12 26 3
12 50 6
12 136 2
12 96 6
12 66 5
13 46 6
13 125 1
13 139 5
13 73 10
13 95 6
13 18 5
13 75 8
13 171 7
13 176 8
13 142 5
13 21 1
13 165 5
13 157 10
13 96 2
13 174 2
13 146 8
13 104 1
13 84 4
13 85 10
13 100 6
13 48 8
13 37 8
14 153 10
14 94 1
14 67 8
14 51 4
14 116 3
14 79 4
14 128 10
14 43 1
14 31 2
14 101 8
14 35 8
15 54 10
15 128 3
15 50 5
15 126 9
15 134 2
15 177 4
15 52 9
15 179 2
15 92 10
15 162 7
15 17 6
15 146 9
15 94 3
15 165 3
15 132 2
15 169 6
15 81 5
16 96 9
16 59 9
16 177 9
16 95 5
16 94 2
16 65 10
16 45 2
16 113 5
16 98 7
16 149 7
16 25 9
16 104 2
16 38 7
16 33 8
16 178 6
16 171 10
16 31 8
16 147 6
17 66 1
17 146 8
17 165 10
17 27 4
17 62 3
17 113 8
17 111 10
17 54 9
17 20 7
17 140 5
17 163 10
17 172 6
17 159 1
17 174 2
18 22 1
18 114 9
18 83 8
18 133 1
18 152 4
18 38 10
18 34 8
18 105 10
18 155 8
18 157 3
18 96 10
18 139 5
18 130 9
18 173 6
18 128 10
18 78 3
18 140 7
18 87 8
18 71 2
18 124 4
19 92 2
19 142 3
19 176 4
19 115 2
19 37 2
19 69 10
19 159 4
19 93 2
19 89 3
19 81 9
19 105 1
19 163 4
19 78 6
19 132 7
19 121 1
20 74 10
20 71 1
20 38 6
20 169 2
20 75 6
20 124 5
20 65 10
20 63 8
20 33 1
20 108 4
20 155 5
20 73 3
20 132 9
20 127 4
21 69 3
21 143 1
21 163 2
21 95 6
21 128 5
21 96 10
21 122 10
21 33 6
21 87 7
21 25 9
21 88 7
21 40 2
21 153 9
21 117 9
21 39 1
21 23 2
21 73 10
21 142 1
22 179 8
22 66 9
22 32 9
22 63 6
22 106 2
22 38 6
22 37 5
22 116 5
22 75 7
22 86 9
22 57 5
22 156 3
22 94 2
22 117 4
22 161 10
22 170 3
22 23 8
22 60 7
22 98 8
23 168 2
23 126 6
23 107 10
23 128 9
23 147 5
23 72 10
23 130 6
23 69 8
23 41 6
23 124 5
23 96 3
23 141 4
23 151 2
23 118 1
23 25 8
23 131 5
23 70 2
23 65 8
23 29 6
23 162 7
23 145 1
24 76 2
24 61 3
24 173 4
24 172 10
24 137 7
24 63 8
24 65 8
24 48 5
24 164 10
24 75 9
24 116 5
24 71 1
24 132 9
25 144 8
25 128 3
25 126 10
25 53 2
25 51 6
25 50 9
25 119 6
25 109 5
25 160 6
25 107 3
25 26 2
25 104 3
25 165 1
25 47 5
25 30 9
25 108 10
25 38 10
25 159 10
26 168 1
26 89 3
26 77 9
26 129 3
26 149 9
26 94 4
26 178 1
26 75 7
26 140 9
26 31 1
26 73 5
26 30 8
26 57 1
26 91 7
27 78 2
27 169 10
27 142 7
27 72 10
27 69 10
27 127 1
27 51 6
27 134 4
27 135 4
27 108 10
27 90 9
27 167 7
27 104 3
27 159 1
27 70 1
27 175 5
27 47 9
27 57 8
28 154 2
28 89 6
28 45 4
28 93 7
28 54 3
28 137 5
28 56 1
28 123 1
28 98 5
28 78 9
28 48 4
28 84 10
28 116 3
28 81 3
28 117 2
28 147 10
28 105 4
29 80 7
29 94 2
29 59 10
29 114 5
29 143 2
29 152 10
29 124 8
29 129 9
29 32 4
29 90 2
29 154 3
29 163 5
29 56 4
29 97 1
29 177 8
29 130 9
29 79 3
30 65 2
30 136 9
30 160 8
30 94 5
30 132 6
30 41 1
30 80 6
30 166 4
30 64 2
30 154 10
30 75 5
30 99 2
31 117 7
31 96 3
31 149 10
31 77 10
31 147 7
31 128 2
31 109 7
31 122 1
31 169 7
31 97 10
31 114 3
31 162 1
31 60 5
31 144 3
31 124 10
32 164 8
32 89 5
32 173 5
32 56 5
32 37 7
32 42 8
32 66 5
32 105 10
32 96 1
32 133 4
32 49 5
32 100 6
32 86 2
32 91 5
32 118 10
32 161 7
32 58 9
32 131 10
32 139 3
32 55 2
32 130 2
33 176 1
33 108 1
33 169 4
33 144 4
33 165 7
33 125 9
33 42 6
33 143 7
33 171 7
33 96 2
33 146 3
33 97 9
33 149 7
33 142 4
33 39 1
33 45 1
33 80 1
34 67 10
34 82 7
34 49 4
34 127 6
34 62 8
34 36 10
34 108 2
34 180 5
34 170 2
34 68 9
34 125 2
34 78 7
34 51 9
34 169 6
34 97 6
34 116 1
34 174 5
34 152 1
34 157 6
34 72 5
34 100 3
35 103 4
35 81 10
35 159 8
35 46 4
35 145 6
35 40 2
35 92 8
35 140 3
35 65 1
35 134 4
35 39 6
35 97 4
35 104 1
35 112 6
35 168 2
36 48 3
36 84 6
36 144 10
36 159 3
36 163 4
36 140 6
36 145 8
36 90 2
36 102 3
36 57 7
36 167 6
36 106 3
36 165 9
36 137 5
36 154 3
37 120 7
37 60 2
37 124 8
37 109 3
37 114 7
37 54 10
37 119 1
37 81 10
37 135 4
38 77 10
38 122 7
38 124 7
38 175 5
38 133 2
38 177 10
38 128 1
38 130 6
38 93 2
38 170 1
38 105 10
39 173 10
39 50 5
39 80 5
39 125 5
39 52 6
39 156 8
39 115 2
39 140 7
39 114 2
39 45 6
39 127 4
39 89 5
39 177 3
39 72 9
40 49 4
40 120 7
40 163 8
40 64 8
40 159 1
40 68 5
40 168 2
40 94 3
40 110 6
40 85 10
40 167 6
40 101 5
40 150 10
40 122 7
40 41 8
40 121 2
41 105 2
41 123 8
41 152 8
41 104 8
41 113 10
41 156 4
42 86 1
42 132 2
42 139 9
42 152 4
42 127 7
42 147 8
42 116 4
42 47 5
42 144 1
42 163 6
42 100 9
42 169 7
43 117 5
43 72 9
43 121 2
43 100 4
43 163 6
43 60 4
43 159 5
43 69 4
43 63 10
43 168 6
43 179 2
43 150 2
43 105 2
43 153 5
43 109 5
43 94 4
43 176 2
44 76 2
44 90 7
44 163 10
44 53 10
44 79 10
44 126 9
44 168 7
44 135 8
44 56 10
45 103 10
45 153 3
45 151 7
45 161 8
45 82 6
45 176 5
45 116 6
45 125 10
45 89 4
45 135 2
45 143 8
45 109 5
45 91 3
45 142 4
45 105 9
45 165 5
45 127 10
45 115 3
45 173 9
46 121 10
46 85 10
46 116 3
46 143 6
46 139 1
46 171 6
46 63 3
46 70 5
46 128 4
46 103 7
46 111 5
46 78 3
46 47 5
46 104 4
46 89 5
46 53 5
47 155 6
47 140 4
47 83 5
47 131 8
47 80 4
47 129 5
47 106 9
47 82 4
47 132 8
48 179 5
48 141 5
48 89 3
48 108 2
48 73 10
48 97 7
48 101 2
48 87 4
48 66 9
48 75 9
48 62 7
49 144 6
49 95 1
49 121 10
49 130 8
49 115 8
49 152 1
49 99 6
49 150 7
49 162 1
49 103 5
49 113 8
49 98 1
49 139 4
49 137 3
49 92 4
49 174 5
50 143 7
50 153 2
50 126 10
50 132 7
50 77 9
50 56 7
50 138 10
50 171 9
50 96 9
50 87 3
50 88 3
50 61 10
50 156 1
50 174 2
50 137 9
50 131 5
50 157 4
50 130 8
51 113 1
51 87 5
51 134 10
51 108 2
51 146 6
51 138 1
51 71 2
51 63 10
51 68 8
51 98 4
51 117 2
51 102 5
51 118 7
51 61 3
51 67 8
51 159 9
52 84 1
52 160 5
52 91 7
52 131 4
52 85 5
52 121 1
52 130 9
52 83 6
52 134 5
52 170 2
52 122 5
52 63 2
52 148 3
52 169 10
52 145 1
52 93 3
52 62 8
52 95 8
52 89 5
53 163 3
53 126 5
53 90 10
53 139 10
53 71 5
53 57 5
53 75 8
53 123 6
54 127 8
54 163 3
54 75 3
54 67 6
54 162 7
54 55 2
54 170 1
54 146 8
54 143 1
54 93 3
54 132 10
54 102 3
54 135 4
54 110 2
54 157 5
55 62 7
55 166 10
55 71 1
55 138 8
55 61 3
55 132 6
55 60 1
55 119 10
55 87 2
55 123 1
55 147 7
55 114 5
56 174 8
56 146 5
56 97 7
56 178 9
56 132 5
56 151 7
56 122 1
56 121 5
57 58 4
57 153 6
57 159 2
57 158 4
57 122 4
57 162 7
58 125 10
58 78 4
58 85 2
58 102 6
58 86 8
58 98 10
58 159 8
58 129 6
