180 14499 
1 10 7
1 143 -4
1 163 -7
1 141 -10
1 67 4
1 124 0
1 144 -1
1 73 6
1 14 3
1 37 7
1 86 5
1 180 4
1 24 4
1 15 0
1 177 4
1 175 -2
1 176 5
1 108 -9
1 171 -10
1 174 8
1 138 -8
1 29 -6
1 147 -10
1 43 8
1 118 10
1 155 6
1 148 6
1 91 -2
1 130 9
1 152 2
1 162 -1
1 140 2
1 58 -10
1 20 5
1 100 2
1 16 -3
1 111 3
1 110 -1
1 18 -6
1 166 8
1 103 -4
1 150 -10
1 164 -5
1 165 0
1 113 -10
1 136 8
1 167 -8
1 7 -2
1 39 10
1 93 -7
1 109 3
1 69 7
1 112 0
1 153 -4
1 127 -8
1 68 6
1 126 6
1 76 -5
1 45 -1
1 64 -7
1 19 -4
1 54 -6
1 88 -10
1 104 9
1 82 -5
1 132 -7
1 9 -10
1 179 -1
1 146 0
1 33 -7
1 70 -7
1 172 -7
1 145 4
1 47 -1
1 28 -9
1 106 0
1 40 -10
1 17 -6
1 159 -8
1 13 -9
1 80 3
1 92 -10
1 23 4
1 52 3
1 5 -4
1 125 -3
1 2 8
1 31 7
1 117 2
1 42 2
1 11 6
1 89 -5
1 96 -10
1 21 1
1 87 -5
1 3 2
1 59 -2
1 35 4
1 131 9
1 55 3
1 26 -4
1 120 7
1 63 6
1 12 -10
1 46 -7
1 22 6
1 169 5
1 84 -4
1 66 -2
1 83 1
1 168 -7
1 149 10
1 72 -9
1 50 -8
1 49 7
1 129 -6
1 94 -9
1 161 -10
1 90 8
1 158 7
1 44 -10
1 71 -2
1 122 0
1 107 4
1 142 3
1 36 7
1 139 7
1 156 1
1 102 6
1 25 2
1 128 -3
1 60 8
1 134 3
1 32 2
1 65 5
1 178 7
1 115 -6
1 95 -3
1 34 -3
1 85 -8
1 160 -5
1 154 -8
1 8 -9
1 48 -1
1 62 -5
1 121 5
1 97 -9
1 173 9
1 38 3
1 81 -1
1 101 -1
1 79 -5
1 98 6
2 93 0
2 164 -5
2 10 -7
2 81 4
2 19 3
2 48 -3
2 87 7
2 51 7
2 41 -3
2 161 -2
2 149 -6
2 94 6
2 53 -5
2 71 -4
2 95 -8
2 178 6
2 34 -10
2 129 4
2 142 -3
2 16 -9
2 36 4
2 27 -1
2 7 10
2 135 0
2 134 3
2 141 7
2 72 -10
2 124 -5
2 86 -4
