180 14499 
1 154 6
1 159 2
1 118 9
1 104 8
1 176 10
1 15 2
1 34 6
1 147 7
1 143 8
1 125 2
1 79 3
1 13 7
1 128 6
1 80 2
1 67 6
1 171 7
1 39 3
1 150 4
1 30 1
1 74 2
1 25 2
1 144 5
1 47 7
1 32 4
1 6 9
1 5 8
1 10 4
1 35 9
1 120 2
1 173 2
1 148 3
1 133 2
1 56 1
1 160 8
1 91 4
1 139 9
1 132 7
1 51 5
1 174 6
1 123 1
1 138 8
1 52 9
1 72 6
1 78 4
1 73 10
1 167 8
1 117 10
1 87 5
1 131 5
1 85 6
1 12 10
1 17 8
1 24 3
1 58 3
1 68 9
1 111 7
1 103 10
1 102 2
1 140 6
1 101 7
1 71 7
1 93 3
1 11 1
1 29 9
1 66 3
1 161 5
1 9 10
1 99 3
1 100 3
1 158 7
1 48 4
1 77 7
1 49 8
1 114 2
1 2 6
1 28 2
1 89 3
1 55 2
1 168 2
1 20 8
1 76 3
1 106 6
1 82 3
1 169 4
1 38 6
1 3 2
1 46 7
1 54 8
1 83 8
1 33 7
1 146 8
1 86 4
1 60 8
1 65 10
1 124 2
1 59 7
1 137 5
1 121 10
1 157 7
1 98 9
1 180 3
1 142 4
1 122 3
1 134 2
1 107 4
1 75 7
1 119 7
1 96 9
1 145 7
1 53 2
1 155 2
1 94 8
1 129 4
1 152 7
1 151 8
1 26 3
1 153 10
1 84 1
1 50 1
1 162 7
1 69 4
1 165 9
1 116 4
1 109 8
1 57 8
1 179 1
1 27 5
1 61 10
1 31 2
1 175 2
1 45 6
1 18 9
1 44 4
1 7 6
1 14 6
1 40 1
1 110 7
1 62 8
1 97 10
1 156 3
1 70 4
1 23 9
1 90 9
1 141 7
1 135 2
1 149 10
1 130 8
1 172 6
1 105 10
1 108 2
1 126 3
1 43 9
1 166 9
1 136 5
1 92 7
1 64 5
1 36 9
1 16 5
2 45 3
2 159 1
2 112 10
2 54 4
2 60 5
2 132 4
2 57 7
2 169 8
2 49 5
2 55 4
2 175 8
2 33 5
2 98 1
2 83 8
2 14 4
2 74 8
2 42 4
2 88 9
2 82 7
2 72 9
2 84 2
2 24 1
2 13 10
2 91 7
2 50 3
2 164 2
2 156 1
2 99 7
2 110 2
2 38 6
2 119 6
2 136 3
2 66 2
2 48 1
2 101 10
2 142 4
2 124 3
2 178 1
2 46 8
2 141 2
2 76 2
2 9 4
2 73 3
2 81 6
2 111 5
2 113 8
2 138 2
2 8 7
2 97 6
2 62 1
2 92 10
2 174 8
2 58 6
2 75 7
2 168 1
2 120 4
2 155 10
2 129 7
2 100 9
2 176 5
2 77 9
2 137 6
2 171 5
2 65 2
2 87 10
2 128 9
2 51 3
2 134 2
2 147 6
2 30 4
2 144 1
2 53 6
2 43 3
2 145 9
2 67 4
2 19 7
2 80 5
2 70 8
2 11 6
2 21 8
2 6 6
2 160 8
2 139 3
2 69 7
2 105 9
2 126 2
2 152 2
2 158 4
2 116 5
2 170 10
2 23 1
2 103 8
2 4 3
2 41 9
2 163 6
2 161 7
2 121 7
2 63 9
2 131 4
2 95 6
2 180 5
2 130 3
2 150 2
2 71 6
2 78 5
2 64 2
2 162 5
2 44 6
2 149 6
2 148 3
2 93 10
2 166 9
2 107 5
2 7 1
2 86 2
2 22 4
2 153 2
2 165 6
2 94 10
2 39 1
2 102 8
2 3 8
2 172 8
2 114 7
2 151 10
2 89 7
2 27 9
2 56 5
2 133 3
2 32 2
2 123 5
2 68 4
2 20 6
2 118 2
2 108 5
2 36 10
2 109 10
2 85 3
2 154 6
2 127 9
2 26 5
2 125 10
2 167 3
2 106 8
2 104 2
2 90 6
2 17 5
2 79 8
2 140 3
2 47 5
2 59 8
2 52 9
2 157 5
2 143 1
2 12 1
2 35 10
2 16 1
2 15 5
2 135 4
2 177 7
2 34 9
2 25 9
2 96 10
2 122 9
3 101 8
3 39 3
3 65 2
3 120 6
3 165 7
3 83 6
3 38 4
3 110 2
3 36 5
3 169 8
3 52 2
3 34 1
3 8 3
3 93 7
3 75 1
3 159 3
3 30 10
3 164 2
3 166 4
3 129 6
3 10 7
3 50 3
3 26 4
3 43 2
3 144 6
3 108 6
3 24 6
3 89 3
3 95 9
3 156 10
3 78 8
3 35 9
3 19 2
3 180 1
3 162 10
3 79 6
3 96 6
3 85 10
3 22 7
3 154 8
3 16 6
3 47 6
3 61 2
3 53 8
3 7 4
3 12 3
3 69 1
3 127 5
3 60 5
3 103 8
3 151 3
3 118 6
3 86 3
3 102 5
3 76 2
3 135 5
3 66 9
3 57 1
3 9 7
3 74 5
3 64 9
3 104 4
3 114 3
3 73 5
3 51 3
3 40 3
3 54 8
3 123 5
3 91 6
3 32 8
3 126 10
3 11 10
3 67 8
3 68 1
3 25 1
3 27 2
3 115 1
3 55 8
3 48 7
3 113 3
3 179 10
3 37 9
3 90 6
3 170 9
3 168 9
3 134 8
3 139 8
3 5 9
3 173 6
3 56 8
3 98 2
3 136 7
3 17 2
3 137 4
3 49 2
3 71 9
3 138 5
3 133 2
3 94 6
3 121 6
3 125 1
3 28 7
3 167 6
3 14 4
3 128 5
3 172 8
3 145 8
3 23 1
3 111 10
3 175 1
3 21 10
3 143 2
3 119 6
3 116 3
3 142 5
3 160 8
3 13 7
3 77 3
3 106 1
3 82 5
3 46 5
3 88 5
3 112 6
3 131 2
3 130 9
3 6 5
3 58 6
3 4 6
3 29 9
3 99 10
3 59 10
3 161 8
3 97 3
3 62 3
3 87 7
3 174 6
3 122 10
3 124 8
3 150 9
3 42 7
3 80 4
3 171 1
3 141 5
3 158 9
3 44 9
3 178 4
3 105 8
3 41 3
3 109 10
3 146 6
3 163 5
4 93 1
4 148 3
4 58 10
4 164 1
4 49 2
4 139 6
4 10 5
4 125 5
4 173 3
4 26 8
4 41 7
4 106 9
4 22 3
4 150 3
4 122 8
4 94 3
4 128 8
4 111 8
4 160 7
4 55 8
4 40 10
4 89 2
4 17 2
4 144 5
4 72 7
4 123 10
4 126 10
4 85 6
4 151 10
4 170 8
4 108 6
4 177 10
4 81 3
4 83 6
4 5 1
4 113 3
4 155 10
4 137 4
4 130 8
4 21 2
4 44 2
4 180 1
4 27 6
4 142 7
4 178 2
4 124 10
4 61 8
4 91 1
4 134 9
4 157 6
4 90 7
4 100 7
4 109 8
4 159 6
4 97 1
4 147 5
4 80 7
4 38 3
4 74 8
4 131 4
4 18 2
4 25 8
4 35 8
4 119 3
4 73 9
4 48 6
4 54 2
4 168 9
4 145 1
4 161 10
4 20 6
4 29 7
4 171 1
4 156 9
4 149 2
4 174 7
4 39 3
4 176 7
4 79 10
4 82 5
4 56 6
4 45 7
4 114 3
4 138 4
4 169 2
4 129 10
4 132 10
4 65 4
4 127 1
4 59 9
4 162 9
4 7 6
4 31 2
4 102 10
4 24 10
4 77 9
4 28 6
4 68 9
4 117 8
4 33 5
4 96 8
4 64 4
4 118 4
4 63 1
4 154 3
4 8 4
4 172 2
4 16 7
4 101 5
4 42 7
4 14 9
4 57 8
4 46 4
4 69 3
4 92 5
4 166 5
4 6 3
4 163 9
4 62 1
4 67 2
4 146 6
4 175 8
4 167 8
4 103 8
4 98 3
4 36 5
4 99 6
4 120 9
4 70 2
4 30 4
4 135 4
4 51 9
4 112 7
4 60 2
4 34 8
4 104 5
4 88 8
4 11 9
4 50 10
4 84 4
4 78 3
4 121 6
4 95 2
4 87 4
4 116 9
4 105 8
4 47 3
4 37 7
4 75 3
4 133 3
4 140 8
4 158 9
4 9 10
4 179 6
4 53 9
4 152 5
4 32 1
5 13 7
5 176 8
5 102 10
5 174 8
5 155 5
5 96 3
5 118 9
5 121 6
5 30 5
5 178 3
5 84 8
5 76 9
5 49 2
5 167 2
5 153 4
5 55 8
5 148 8
5 101 2
5 128 6
5 16 8
5 73 3
5 38 7
5 46 2
5 122 4
5 135 8
5 42 2
5 25 4
5 86 5
5 26 8
5 34 4
5 81 8
5 163 8
5 68 2
5 115 8
5 114 10
5 157 4
5 173 4
5 147 2
5 150 9
5 12 9
5 127 6
5 85 4
5 164 9
5 57 6
5 64 5
5 132 8
5 134 3
5 70 9
5 146 10
5 6 2
5 119 10
5 161 8
5 40 1
5 117 4
5 77 10
5 24 5
5 61 7
5 67 8
5 131 9
5 133 4
5 82 5
5 151 1
5 156 3
5 108 6
5 159 7
5 160 9
5 140 9
5 22 1
5 149 9
5 97 10
5 27 1
5 152 5
5 71 7
5 28 8
5 126 1
5 62 9
5 48 9
5 7 10
5 52 10
5 75 1
5 100 2
5 74 3
5 59 10
5 15 10
5 37 8
5 144 8
5 17 3
5 50 4
5 21 4
5 69 2
5 125 8
5 110 3
5 9 9
5 60 2
5 145 3
5 41 7
5 44 5
5 124 4
5 94 9
5 47 8
5 32 7
5 43 1
5 10 10
5 91 7
5 142 5
5 177 7
5 136 4
5 29 10
5 154 7
5 129 9
5 179 4
5 137 7
5 11 5
5 56 7
5 120 7
5 33 2
5 65 4
5 106 6
5 88 5
5 54 8
5 168 10
5 112 4
5 36 6
5 19 8
5 95 2
5 80 1
5 138 10
5 169 2
5 18 8
5 113 4
5 83 5
5 172 10
5 104 8
5 31 2
5 63 10
5 170 9
5 78 2
5 99 1
5 39 8
5 180 7
5 130 2
5 92 1
5 51 2
5 105 5
5 45 3
5 87 10
5 72 7
5 90 3
5 166 9
5 158 2
5 139 3
5 162 7
5 98 8
5 171 6
5 20 9
5 79 7
5 165 5
5 66 9
5 111 10
5 14 3
5 116 2
5 93 7
6 167 5
6 85 10
6 108 7
6 57 1
6 14 3
6 100 8
6 23 8
6 44 9
6 63 5
6 139 5
6 20 4
6 30 2
6 107 5
6 52 7
6 101 7
6 53 4
6 160 8
6 150 9
6 165 7
6 172 2
6 56 8
6 122 3
6 29 4
6 153 6
6 97 4
6 142 6
6 38 1
6 168 4
6 111 5
6 119 6
6 95 8
6 145 9
6 77 1
6 148 8
6 175 3
6 51 2
6 64 10
6 90 7
6 143 4
6 54 1
6 36 8
6 45 8
6 35 4
6 115 3
6 49 3
6 132 1
6 159 9
6 94 2
6 70 9
6 140 10
6 105 10
6 129 1
6 124 10
6 83 4
6 130 8
6 18 10
6 75 7
6 123 3
6 65 9
6 25 1
6 99 6
6 137 7
6 31 7
6 79 7
6 157 4
6 170 2
6 84 9
6 173 9
6 27 3
6 166 8
6 80 6
6 141 6
6 72 9
6 117 4
6 174 8
6 66 10
6 152 4
6 162 9
6 11 8
6 73 6
6 19 2
6 91 3
